Date,On_Ticker_SPY,On_Price_SPY,On_Shares_SPY,On_Dividend_SPY,On_Ticker_DIA,On_Price_DIA,On_Shares_DIA,On_Dividend_DIA,Off_Ticker_TLT,Off_Price_TLT,Off_Shares_TLT,Off_Dividend_TLT,Cash_x,Capital_x,InOutCash_x,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash_y,Capital_y,InOutCash_y,Capital,Bench
2016-02-19,0,191.17,72.24942471952446,0.0,0,163.18,127.70226214502152,0.6126199999999999,0,130.94,360.41433133758363,0.0,0.0,81843,0,TLT,1184.7726412996215,0.0,130.94,GLD,349.21267247158966,0.0,117.26,0.0,196082,0,277925,99.43
2016-02-22,0,193.87,72.24942471952446,0.0,0,165.35,127.70226214502152,0.0,0,131.1,360.41433133758363,0.0,0.0,82372,0,TLT,1184.7726412996215,0.0,131.1,GLD,349.21267247158966,0.0,115.44,0.0,195636,0,278008,99.88
2016-02-23,0,194.0,72.24942471952446,0.0,0,165.61,127.70226214502152,0.0,0,129.88,360.41433133758363,0.0,0.0,81975,0,TLT,1184.7726412996215,0.0,129.88,GLD,349.21267247158966,0.0,116.68,0.0,194624,0,276599,100.63
2016-02-24,0,190.63,72.24942471952446,0.0,0,162.6,127.70226214502152,0.0,0,132.4,360.41433133758363,0.0,0.0,82256,0,TLT,1184.7726412996215,0.0,132.4,GLD,349.21267247158966,0.0,119.0,0.0,198420,0,280676,101.56
2016-02-25,0,193.73,72.24942471952446,0.0,0,165.03,127.70226214502152,0.0,0,131.48,360.41433133758363,0.0,0.0,82458,0,TLT,1184.7726412996215,0.0,131.48,GLD,349.21267247158966,0.0,117.62,0.0,196848,0,279306,101.97999999999999
2016-02-26,0,196.57,72.24942471952446,0.0,0,167.84,127.70226214502152,0.0,0,130.31,360.41433133758363,0.0,0.0,82601,0,TLT,1184.7726412996215,0.0,130.31,GLD,349.21267247158966,0.0,117.43,0.0,195395,0,277996,102.44999999999999
2016-02-29,0,195.11,72.24942471952446,0.0,0,166.16,127.70226214502152,0.0,0,130.47,360.41433133758363,0.0,0.0,82338,0,TLT,1184.7726412996215,0.0,130.47,GLD,349.21267247158966,0.0,117.59,0.0,195641,0,277979,102.69
2016-03-01,0,195.01,68.93331956262426,0.0,0,166.01,121.46274303873886,0.0,0,130.82,383.6190766087178,0.248,0.0,83791,0,TLT,1195.6389941437008,0.0,130.82,GLD,329.31929681210823,0.0,118.74,0.0,195516,0,279307,102.82
2016-03-02,0,197.74,68.93331956262426,0.0,0,168.02,121.46274303873886,0.0,0,128.32,383.6190766087178,0.0,0.0,83265,0,TLT,1195.6389941437008,0.0,128.32,GLD,329.31929681210823,0.0,118.34,0.0,192396,0,275661,103.00999999999999
2016-03-03,0,198.79,68.93331956262426,0.0,0,168.73,121.46274303873886,0.0,0,129.07,383.6190766087178,0.0,0.0,83711,0,TLT,1195.6389941437008,0.0,129.07,GLD,329.31929681210823,0.0,118.86,0.0,193464,0,277175,103.59
2016-03-04,0,200.01,68.93331956262426,0.0,0,169.53,121.46274303873886,0.0,0,128.75,383.6190766087178,0.0,0.0,83769,0,TLT,1195.6389941437008,0.0,128.75,GLD,329.31929681210823,0.0,121.13,0.0,193828,0,277597,103.62
2016-03-07,0,199.34,68.93331956262426,0.0,0,169.37,121.46274303873886,0.0,0,128.45,383.6190766087178,0.0,0.0,83589,0,TLT,1195.6389941437008,0.0,128.45,GLD,329.31929681210823,0.0,121.18,0.0,193486,0,277075,103.6
2016-03-08,0,199.32,68.93331956262426,0.0,0,169.8,121.46274303873886,0.0,0,130.35,383.6190766087178,0.0,0.0,84368,0,TLT,1195.6389941437008,0.0,130.35,GLD,329.31929681210823,0.0,121.79,0.0,195959,0,280327,103.25
2016-03-09,0,199.36,68.93331956262426,0.0,0,170.41,121.46274303873886,0.0,0,129.08,383.6190766087178,0.0,0.0,83958,0,TLT,1195.6389941437008,0.0,129.08,GLD,329.31929681210823,0.0,119.2,0.0,193587,0,277545,103.69999999999999
2016-03-10,0,199.96,68.93331956262426,0.0,0,170.67,121.46274303873886,0.0,0,129.5,383.6190766087178,0.0,0.0,84192,0,TLT,1195.6389941437008,0.0,129.5,GLD,329.31929681210823,0.0,120.5,0.0,194518,0,278710,104.09
2016-03-11,0,201.26,68.93331956262426,0.0,0,171.47,121.46274303873886,0.0,0,128.82,383.6190766087178,0.0,0.0,84118,0,TLT,1195.6389941437008,0.0,128.82,GLD,329.31929681210823,0.0,121.19,0.0,193932,0,278050,104.41
2016-03-14,0,202.16,68.93331956262426,0.0,0,171.7,121.46274303873886,0.0,0,127.82,383.6190766087178,0.0,0.0,83824,0,TLT,1195.6389941437008,0.0,127.82,GLD,329.31929681210823,0.0,120.27,0.0,192433,0,276257,103.78
2016-03-15,0,201.36,68.93331956262426,0.0,0,171.61,121.46274303873886,0.0,0,128.5,383.6190766087178,0.0,0.0,84019,0,TLT,1195.6389941437008,0.0,128.5,GLD,329.31929681210823,0.0,117.78,0.0,192426,0,276445,103.61000000000001
2016-03-16,0,201.6,68.93331956262426,0.0,0,172.21,121.46274303873886,0.0,0,127.75,383.6190766087178,0.0,0.0,83821,0,TLT,1195.6389941437008,0.0,127.75,GLD,329.31929681210823,0.0,117.42,0.0,191411,0,275232,103.99000000000001
2016-03-17,0,203.24,68.93331956262426,0.0,0,173.46,121.46274303873886,0.0,0,128.51,383.6190766087178,0.0,0.0,84377,0,TLT,1195.6389941437008,0.0,128.51,GLD,329.31929681210823,0.0,121.16,0.0,193551,0,277928,104.16
2016-03-18,0,204.17,68.93331956262426,1.0496,0,175.27,121.46274303873886,0.37485999999999997,0,129.04,383.6190766087178,0.0,0.0,84865,0,TLT,1195.6389941437008,0.0,129.04,GLD,329.31929681210823,0.0,119.59,0.0,193668,0,278533,103.44999999999999
2016-03-21,0,204.07,68.93331956262426,0.0,0,175.62,121.46274303873886,0.0,0,128.25,383.6190766087178,0.0,0.0,84597,0,TLT,1195.6389941437008,0.0,128.25,GLD,329.31929681210823,0.0,119.0,0.0,192529,0,277126,103.71000000000001
2016-03-22,0,203.76,68.93331956262426,0.0,0,175.3,121.46274303873886,0.0,0,128.83,383.6190766087178,0.0,0.0,84759,0,TLT,1195.6389941437008,0.0,128.83,GLD,329.31929681210823,0.0,119.73,0.0,193463,0,278222,103.97
2016-03-23,0,204.11,68.93331956262426,0.0,0,175.22,121.46274303873886,0.0,0,128.41,383.6190766087178,0.0,0.0,84613,0,TLT,1195.6389941437008,0.0,128.41,GLD,329.31929681210823,0.0,116.74,0.0,191976,0,276589,103.66
2016-03-24,0,202.0,68.93331956262426,0.0,0,173.85,121.46274303873886,0.0,0,130.58,383.6190766087178,0.0,0.0,85133,0,TLT,1195.6389941437008,0.0,130.58,GLD,329.31929681210823,0.0,116.77,0.0,194581,0,279714,102.22
2016-03-28,0,203.61,68.93331956262426,0.0,0,175.13,121.46274303873886,0.0,0,129.38,383.6190766087178,0.0,0.0,84939,0,TLT,1195.6389941437008,0.0,129.38,GLD,329.31929681210823,0.0,116.73,0.0,193133,0,278072,103.43
2016-03-29,0,202.76,68.93331956262426,0.0,0,174.49,121.46274303873886,0.0,0,130.38,383.6190766087178,0.0,0.0,85187,0,TLT,1195.6389941437008,0.0,130.38,GLD,329.31929681210823,0.0,117.36,0.0,194536,0,279723,103.91
2016-03-30,0,206.3,68.93331956262426,0.0,0,177.11,121.46274303873886,0.0,0,130.03,383.6190766087178,0.0,0.0,85615,0,TLT,1195.6389941437008,0.0,130.03,GLD,329.31929681210823,0.0,117.88,0.0,194289,0,279904,104.768
2016-03-31,0,205.91,68.93331956262426,0.0,0,176.93,121.46274303873886,0.0,0,129.98,383.6190766087178,0.0,0.0,85547,0,TLT,1195.6389941437008,0.0,129.98,GLD,329.31929681210823,0.0,118.16,0.0,194321,0,279868,104.048
2016-04-01,0,204.35,165.0023705450397,0.0,0,175.71,287.8456071442621,0.0,0,130.98,0.0,0.27,0.0,84295,0,DIA,671.5990153431225,0.0,175.71,XLP,1488.8551979048707,0.0,52.84,0.0,196677,0,280972,102.95800000000001
2016-04-04,0,206.83,165.0023705450397,0.0,0,177.63,287.8456071442621,0.0,0,130.79,0.0,0.0,0.0,85257,0,DIA,671.5990153431225,0.0,177.63,XLP,1488.8551979048707,0.0,53.69,0.0,199232,0,284489,103.188
2016-04-05,0,204.67,165.0023705450397,0.0,0,176.08,287.8456071442621,0.0,0,132.01,0.0,0.0,0.0,84454,0,DIA,671.5990153431225,0.0,176.08,XLP,1488.8551979048707,0.0,53.42,0.0,197789,0,282243,103.828
2016-04-06,0,204.19,165.0023705450397,0.0,0,175.86,287.8456071442621,0.0,0,131.53,0.0,0.0,0.0,84312,0,DIA,671.5990153431225,0.0,175.86,XLP,1488.8551979048707,0.0,53.14,0.0,197225,0,281537,102.36800000000001
2016-04-07,0,205.14,165.0023705450397,0.0,0,175.78,287.8456071442621,0.0,0,132.19,0.0,0.0,0.0,84446,0,DIA,671.5990153431225,0.0,175.78,XLP,1488.8551979048707,0.0,53.34,0.0,197469,0,281915,102.108
2016-04-08,0,205.34,165.0023705450397,0.0,0,176.25,287.8456071442621,0.0,0,132.17,0.0,0.0,0.0,84614,0,DIA,671.5990153431225,0.0,176.25,XLP,1488.8551979048707,0.0,53.35,0.0,197799,0,282413,103.22800000000001
2016-04-11,0,205.25,165.0023705450397,0.0,0,176.12,287.8456071442621,0.0,0,131.32,0.0,0.0,0.0,84562,0,DIA,671.5990153431225,0.0,176.12,XLP,1488.8551979048707,0.0,53.47,0.0,197891,0,282453,102.81800000000001
2016-04-12,0,204.22,165.0023705450397,0.0,0,175.73,287.8456071442621,0.0,0,131.08,0.0,0.0,0.0,84279,0,DIA,671.5990153431225,0.0,175.73,XLP,1488.8551979048707,0.0,53.04,0.0,196988,0,281267,101.47800000000001
2016-04-13,0,207.0,165.0023705450397,0.0,0,178.0,287.8456071442621,0.0,0,130.69,0.0,0.0,0.0,85392,0,DIA,671.5990153431225,0.0,178.0,XLP,1488.8551979048707,0.0,53.49,0.0,199183,0,284575,102.08800000000001
2016-04-14,0,208.07,165.0023705450397,0.0,0,179.03,287.8456071442621,0.0,0,130.91,0.0,0.0,0.0,85865,0,DIA,671.5990153431225,0.0,179.03,XLP,1488.8551979048707,0.0,52.92,0.0,199026,0,284891,102.78800000000001
2016-04-15,0,208.01,165.0023705450397,0.0,0,178.99,287.8456071442621,0.13003,0,131.29,0.0,0.0,0.0,85843,0,DIA,671.5990153431225,0.13003,178.99,XLP,1488.8551979048707,0.0,52.7,0.0,198672,0,284515,101.808
2016-04-18,0,207.78,165.0023705450397,0.0,0,178.13,287.8456071442621,0.0,0,131.33,0.0,0.0,0.0,85558,0,DIA,671.5990153431225,0.0,178.13,XLP,1488.8551979048707,0.0,52.95,0.0,198466,0,284024,100.92800000000001
2016-04-19,0,209.74,165.0023705450397,0.0,0,180.14,287.8456071442621,0.0,0,131.08,0.0,0.0,0.0,86460,0,DIA,671.5990153431225,0.0,180.14,XLP,1488.8551979048707,0.0,53.23,0.0,200233,0,286693,102.628
2016-04-20,0,209.95,165.0023705450397,0.0,0,180.0,287.8456071442621,0.0,0,131.16,0.0,0.0,0.0,86454,0,DIA,671.5990153431225,0.0,180.0,XLP,1488.8551979048707,0.0,53.22,0.0,200124,0,286578,100.59800000000001
2016-04-21,0,210.12,165.0023705450397,0.0,0,180.64,287.8456071442621,0.0,0,128.44,0.0,0.0,0.0,86666,0,DIA,671.5990153431225,0.0,180.64,XLP,1488.8551979048707,0.0,52.51,0.0,199497,0,286163,98.578
2016-04-22,0,208.55,165.0023705450397,0.0,0,179.61,287.8456071442621,0.0,0,128.85,0.0,0.0,0.0,86111,0,DIA,671.5990153431225,0.0,179.61,XLP,1488.8551979048707,0.0,51.6,0.0,197450,0,283561,97.84800000000001
2016-04-25,0,208.26,165.0023705450397,0.0,0,179.23,287.8456071442621,0.0,0,128.06,0.0,0.0,0.0,85953,0,DIA,671.5990153431225,0.0,179.23,XLP,1488.8551979048707,0.0,51.67,0.0,197299,0,283252,95.878
2016-04-26,0,209.04,165.0023705450397,0.0,0,179.84,287.8456071442621,0.0,0,127.76,0.0,0.0,0.0,86258,0,DIA,671.5990153431225,0.0,179.84,XLP,1488.8551979048707,0.0,52.45,0.0,198870,0,285128,94.72800000000001
2016-04-27,0,208.47,165.0023705450397,0.0,0,179.12,287.8456071442621,0.0,0,127.92,0.0,0.0,0.0,85956,0,DIA,671.5990153431225,0.0,179.12,XLP,1488.8551979048707,0.0,52.3,0.0,198163,0,284119,97.308
2016-04-28,0,208.46,165.0023705450397,0.0,0,179.06,287.8456071442621,0.0,0,128.21,0.0,0.0,0.0,85938,0,DIA,671.5990153431225,0.0,179.06,XLP,1488.8551979048707,0.0,52.16,0.0,197915,0,283853,97.298
2016-04-29,0,206.72,165.0023705450397,0.0,0,177.4,287.8456071442621,0.0,0,128.45,0.0,0.0,0.0,85173,0,DIA,671.5990153431225,0.0,177.4,XLP,1488.8551979048707,0.0,52.4,0.0,197157,0,282330,99.86800000000001
2016-05-02,0,206.92,149.74876671018401,0.0,0,178.08,261.00079858213667,0.0,0,128.66,58.248021633185516,0.26,0.0,84959,0,QQQ,1122.1014934621053,0.0,105.99,FBT,866.058891622418,0.0,91.55,0.0,198219,0,283178,101.47800000000001
2016-05-03,0,206.52,149.74876671018401,0.0,0,177.48,261.00079858213667,0.0,0,129.55,58.248021633185516,0.0,0.0,84794,0,QQQ,1122.1014934621053,0.0,105.96,FBT,866.058891622418,0.0,91.27,0.0,197943,0,282737,101.64800000000001
2016-05-04,0,204.99,149.74876671018401,0.0,0,176.38,261.00079858213667,0.0,0,129.68,58.248021633185516,0.0,0.0,84285,0,QQQ,1122.1014934621053,0.0,105.09,FBT,866.058891622418,0.0,89.44,0.0,195381,0,279666,102.33800000000001
2016-05-05,0,205.56,149.74876671018401,0.0,0,176.83,261.00079858213667,0.0,0,130.06,58.248021633185516,0.0,0.0,84510,0,QQQ,1122.1014934621053,0.0,105.43,FBT,866.058891622418,0.0,87.13,0.0,193762,0,278272,102.73800000000001
2016-05-06,0,204.06,149.74876671018401,0.0,0,175.69,261.00079858213667,0.0,0,130.85,58.248021633185516,0.0,0.0,84034,0,QQQ,1122.1014934621053,0.0,105.47,FBT,866.058891622418,0.0,86.6,0.0,193348,0,277382,103.45800000000001
2016-05-09,0,205.57,149.74876671018401,0.0,0,177.25,261.00079858213667,0.0,0,130.46,58.248021633185516,0.0,0.0,84645,0,QQQ,1122.1014934621053,0.0,105.59,FBT,866.058891622418,0.0,86.68,0.0,193552,0,278197,104.158
2016-05-10,0,206.72,149.74876671018401,0.0,0,177.72,261.00079858213667,0.0,0,130.85,58.248021633185516,0.0,0.0,84962,0,QQQ,1122.1014934621053,0.0,106.26,FBT,866.058891622418,0.0,89.36,0.0,196625,0,281587,103.668
2016-05-11,0,207.91,149.74876671018401,0.0,0,178.7,261.00079858213667,0.0,0,130.83,58.248021633185516,0.0,0.0,85395,0,QQQ,1122.1014934621053,0.0,107.17,FBT,866.058891622418,0.0,89.37,0.0,197655,0,283050,105.98800000000001
2016-05-12,0,207.29,149.74876671018401,0.0,0,177.81,261.00079858213667,0.0,0,130.66,58.248021633185516,0.0,0.0,85060,0,QQQ,1122.1014934621053,0.0,106.61,FBT,866.058891622418,0.0,87.02,0.0,194991,0,280051,105.888
2016-05-13,0,206.21,149.74876671018401,0.0,0,176.9,261.00079858213667,0.0,0,131.48,58.248021633185516,0.0,0.0,84709,0,QQQ,1122.1014934621053,0.0,105.8,FBT,866.058891622418,0.0,85.12,0.0,192437,0,277146,105.688
2016-05-16,0,204.96,149.74876671018401,0.0,0,175.69,261.00079858213667,0.0,0,131.64,58.248021633185516,0.0,0.0,84215,0,QQQ,1122.1014934621053,0.0,105.66,FBT,866.058891622418,0.0,86.57,0.0,193535,0,277750,106.33800000000001
2016-05-17,0,206.46,149.74876671018401,0.0,0,176.91,261.00079858213667,0.0,0,131.21,58.248021633185516,0.0,0.0,84733,0,QQQ,1122.1014934621053,0.0,106.73,FBT,866.058891622418,0.0,88.59,0.0,196486,0,281219,105.668
2016-05-18,0,204.44,149.74876671018401,0.0,0,175.08,261.00079858213667,0.0,0,130.81,58.248021633185516,0.0,0.0,83930,0,QQQ,1122.1014934621053,0.0,105.24,FBT,866.058891622418,0.0,88.1,0.0,194389,0,278319,106.17800000000001
2016-05-19,0,204.06,149.74876671018401,0.0,0,174.95,261.00079858213667,0.0,0,129.68,58.248021633185516,0.0,0.0,83773,0,QQQ,1122.1014934621053,0.0,105.45,FBT,866.058891622418,0.0,88.92,0.0,195335,0,279108,105.95800000000001
2016-05-20,0,204.92,149.74876671018401,0.0,0,174.72,261.00079858213667,0.61161,0,129.65,58.248021633185516,0.0,0.0,83840,0,QQQ,1122.1014934621053,0.0,105.73,FBT,866.058891622418,0.0,88.45,0.0,195242,0,279082,106.28800000000001
2016-05-23,0,205.51,149.74876671018401,0.0,0,174.84,261.00079858213667,0.0,0,130.36,58.248021633185516,0.0,0.0,84001,0,QQQ,1122.1014934621053,0.0,106.59,FBT,866.058891622418,0.0,90.16,0.0,197688,0,281689,106.17800000000001
2016-05-24,0,206.17,149.74876671018401,0.0,0,175.76,261.00079858213667,0.0,0,129.97,58.248021633185516,0.0,0.0,84317,0,QQQ,1122.1014934621053,0.0,106.92,FBT,866.058891622418,0.0,91.42,0.0,199150,0,283467,106.95800000000001
2016-05-25,0,208.67,149.74876671018401,0.0,0,177.5,261.00079858213667,0.0,0,129.83,58.248021633185516,0.0,0.0,85138,0,QQQ,1122.1014934621053,0.0,108.86,FBT,866.058891622418,0.0,93.17,0.0,202842,0,287980,107.17800000000001
2016-05-26,0,209.44,149.74876671018401,0.0,0,178.49,261.00079858213667,0.0,0,129.81,58.248021633185516,0.0,0.0,85510,0,QQQ,1122.1014934621053,0.0,109.35,FBT,866.058891622418,0.0,93.43,0.0,203617,0,289127,107.28800000000001
2016-05-27,0,209.53,149.74876671018401,0.0,0,178.22,261.00079858213667,0.0,0,130.07,58.248021633185516,0.0,0.0,85468,0,QQQ,1122.1014934621053,0.0,109.63,FBT,866.058891622418,0.0,92.73,0.0,203325,0,288793,107.308
2016-05-31,0,210.56,149.74876671018401,0.0,0,178.98,261.00079858213667,0.0,0,129.02,58.248021633185516,0.0,0.0,85760,0,QQQ,1122.1014934621053,0.0,110.28,FBT,866.058891622418,0.0,94.52,0.0,205605,0,291365,107.878
2016-06-01,0,209.12,166.77982991547987,0.0,0,176.98,295.601181194981,0.0,0,130.63,0.5871175234465941,0.267,0.0,87269,0,QQQ,1110.7137848969178,0.0,110.0,FBT,858.2061345039932,0.0,94.91,0.0,203630,0,290899,107.078
2016-06-02,0,209.8,166.77982991547987,0.0,0,177.3,295.601181194981,0.0,0,130.9,0.5871175234465941,0.0,0.0,87477,0,QQQ,1110.7137848969178,0.0,110.13,FBT,858.2061345039932,0.0,95.78,0.0,204521,0,291998,108.89800000000001
2016-06-03,0,210.25,166.77982991547987,0.0,0,177.87,295.601181194981,0.0,0,132.86,0.5871175234465941,0.0,0.0,87722,0,QQQ,1110.7137848969178,0.0,110.37,FBT,858.2061345039932,0.0,98.33,0.0,206976,0,294698,108.45800000000001
2016-06-06,0,210.7,166.77982991547987,0.0,0,178.49,295.601181194981,0.0,0,132.78,0.5871175234465941,0.0,0.0,87980,0,QQQ,1110.7137848969178,0.0,110.26,FBT,858.2061345039932,0.0,96.79,0.0,205533,0,293513,109.14800000000001
2016-06-07,0,211.53,166.77982991547987,0.0,0,179.46,295.601181194981,0.0,0,132.64,0.5871175234465941,0.0,0.0,88405,0,QQQ,1110.7137848969178,0.0,110.52,FBT,858.2061345039932,0.0,97.7,0.0,206602,0,295007,109.248
2016-06-08,0,211.84,166.77982991547987,0.0,0,179.67,295.601181194981,0.0,0,132.87,0.5871175234465941,0.0,0.0,88519,0,QQQ,1110.7137848969178,0.0,110.37,FBT,858.2061345039932,0.0,97.22,0.0,206024,0,294543,110.108
2016-06-09,0,211.51,166.77982991547987,0.0,0,179.37,295.601181194981,0.0,0,134.32,0.5871175234465941,0.0,0.0,88376,0,QQQ,1110.7137848969178,0.0,109.92,FBT,858.2061345039932,0.0,96.92,0.0,205266,0,293642,110.028
2016-06-10,0,210.46,166.77982991547987,0.0,0,178.7,295.601181194981,0.0,0,134.79,0.5871175234465941,0.0,0.0,88003,0,QQQ,1110.7137848969178,0.0,109.19,FBT,858.2061345039932,0.0,94.15,0.0,202078,0,290081,109.22800000000001
2016-06-13,0,209.36,166.77982991547987,0.0,0,178.0,295.601181194981,0.0,0,135.09,0.5871175234465941,0.0,0.0,87613,0,QQQ,1110.7137848969178,0.0,108.32,FBT,858.2061345039932,0.0,92.52,0.0,199713,0,287326,109.69800000000001
2016-06-14,0,208.0,166.77982991547987,0.0,0,177.0,295.601181194981,0.0,0,136.19,0.5871175234465941,0.0,0.0,87091,0,QQQ,1110.7137848969178,0.0,107.74,FBT,858.2061345039932,0.0,90.97,0.0,197739,0,284830,109.628
2016-06-15,0,208.04,166.77982991547987,0.0,0,177.25,295.601181194981,0.0,0,135.52,0.5871175234465941,0.0,0.0,87171,0,QQQ,1110.7137848969178,0.0,108.29,FBT,858.2061345039932,0.0,91.33,0.0,198659,0,285830,109.84800000000001
2016-06-16,0,207.75,166.77982991547987,0.0,0,175.73,295.601181194981,0.0,0,136.74,0.5871175234465941,0.0,0.0,86674,0,QQQ,1110.7137848969178,0.0,107.19,FBT,858.2061345039932,0.0,90.31,0.0,196562,0,283236,109.418
2016-06-17,0,207.17,166.77982991547987,1.07844,0,177.15,295.601181194981,0.3552,0,136.2,0.5871175234465941,0.0,0.0,86997,0,QQQ,1110.7137848969178,0.287,107.53,FBT,858.2061345039932,0.0,90.75,0.0,197317,0,284314,107.718
2016-06-20,0,208.82,166.77982991547987,0.0,0,178.4,295.601181194981,0.0,0,134.24,0.5871175234465941,0.0,0.0,87641,0,QQQ,1110.7137848969178,0.0,107.73,FBT,858.2061345039932,0.0,90.22,0.0,197084,0,284725,109.078
2016-06-21,0,208.3,166.77982991547987,0.0,0,178.12,295.601181194981,0.0,0,134.29,0.5871175234465941,0.0,0.0,87471,0,QQQ,1110.7137848969178,0.0,107.3,FBT,858.2061345039932,0.0,90.43,0.0,196787,0,284258,107.918
2016-06-22,0,208.65,166.77982991547987,0.0,0,178.23,295.601181194981,0.0,0,133.5,0.5871175234465941,0.0,0.0,87561,0,QQQ,1110.7137848969178,0.0,107.56,FBT,858.2061345039932,0.0,88.81,0.0,195685,0,283246,107.11800000000001
2016-06-23,0,209.81,166.77982991547987,0.0,0,179.02,295.601181194981,0.0,0,132.61,0.5871175234465941,0.0,0.0,87988,0,QQQ,1110.7137848969178,0.0,108.07,FBT,858.2061345039932,0.0,90.24,0.0,197479,0,285467,107.50800000000001
2016-06-24,0,203.63,166.77982991547987,0.0,0,174.55,295.601181194981,0.0,0,136.61,0.5871175234465941,0.0,0.0,85638,0,QQQ,1110.7137848969178,0.0,104.9,FBT,858.2061345039932,0.0,87.36,0.0,191486,0,277124,105.278
2016-06-27,0,201.59,166.77982991547987,0.0,0,172.48,295.601181194981,0.0,0,138.44,0.5871175234465941,0.0,0.0,84687,0,QQQ,1110.7137848969178,0.0,103.6,FBT,858.2061345039932,0.0,85.85,0.0,188746,0,273433,104.358
2016-06-28,0,201.48,166.77982991547987,0.0,0,172.85,295.601181194981,0.0,0,139.44,0.5871175234465941,0.0,0.0,84779,0,QQQ,1110.7137848969178,0.0,103.35,FBT,858.2061345039932,0.0,84.79,0.0,187559,0,272338,107.56800000000001
2016-06-29,0,204.84,166.77982991547987,0.0,0,175.16,295.601181194981,0.0,0,139.68,0.5871175234465941,0.0,0.0,86022,0,QQQ,1110.7137848969178,0.0,105.28,FBT,858.2061345039932,0.0,88.28,0.0,192698,0,278720,108.66499999999999
2016-06-30,0,207.21,166.77982991547987,0.0,0,177.05,295.601181194981,0.0,0,138.81,0.5871175234465941,0.0,0.0,86976,0,QQQ,1110.7137848969178,0.0,106.49,FBT,858.2061345039932,0.0,88.88,0.0,194557,0,281533,108.845
2016-07-01,0,209.48,108.59358448866745,0.0,0,178.78,190.86181965560516,0.0,0,140.81,202.27408917682962,0.255,0.0,85352,0,DIA,668.3265054704434,0.0,178.78,XLP,1441.7304693575372,0.0,55.25,0.0,199139,0,284491,109.655
2016-07-05,0,208.95,108.59358448866745,0.0,0,178.58,190.86181965560516,0.0,0,141.85,202.27408917682962,0.0,0.0,85467,0,DIA,668.3265054704434,0.0,178.58,XLP,1441.7304693575372,0.0,54.82,0.0,198385,0,283852,109.035
2016-07-06,0,207.83,108.59358448866745,0.0,0,177.61,190.86181965560516,0.0,0,142.79,202.27408917682962,0.0,0.0,85350,0,DIA,668.3265054704434,0.0,177.61,XLP,1441.7304693575372,0.0,55.19,0.0,198270,0,283620,109.29499999999999
2016-07-07,0,209.87,108.59358448866745,0.0,0,179.15,190.86181965560516,0.0,0,142.09,202.27408917682962,0.0,0.0,85724,0,DIA,668.3265054704434,0.0,179.15,XLP,1441.7304693575372,0.0,55.39,0.0,199588,0,285312,109.67500000000001
2016-07-08,0,211.05,108.59358448866745,0.0,0,180.01,190.86181965560516,0.0,0,142.92,202.27408917682962,0.0,0.0,86184,0,DIA,668.3265054704434,0.0,180.01,XLP,1441.7304693575372,0.0,55.35,0.0,200105,0,286289,109.41499999999999
2016-07-11,0,213.19,108.59358448866745,0.0,0,181.86,190.86181965560516,0.0,0,143.05,202.27408917682962,0.0,0.0,86796,0,DIA,668.3265054704434,0.0,181.86,XLP,1441.7304693575372,0.0,55.7,0.0,201846,0,288642,109.20500000000001
2016-07-12,0,214.53,108.59358448866745,0.0,0,183.01,190.86181965560516,0.0,0,140.42,202.27408917682962,0.0,0.0,86629,0,DIA,668.3265054704434,0.0,183.01,XLP,1441.7304693575372,0.0,55.61,0.0,202485,0,289114,108.445
2016-07-13,0,215.44,108.59358448866745,0.0,0,183.68,190.86181965560516,0.0,0,141.37,202.27408917682962,0.0,0.0,87048,0,DIA,668.3265054704434,0.0,183.68,XLP,1441.7304693575372,0.0,55.47,0.0,202731,0,289779,107.195
2016-07-14,0,216.4,108.59358448866745,0.0,0,185.06,190.86181965560516,0.0,0,139.28,202.27408917682962,0.0,0.0,86993,0,DIA,668.3265054704434,0.0,185.06,XLP,1441.7304693575372,0.0,55.68,0.0,203956,0,290949,106.275
2016-07-15,0,216.78,108.59358448866745,0.0,0,185.35,190.86181965560516,0.13475,0,138.89,202.27408917682962,0.0,0.0,87011,0,DIA,668.3265054704434,0.13475,185.35,XLP,1441.7304693575372,0.0,55.74,0.0,204236,0,291247,105.435
2016-07-18,0,215.97,108.59358448866745,0.0,0,184.83,190.86181965560516,0.0,0,139.07,202.27408917682962,0.0,0.0,86860,0,DIA,668.3265054704434,0.0,184.83,XLP,1441.7304693575372,0.0,55.7,0.0,203831,0,290691,106.945
2016-07-19,0,215.92,108.59358448866745,0.0,0,185.01,190.86181965560516,0.0,0,138.94,202.27408917682962,0.0,0.0,86862,0,DIA,668.3265054704434,0.0,185.01,XLP,1441.7304693575372,0.0,55.48,0.0,203634,0,290496,108.315
2016-07-20,0,216.19,108.59358448866745,0.0,0,185.9,190.86181965560516,0.0,0,138.23,202.27408917682962,0.0,0.0,86918,0,DIA,668.3265054704434,0.0,185.9,XLP,1441.7304693575372,0.0,55.59,0.0,204387,0,291305,107.51499999999999
2016-07-21,0,216.96,108.59358448866745,0.0,0,185.54,190.86181965560516,0.0,0,137.04,202.27408917682962,0.0,0.0,86692,0,DIA,668.3265054704434,0.0,185.54,XLP,1441.7304693575372,0.0,55.32,0.0,203757,0,290449,107.23500000000001
