Date,On_Price_QQQ,On_Shares_QQQ,On_Dividend_QQQ,On_Price_EEM,On_Shares_EEM,On_Dividend_EEM,Off_Price_IEF,Off_Shares_IEF,Off_Dividend_IEF,Cash,Capital,InOutCash,Bench
2017-10-09,147.49,109.90251176566397,0.0,45.6,89.18388940144959,0.0,106.24,105.37909684964256,0.0,0.0,31471,0,156.098
2017-10-10,147.6,109.90251176566397,0.0,46.05,89.18388940144959,0.0,106.28,105.37909684964256,0.0,0.0,31528,0,156.208
2017-10-11,148.04,109.90251176566397,0.0,46.26,89.18388940144959,0.0,106.4,105.37909684964256,0.0,0.0,31607,0,156.648
2017-10-12,147.77,109.90251176566397,0.0,46.24,89.18388940144959,0.0,106.5,105.37909684964256,0.0,0.0,31587,0,156.37800000000001
2017-10-13,148.34,109.90251176566397,0.0,46.66,89.18388940144959,0.0,106.86,105.37909684964256,0.0,0.0,31725,0,156.948
2017-10-16,148.85,109.90251176566397,0.0,46.63,89.18388940144959,0.0,106.68,105.37909684964256,0.0,0.0,31759,0,157.458
2017-10-17,149.04,109.90251176566397,0.0,46.39,89.18388940144959,0.0,106.64,105.37909684964256,0.0,0.0,31754,0,157.648
2017-10-18,148.86,109.90251176566397,0.0,46.5,89.18388940144959,0.0,106.37,105.37909684964256,0.0,0.0,31716,0,157.46800000000002
2017-10-19,148.31,109.90251176566397,0.0,46.09,89.18388940144959,0.0,106.48,105.37909684964256,0.0,0.0,31630,0,156.918
2017-10-20,148.71,109.90251176566397,0.0,46.26,89.18388940144959,0.0,106.04,105.37909684964256,0.0,0.0,31643,0,157.318
2017-10-23,147.74,109.90251176566397,0.0,45.89,89.18388940144959,0.0,106.14,105.37909684964256,0.0,0.0,31514,0,156.348
2017-10-24,147.99,109.90251176566397,0.0,45.89,89.18388940144959,0.0,105.82,105.37909684964256,0.0,0.0,31508,0,156.598
2017-10-25,147.43,109.90251176566397,0.0,45.79,89.18388940144959,0.0,105.65,105.37909684964256,0.0,0.0,31419,0,156.038
2017-10-26,146.96,109.90251176566397,0.0,45.48,89.18388940144959,0.0,105.51,105.37909684964256,0.0,0.0,31325,0,155.568
2017-10-27,151.24,109.90251176566397,0.0,46.14,89.18388940144959,0.0,105.85,105.37909684964256,0.0,0.0,31890,0,159.848
2017-10-30,151.58,109.90251176566397,0.0,45.85,89.18388940144959,0.0,106.23,105.37909684964256,0.0,0.0,31942,0,160.18800000000002
2017-10-31,152.15,94.04776939637604,0.0,46.28,77.29779663817315,0.0,106.16,133.41053216737788,0.0,0.0,32049,0,160.758
2017-11-01,152.1,94.04776939637604,0.0,46.52,77.29779663817315,0.0,106.06,133.41053216737788,0.16399999999999998,0.0,32050,0,160.708
2017-11-02,151.81,94.04776939637604,0.0,46.58,77.29779663817315,0.0,106.2,133.41053216737788,0.0,0.0,32046,0,160.418
2017-11-03,153.27,94.04776939637604,0.0,46.34,77.29779663817315,0.0,106.37,133.41053216737788,0.0,0.0,32187,0,161.87800000000001
2017-11-06,153.79,94.04776939637604,0.0,46.86,77.29779663817315,0.0,106.5,133.41053216737788,0.0,0.0,32294,0,162.398
2017-11-07,153.88,94.04776939637604,0.0,46.56,77.29779663817315,0.0,106.54,133.41053216737788,0.0,0.0,32284,0,162.488
2017-11-08,154.5,94.04776939637604,0.0,46.78,77.29779663817315,0.0,106.41,133.41053216737788,0.0,0.0,32342,0,163.108
2017-11-09,153.69,94.04776939637604,0.0,46.49,77.29779663817315,0.0,106.37,133.41053216737788,0.0,0.0,32238,0,162.298
2017-11-10,153.68,94.04776939637604,0.0,46.29,77.29779663817315,0.0,105.83,133.41053216737788,0.0,0.0,32150,0,162.288
2017-11-13,153.87,94.04776939637604,0.0,46.19,77.29779663817315,0.0,105.78,133.41053216737788,0.0,0.0,32153,0,162.478
2017-11-14,153.31,94.04776939637604,0.0,45.88,77.29779663817315,0.0,105.93,133.41053216737788,0.0,0.0,32097,0,161.918
2017-11-15,152.59,94.04776939637604,0.0,45.64,77.29779663817315,0.0,106.31,133.41053216737788,0.0,0.0,32061,0,161.198
2017-11-16,154.54,94.04776939637604,0.0,46.59,77.29779663817315,0.0,106.04,133.41053216737788,0.0,0.0,32282,0,163.148
2017-11-17,153.95,94.04776939637604,0.0,46.82,77.29779663817315,0.0,106.18,133.41053216737788,0.0,0.0,32263,0,162.558
2017-11-20,153.83,94.04776939637604,0.0,47.06,77.29779663817315,0.0,106.01,133.41053216737788,0.0,0.0,32247,0,162.43800000000002
2017-11-21,155.5,94.04776939637604,0.0,47.69,77.29779663817315,0.0,106.03,133.41053216737788,0.0,0.0,32456,0,164.108
2017-11-22,155.69,94.04776939637604,0.0,47.81,77.29779663817315,0.0,106.37,133.41053216737788,0.0,0.0,32528,0,164.298
2017-11-24,156.26,94.04776939637604,0.0,47.71,77.29779663817315,0.0,106.28,133.41053216737788,0.0,0.0,32562,0,164.868
2017-11-27,156.19,94.04776939637604,0.0,47.01,77.29779663817315,0.0,106.35,133.41053216737788,0.0,0.0,32511,0,164.798
2017-11-28,156.59,94.04776939637604,0.0,47.36,77.29779663817315,0.0,106.37,133.41053216737788,0.0,0.0,32578,0,165.198
2017-11-29,153.86,94.04776939637604,0.0,46.61,77.29779663817315,0.0,106.03,133.41053216737788,0.0,0.0,32218,0,162.46800000000002
2017-11-30,155.15,96.98135601502581,0.0,46.1,81.5979250853105,0.0,105.7,127.39974228328484,0.0,0.0,32274,0,163.758
2017-12-01,154.49,96.98135601502581,0.0,45.84,81.5979250853105,0.0,105.93,127.39974228328484,0.16,0.0,32218,0,163.098
2017-12-04,152.71,96.98135601502581,0.0,45.93,81.5979250853105,0.0,105.88,127.39974228328484,0.0,0.0,32046,0,161.318
2017-12-05,152.81,96.98135601502581,0.0,45.9,81.5979250853105,0.0,105.96,127.39974228328484,0.0,0.0,32064,0,161.418
2017-12-06,153.5,96.98135601502581,0.0,45.28,81.5979250853105,0.0,106.18,127.39974228328484,0.0,0.0,32108,0,162.108
2017-12-07,154.02,96.98135601502581,0.0,45.41,81.5979250853105,0.0,105.99,127.39974228328484,0.0,0.0,32145,0,162.62800000000001
2017-12-08,154.7,96.98135601502581,0.0,45.94,81.5979250853105,0.0,105.91,127.39974228328484,0.0,0.0,32244,0,163.308
2017-12-11,155.9,96.98135601502581,0.0,46.17,81.5979250853105,0.0,105.84,127.39974228328484,0.0,0.0,32370,0,164.508
2017-12-12,155.69,96.98135601502581,0.0,45.86,81.5979250853105,0.0,105.75,127.39974228328484,0.0,0.0,32313,0,164.298
2017-12-13,155.99,96.98135601502581,0.0,46.41,81.5979250853105,0.0,106.18,127.39974228328484,0.0,0.0,32442,0,164.598
2017-12-14,155.88,96.98135601502581,0.0,46.07,81.5979250853105,0.0,106.14,127.39974228328484,0.0,0.0,32398,0,164.488
2017-12-15,157.65,96.98135601502581,0.0,46.17,81.5979250853105,0.0,106.12,127.39974228328484,0.0,0.0,32576,0,166.258
2017-12-18,158.64,96.98135601502581,0.32899999999999996,46.69,81.5979250853105,0.0,105.88,127.39974228328484,0.0,0.0,32684,0,167.577
2017-12-19,157.7,96.98135601502581,0.0,45.75,81.5979250853105,0.6970000000000001,105.4,127.39974228328484,0.0,0.0,32454,0,166.637
2017-12-20,157.53,96.98135601502581,0.0,45.81,81.5979250853105,0.0,105.09,127.39974228328484,0.0,0.0,32403,0,166.467
2017-12-21,157.55,96.98135601502581,0.0,46.11,81.5979250853105,0.0,105.0,127.39974228328484,0.16399999999999998,0.0,32418,0,166.48700000000002
2017-12-22,157.37,96.98135601502581,0.0,46.5,81.5979250853105,0.0,105.04,127.39974228328484,0.0,0.0,32438,0,166.30700000000002
2017-12-26,156.52,96.98135601502581,0.0,46.46,81.5979250853105,0.0,105.08,127.39974228328484,0.0,0.0,32357,0,165.45700000000002
2017-12-27,156.54,96.98135601502581,0.0,46.58,81.5979250853105,0.0,105.53,127.39974228328484,0.0,0.0,32426,0,165.477
2017-12-28,156.73,96.98135601502581,0.0,46.9,81.5979250853105,0.0,105.4,127.39974228328484,0.0,0.0,32454,0,165.667
2017-12-29,155.76,121.81374723883425,0.0,47.12,100.66696344397721,0.0,105.57,83.34343820344299,0.0,0.0,32515,0,164.697
2018-01-02,158.49,121.81374723883425,0.0,48.01,100.66696344397721,0.0,105.22,83.34343820344299,0.0,0.0,32908,0,167.42700000000002
2018-01-03,160.03,121.81374723883425,0.0,48.47,100.66696344397721,0.0,105.33,83.34343820344299,0.0,0.0,33151,0,168.967
2018-01-04,160.31,121.81374723883425,0.0,48.71,100.66696344397721,0.0,105.28,83.34343820344299,0.0,0.0,33205,0,169.247
2018-01-05,161.92,121.81374723883425,0.0,49.13,100.66696344397721,0.0,105.15,83.34343820344299,0.0,0.0,33433,0,170.857
2018-01-08,162.55,121.81374723883425,0.0,49.13,100.66696344397721,0.0,105.1,83.34343820344299,0.0,0.0,33505,0,171.48700000000002
2018-01-09,162.56,121.81374723883425,0.0,49.05,100.66696344397721,0.0,104.6,83.34343820344299,0.0,0.0,33457,0,171.497
2018-01-10,162.18,121.81374723883425,0.0,48.74,100.66696344397721,0.0,104.57,83.34343820344299,0.0,0.0,33377,0,171.11700000000002
2018-01-11,163.29,121.81374723883425,0.0,49.04,100.66696344397721,0.0,104.64,83.34343820344299,0.0,0.0,33548,0,172.227
2018-01-12,164.49,121.81374723883425,0.0,49.51,100.66696344397721,0.0,104.57,83.34343820344299,0.0,0.0,33736,0,173.42700000000002
2018-01-16,164.02,121.81374723883425,0.0,49.32,100.66696344397721,0.0,104.62,83.34343820344299,0.0,0.0,33664,0,172.95700000000002
2018-01-17,165.79,121.81374723883425,0.0,49.97,100.66696344397721,0.0,104.39,83.34343820344299,0.0,0.0,33926,0,174.727
2018-01-18,165.82,121.81374723883425,0.0,50.03,100.66696344397721,0.0,104.06,83.34343820344299,0.0,0.0,33908,0,174.757
2018-01-19,166.34,121.81374723883425,0.0,50.44,100.66696344397721,0.0,103.79,83.34343820344299,0.0,0.0,33990,0,175.27700000000002
2018-01-22,168.12,121.81374723883425,0.0,50.73,100.66696344397721,0.0,103.75,83.34343820344299,0.0,0.0,34233,0,177.05700000000002
2018-01-23,169.51,121.81374723883425,0.0,50.97,100.66696344397721,0.0,104.05,83.34343820344299,0.0,0.0,34451,0,178.447
2018-01-24,168.41,121.81374723883425,0.0,51.4,100.66696344397721,0.0,103.85,83.34343820344299,0.0,0.0,34344,0,177.347
2018-01-25,168.35,121.81374723883425,0.0,51.37,100.66696344397721,0.0,104.08,83.34343820344299,0.0,0.0,34352,0,177.287
2018-01-26,170.93,121.81374723883425,0.0,52.08,100.66696344397721,0.0,103.77,83.34343820344299,0.0,0.0,34712,0,179.86700000000002
2018-01-29,170.1,121.81374723883425,0.0,51.29,100.66696344397721,0.0,103.51,83.34343820344299,0.0,0.0,34510,0,179.037
2018-01-30,168.7,121.81374723883425,0.0,50.59,100.66696344397721,0.0,103.27,83.34343820344299,0.0,0.0,34249,0,177.637
2018-01-31,169.4,87.19779073562701,0.0,51.03,72.36579340885369,0.0,103.3,154.07433596274268,0.0,0.0,34380,0,178.33700000000002
2018-02-01,167.96,87.19779073562701,0.0,50.34,72.36579340885369,0.0,102.6,154.07433596274268,0.168,0.0,34096,0,176.89700000000002
2018-02-02,164.61,87.19779073562701,0.0,49.05,72.36579340885369,0.0,102.22,154.07433596274268,0.0,0.0,33652,0,173.54700000000003
2018-02-05,158.12,87.19779073562701,0.0,47.33,72.36579340885369,0.0,103.06,154.07433596274268,0.0,0.0,33091,0,167.05700000000002
2018-02-06,162.31,87.19779073562701,0.0,48.87,72.36579340885369,0.0,102.61,154.07433596274268,0.0,0.0,33499,0,171.247
2018-02-07,160.21,87.19779073562701,0.0,47.33,72.36579340885369,0.0,102.31,154.07433596274268,0.0,0.0,33158,0,169.14700000000002
2018-02-08,153.45,87.19779073562701,0.0,45.69,72.36579340885369,0.0,102.4,154.07433596274268,0.0,0.0,32464,0,162.387
2018-02-09,156.1,87.19779073562701,0.0,46.42,72.36579340885369,0.0,102.22,154.07433596274268,0.0,0.0,32720,0,165.037
2018-02-12,158.87,87.19779073562701,0.0,47.15,72.36579340885369,0.0,102.19,154.07433596274268,0.0,0.0,33010,0,167.80700000000002
2018-02-13,159.69,87.19779073562701,0.0,47.51,72.36579340885369,0.0,102.36,154.07433596274268,0.0,0.0,33133,0,168.627
2018-02-14,162.68,87.19779073562701,0.0,48.7,72.36579340885369,0.0,101.74,154.07433596274268,0.0,0.0,33385,0,171.61700000000002
2018-02-15,165.7,87.19779073562701,0.0,49.7,72.36579340885369,0.0,101.77,154.07433596274268,0.0,0.0,33725,0,174.637
2018-02-16,164.96,87.19779073562701,0.0,49.54,72.36579340885369,0.0,102.01,154.07433596274268,0.0,0.0,33686,0,173.89700000000002
2018-02-20,165.29,87.19779073562701,0.0,48.86,72.36579340885369,0.0,101.9,154.07433596274268,0.0,0.0,33648,0,174.227
2018-02-21,164.82,87.19779073562701,0.0,48.82,72.36579340885369,0.0,101.6,154.07433596274268,0.0,0.0,33558,0,173.757
2018-02-22,164.8,87.19779073562701,0.0,48.85,72.36579340885369,0.0,101.74,154.07433596274268,0.0,0.0,33580,0,173.73700000000002
2018-02-23,168.17,87.19779073562701,0.0,49.72,72.36579340885369,0.0,102.13,154.07433596274268,0.0,0.0,33997,0,177.107
2018-02-26,170.4,87.19779073562701,0.0,50.18,72.36579340885369,0.0,102.25,154.07433596274268,0.0,0.0,34243,0,179.33700000000002
2018-02-27,168.29,87.19779073562701,0.0,48.72,72.36579340885369,0.0,101.93,154.07433596274268,0.0,0.0,33904,0,177.227
2018-02-28,167.21,31.310597498760927,0.0,48.02,27.256585838024858,0.0,102.17,266.9510793461644,0.0,0.0,33818,0,176.14700000000002
2018-03-01,164.48,31.310597498760927,0.0,47.93,27.256585838024858,0.0,102.45,266.9510793461644,0.159,0.0,33805,0,173.417
2018-03-02,165.99,31.310597498760927,0.0,48.13,27.256585838024858,0.0,102.07,266.9510793461644,0.0,0.0,33756,0,174.92700000000002
2018-03-05,167.83,31.310597498760927,0.0,48.2,27.256585838024858,0.0,101.94,266.9510793461644,0.0,0.0,33781,0,176.76700000000002
2018-03-06,168.54,31.310597498760927,0.0,48.65,27.256585838024858,0.0,101.93,266.9510793461644,0.0,0.0,33813,0,177.477
2018-03-07,168.93,31.310597498760927,0.0,48.7,27.256585838024858,0.0,101.93,266.9510793461644,0.0,0.0,33827,0,177.86700000000002
2018-03-08,169.86,31.310597498760927,0.0,48.71,27.256585838024858,0.0,102.14,266.9510793461644,0.0,0.0,33912,0,178.79700000000003
2018-03-09,173.16,31.310597498760927,0.0,49.75,27.256585838024858,0.0,101.92,266.9510793461644,0.0,0.0,33985,0,182.097
2018-03-12,174.08,31.310597498760927,0.0,49.87,27.256585838024858,0.0,102.16,266.9510793461644,0.0,0.0,34081,0,183.01700000000002
2018-03-13,171.71,31.310597498760927,0.0,49.42,27.256585838024858,0.0,102.33,266.9510793461644,0.0,0.0,34040,0,180.64700000000002
2018-03-14,171.68,31.310597498760927,0.0,49.5,27.256585838024858,0.0,102.53,266.9510793461644,0.0,0.0,34095,0,180.61700000000002
2018-03-15,171.53,31.310597498760927,0.0,49.32,27.256585838024858,0.0,102.49,266.9510793461644,0.0,0.0,34074,0,180.467
2018-03-16,171.02,31.310597498760927,0.0,49.21,27.256585838024858,0.0,102.37,266.9510793461644,0.0,0.0,34023,0,179.95700000000002
2018-03-19,167.1,31.310597498760927,0.27699999999999997,48.68,27.256585838024858,0.0,102.27,266.9510793461644,0.0,0.0,33859,0,176.314
2018-03-20,167.65,31.310597498760927,0.0,49.22,27.256585838024858,0.0,102.07,266.9510793461644,0.0,0.0,33838,0,176.864
2018-03-21,166.92,31.310597498760927,0.0,49.51,27.256585838024858,0.0,102.14,266.9510793461644,0.0,0.0,33842,0,176.134
2018-03-22,162.8,31.310597498760927,0.0,47.86,27.256585838024858,0.0,102.56,266.9510793461644,0.0,0.0,33780,0,172.014
2018-03-23,158.51,31.310597498760927,0.0,46.89,27.256585838024858,0.0,102.7,266.9510793461644,0.0,0.0,33656,0,167.724
2018-03-26,164.4,31.310597498760927,0.0,48.41,27.256585838024858,0.0,102.42,266.9510793461644,0.0,0.0,33808,0,173.614
2018-03-27,159.08,31.310597498760927,0.0,47.53,27.256585838024858,0.0,103.0,266.9510793461644,0.0,0.0,33772,0,168.294
2018-03-28,157.25,31.310597498760927,0.0,47.29,27.256585838024858,0.0,102.98,266.9510793461644,0.0,0.0,33703,0,166.464
2018-03-29,160.13,38.14347674290415,0.0,48.28,31.62756281504371,0.0,103.19,254.73261544070604,0.0,0.0,33920,0,169.344
2018-04-02,155.51,38.14347674290415,0.0,47.41,31.62756281504371,0.0,103.12,254.73261544070604,0.175,0.0,33699,0,164.724
2018-04-03,157.26,38.14347674290415,0.0,47.88,31.62756281504371,0.0,102.79,254.73261544070604,0.0,0.0,33696,0,166.474
2018-04-04,159.74,38.14347674290415,0.0,47.9,31.62756281504371,0.0,102.73,254.73261544070604,0.0,0.0,33776,0,168.954
2018-04-05,160.65,38.14347674290415,0.0,48.02,31.62756281504371,0.0,102.47,254.73261544070604,0.0,0.0,33748,0,169.864
2018-04-06,156.63,38.14347674290415,0.0,47.08,31.62756281504371,0.0,102.92,254.73261544070604,0.0,0.0,33680,0,165.844
2018-04-09,157.73,38.14347674290415,0.0,47.13,31.62756281504371,0.0,102.94,254.73261544070604,0.0,0.0,33729,0,166.944
2018-04-10,161.21,38.14347674290415,0.0,48.05,31.62756281504371,0.0,102.76,254.73261544070604,0.0,0.0,33845,0,170.424
2018-04-11,160.28,38.14347674290415,0.0,48.07,31.62756281504371,0.0,102.86,254.73261544070604,0.0,0.0,33835,0,169.494
2018-04-12,162.21,38.14347674290415,0.0,48.05,31.62756281504371,0.0,102.49,254.73261544070604,0.0,0.0,33814,0,171.424
2018-04-13,161.37,38.14347674290415,0.0,47.57,31.62756281504371,0.0,102.58,254.73261544070604,0.0,0.0,33790,0,170.584
2018-04-16,162.6,38.14347674290415,0.0,47.63,31.62756281504371,0.0,102.53,254.73261544070604,0.0,0.0,33826,0,171.814
2018-04-17,166.1,38.14347674290415,0.0,47.73,31.62756281504371,0.0,102.59,254.73261544070604,0.0,0.0,33978,0,175.314
2018-04-18,166.44,38.14347674290415,0.0,48.14,31.62756281504371,0.0,102.19,254.73261544070604,0.0,0.0,33902,0,175.654
2018-04-19,164.91,38.14347674290415,0.0,47.86,31.62756281504371,0.0,101.91,254.73261544070604,0.0,0.0,33763,0,174.124
2018-04-20,162.3,38.14347674290415,0.0,47.26,31.62756281504371,0.0,101.57,254.73261544070604,0.0,0.0,33558,0,171.514
2018-04-23,161.89,38.14347674290415,0.0,46.88,31.62756281504371,0.0,101.47,254.73261544070604,0.0,0.0,33505,0,171.10399999999998
2018-04-24,158.46,38.14347674290415,0.0,46.66,31.62756281504371,0.0,101.35,254.73261544070604,0.0,0.0,33337,0,167.674
2018-04-25,158.65,38.14347674290415,0.0,46.3,31.62756281504371,0.0,101.13,254.73261544070604,0.0,0.0,33276,0,167.864
2018-04-26,161.99,38.14347674290415,0.0,46.97,31.62756281504371,0.0,101.42,254.73261544070604,0.0,0.0,33499,0,171.204
2018-04-27,162.09,38.14347674290415,0.0,47.26,31.62756281504371,0.0,101.59,254.73261544070604,0.0,0.0,33555,0,171.304
2018-04-30,160.94,43.78494908999628,0.0,46.92,37.546620346035816,0.0,101.7,243.45247432012349,0.0,0.0,33567,0,170.154
2018-05-01,162.78,43.78494908999628,0.0,46.69,37.546620346035816,0.0,101.35,243.45247432012349,0.191,0.0,33554,0,171.994
2018-05-02,161.82,43.78494908999628,0.0,46.32,37.546620346035816,0.0,101.37,243.45247432012349,0.0,0.0,33503,0,171.034
2018-05-03,161.8,43.78494908999628,0.0,46.22,37.546620346035816,0.0,101.63,243.45247432012349,0.0,0.0,33561,0,171.014
2018-05-04,164.87,43.78494908999628,0.0,46.43,37.546620346035816,0.0,101.64,243.45247432012349,0.0,0.0,33706,0,174.084
2018-05-07,166.24,43.78494908999628,0.0,46.16,37.546620346035816,0.0,101.59,243.45247432012349,0.0,0.0,33744,0,175.454
2018-05-08,166.07,43.78494908999628,0.0,46.42,37.546620346035816,0.0,101.42,243.45247432012349,0.0,0.0,33705,0,175.284
2018-05-09,167.88,43.78494908999628,0.0,46.51,37.546620346035816,0.0,101.19,243.45247432012349,0.0,0.0,33731,0,177.094
2018-05-10,169.62,43.78494908999628,0.0,47.48,37.546620346035816,0.0,101.4,243.45247432012349,0.0,0.0,33895,0,178.834
2018-05-11,169.46,43.78494908999628,0.0,47.4,37.546620346035816,0.0,101.41,243.45247432012349,0.0,0.0,33888,0,178.674
2018-05-14,169.75,43.78494908999628,0.0,47.46,37.546620346035816,0.0,101.19,243.45247432012349,0.0,0.0,33849,0,178.964
2018-05-15,167.87,43.78494908999628,0.0,46.48,37.546620346035816,0.0,100.63,243.45247432012349,0.0,0.0,33593,0,177.084
2018-05-16,168.98,43.78494908999628,0.0,47.18,37.546620346035816,0.0,100.42,243.45247432012349,0.0,0.0,33617,0,178.194
2018-05-17,168.33,43.78494908999628,0.0,46.46,37.546620346035816,0.0,100.36,243.45247432012349,0.0,0.0,33547,0,177.544
2018-05-18,167.46,43.78494908999628,0.0,46.07,37.546620346035816,0.0,100.75,243.45247432012349,0.0,0.0,33589,0,176.674
2018-05-21,168.4,43.78494908999628,0.0,46.35,37.546620346035816,0.0,100.82,243.45247432012349,0.0,0.0,33658,0,177.614
2018-05-22,168.18,43.78494908999628,0.0,46.51,37.546620346035816,0.0,100.78,243.45247432012349,0.0,0.0,33645,0,177.394
2018-05-23,169.6,43.78494908999628,0.0,46.49,37.546620346035816,0.0,101.24,243.45247432012349,0.0,0.0,33818,0,178.814
2018-05-24,169.55,43.78494908999628,0.0,46.24,37.546620346035816,0.0,101.5,243.45247432012349,0.0,0.0,33870,0,178.764
2018-05-25,169.72,43.78494908999628,0.0,46.43,37.546620346035816,0.0,101.9,243.45247432012349,0.0,0.0,33982,0,178.934
2018-05-29,168.97,43.78494908999628,0.0,45.35,37.546620346035816,0.0,103.0,243.45247432012349,0.0,0.0,34176,0,178.184
2018-05-30,170.18,43.78494908999628,0.0,45.71,37.546620346035816,0.0,102.56,243.45247432012349,0.0,0.0,34136,0,179.394
2018-05-31,170.07,85.57402159333763,0.0,45.69,79.63216159104252,0.0,102.51,155.75608899389198,0.0,0.0,34158,0,179.284
2018-06-01,172.74,85.57402159333763,0.0,46.33,79.63216159104252,0.0,101.93,155.75608899389198,0.20199999999999999,0.0,34347,0,181.954
2018-06-04,174.3,85.57402159333763,0.0,46.8,79.63216159104252,0.0,101.57,155.75608899389198,0.0,0.0,34462,0,183.514
2018-06-05,174.84,85.57402159333763,0.0,46.44,79.63216159104252,0.0,101.83,155.75608899389198,0.0,0.0,34520,0,184.054
2018-06-06,175.86,85.57402159333763,0.0,47.14,79.63216159104252,0.0,101.42,155.75608899389198,0.0,0.0,34599,0,185.074
2018-06-07,174.43,85.57402159333763,0.0,46.42,79.63216159104252,0.0,101.85,155.75608899389198,0.0,0.0,34486,0,183.644
2018-06-08,174.44,85.57402159333763,0.0,46.33,79.63216159104252,0.0,101.71,155.75608899389198,0.0,0.0,34458,0,183.654
2018-06-11,174.91,85.57402159333763,0.0,46.33,79.63216159104252,0.0,101.61,155.75608899389198,0.0,0.0,34483,0,184.124
2018-06-12,175.83,85.57402159333763,0.0,46.21,79.63216159104252,0.0,101.55,155.75608899389198,0.0,0.0,34543,0,185.044
2018-06-13,175.82,85.57402159333763,0.0,45.9,79.63216159104252,0.0,101.43,155.75608899389198,0.0,0.0,34499,0,185.034
2018-06-14,177.6,85.57402159333763,0.0,45.59,79.63216159104252,0.0,101.75,155.75608899389198,0.0,0.0,34676,0,186.814
2018-06-15,176.98,85.57402159333763,0.0,45.23,79.63216159104252,0.0,101.83,155.75608899389198,0.0,0.0,34607,0,186.194
2018-06-18,176.5,85.57402159333763,0.37799999999999995,44.68,79.63216159104252,0.0,101.88,155.75608899389198,0.0,0.0,34530,0,186.092
2018-06-19,176.0,85.57402159333763,0.0,43.9,79.63216159104252,0.29,102.15,155.75608899389198,0.0,0.0,34467,0,185.592
2018-06-20,177.25,85.57402159333763,0.0,44.09,79.63216159104252,0.0,101.82,155.75608899389198,0.0,0.0,34538,0,186.842
2018-06-21,175.71,85.57402159333763,0.0,43.47,79.63216159104252,0.0,102.09,155.75608899389198,0.0,0.0,34398,0,185.30200000000002
2018-06-22,175.32,85.57402159333763,0.0,43.92,79.63216159104252,0.0,102.11,155.75608899389198,0.0,0.0,34404,0,184.912
2018-06-25,171.37,85.57402159333763,0.0,43.33,79.63216159104252,0.0,102.25,155.75608899389198,0.0,0.0,34041,0,180.96200000000002
2018-06-26,172.07,85.57402159333763,0.0,43.16,79.63216159104252,0.0,102.3,155.75608899389198,0.0,0.0,34095,0,181.662
2018-06-27,169.73,85.57402159333763,0.0,42.33,79.63216159104252,0.0,102.69,155.75608899389198,0.0,0.0,33889,0,179.322
2018-06-28,171.19,85.57402159333763,0.0,42.69,79.63216159104252,0.0,102.59,155.75608899389198,0.0,0.0,34027,0,180.782
2018-06-29,171.65,69.45858027935695,0.0,43.33,68.78932209180489,0.0,102.51,188.0709701796022,0.0,0.0,34182,0,181.24200000000002
2018-07-02,172.8,69.45858027935695,0.0,42.9,68.78932209180489,0.0,102.25,188.0709701796022,0.19,0.0,34183,0,182.39200000000002
2018-07-03,170.8,69.45858027935695,0.0,42.93,68.78932209180489,0.0,102.51,188.0709701796022,0.0,0.0,34095,0,180.39200000000002
2018-07-05,172.92,69.45858027935695,0.0,42.82,68.78932209180489,0.0,102.52,188.0709701796022,0.0,0.0,34237,0,182.512
2018-07-06,175.61,69.45858027935695,0.0,43.41,68.78932209180489,0.0,102.61,188.0709701796022,0.0,0.0,34481,0,185.20200000000003
2018-07-09,177.19,69.45858027935695,0.0,44.19,68.78932209180489,0.0,102.35,188.0709701796022,0.0,0.0,34596,0,186.782
2018-07-10,177.32,69.45858027935695,0.0,44.09,68.78932209180489,0.0,102.27,188.0709701796022,0.0,0.0,34583,0,186.912
2018-07-11,176.42,69.45858027935695,0.0,43.23,68.78932209180489,0.0,102.48,188.0709701796022,0.0,0.0,34501,0,186.012
2018-07-12,179.46,69.45858027935695,0.0,43.82,68.78932209180489,0.0,102.44,188.0709701796022,0.0,0.0,34745,0,189.05200000000002
2018-07-13,179.61,69.45858027935695,0.0,43.85,68.78932209180489,0.0,102.61,188.0709701796022,0.0,0.0,34789,0,189.20200000000003
2018-07-16,179.18,69.45858027935695,0.0,43.61,68.78932209180489,0.0,102.44,188.0709701796022,0.0,0.0,34711,0,188.77200000000002
2018-07-17,180.27,69.45858027935695,0.0,43.93,68.78932209180489,0.0,102.38,188.0709701796022,0.0,0.0,34797,0,189.86200000000002
2018-07-18,179.93,69.45858027935695,0.0,43.88,68.78932209180489,0.0,102.3,188.0709701796022,0.0,0.0,34755,0,189.52200000000002
2018-07-19,179.03,69.45858027935695,0.0,43.34,68.78932209180489,0.0,102.58,188.0709701796022,0.0,0.0,34708,0,188.622
2018-07-20,178.99,69.45858027935695,0.0,43.96,68.78932209180489,0.0,102.22,188.0709701796022,0.0,0.0,34680,0,188.58200000000002
2018-07-23,179.56,69.45858027935695,0.0,43.67,68.78932209180489,0.0,101.72,188.0709701796022,0.0,0.0,34606,0,189.15200000000002
2018-07-24,180.3,69.45858027935695,0.0,44.31,68.78932209180489,0.0,101.79,188.0709701796022,0.0,0.0,34715,0,189.89200000000002
2018-07-25,182.82,69.45858027935695,0.0,45.03,68.78932209180489,0.0,101.72,188.0709701796022,0.0,0.0,34926,0,192.412
