Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Ticker_3,Shares_3,Dividend_3,Price_3,Cash,Capital,InOutCash,Bench
2019-02-12,TLT,47.32879476775183,0.0,121.56,GLD,46.274092968518566,0.0,123.86,QQQ,35.20879441937283,0.0,170.89,-2664.3198913027827,14837,0,181.219
2019-02-13,TLT,47.32879476775183,0.0,121.1,GLD,46.274092968518566,0.0,123.37,QQQ,35.20879441937283,0.0,171.01,-2664.3198913027827,14797,0,181.339
2019-02-14,TLT,47.32879476775183,0.0,121.79,GLD,46.274092968518566,0.0,124.06,QQQ,35.20879441937283,0.0,171.22,-2664.3198913027827,14869,0,181.549
2019-02-15,TLT,47.32879476775183,0.0,121.98,GLD,46.274092968518566,0.0,124.8,QQQ,35.20879441937283,0.0,171.94,-2664.3198913027827,14937,0,182.269
2019-02-19,TLT,47.32879476775183,0.0,122.29,GLD,46.274092968518566,0.0,126.7,QQQ,35.20879441937283,0.0,172.28,-2664.3198913027827,15052,0,182.609
2019-02-20,TLT,47.32879476775183,0.0,121.94,GLD,46.274092968518566,0.0,126.48,QQQ,35.20879441937283,0.0,172.25,-2664.3198913027827,15024,0,182.579
2019-02-21,TLT,47.32879476775183,0.0,120.85,GLD,46.274092968518566,0.0,125.05,QQQ,35.20879441937283,0.0,171.62,-2664.3198913027827,14884,0,181.949
2019-02-22,TLT,47.32879476775183,0.0,121.57,GLD,46.274092968518566,0.0,125.5,QQQ,35.20879441937283,0.0,172.89,-2664.3198913027827,14984,0,183.219
2019-02-25,TLT,47.32879476775183,0.0,121.21,GLD,46.274092968518566,0.0,125.37,QQQ,35.20879441937283,0.0,173.52,-2664.3198913027827,14983,0,183.84900000000002
2019-02-26,TLT,47.32879476775183,0.0,121.81,GLD,46.274092968518566,0.0,125.58,QQQ,35.20879441937283,0.0,173.7,-2664.3198913027827,15027,0,184.029
2019-02-27,TLT,47.32879476775183,0.0,120.43,GLD,46.274092968518566,0.0,124.69,QQQ,35.20879441937283,0.0,173.59,-2664.3198913027827,14917,0,183.919
2019-02-28,QQQ,68.64822138038275,0.0,173.19,TLT,32.194511537929166,0.0,120.02,0,0.0,0.0,0.0,-891.6889095651372,14861,0,183.519
2019-03-01,QQQ,68.64822138038275,0.0,174.39,TLT,32.194511537929166,0.253,118.66,0,0.0,0.0,0.0,-891.6889095651372,14900,0,184.719
2019-03-04,QQQ,68.64822138038275,0.0,174.42,TLT,32.194511537929166,0.0,119.59,0,0.0,0.0,0.0,-891.6889095651372,14932,0,184.749
2019-03-05,QQQ,68.64822138038275,0.0,174.55,TLT,32.194511537929166,0.0,119.84,0,0.0,0.0,0.0,-891.6889095651372,14949,0,184.87900000000002
2019-03-06,QQQ,68.64822138038275,0.0,173.56,TLT,32.194511537929166,0.0,120.28,0,0.0,0.0,0.0,-891.6889095651372,14895,0,183.889
2019-03-07,QQQ,68.64822138038275,0.0,171.43,TLT,32.194511537929166,0.0,121.06,0,0.0,0.0,0.0,-891.6889095651372,14774,0,181.75900000000001
2019-03-08,QQQ,68.64822138038275,0.0,171.17,TLT,32.194511537929166,0.0,121.57,0,0.0,0.0,0.0,-891.6889095651372,14772,0,181.499
2019-03-11,QQQ,68.64822138038275,0.0,174.73,TLT,32.194511537929166,0.0,121.21,0,0.0,0.0,0.0,-891.6889095651372,15005,0,185.059
2019-03-12,QQQ,68.64822138038275,0.0,175.69,TLT,32.194511537929166,0.0,122.06,0,0.0,0.0,0.0,-891.6889095651372,15098,0,186.019
2019-03-13,QQQ,68.64822138038275,0.0,177.01,TLT,32.194511537929166,0.0,121.83,0,0.0,0.0,0.0,-891.6889095651372,15181,0,187.339
2019-03-14,QQQ,68.64822138038275,0.0,176.71,TLT,32.194511537929166,0.0,120.95,0,0.0,0.0,0.0,-891.6889095651372,15133,0,187.03900000000002
2019-03-15,QQQ,68.64822138038275,0.0,178.35,TLT,32.194511537929166,0.0,121.75,0,0.0,0.0,0.0,-891.6889095651372,15271,0,188.679
2019-03-18,QQQ,68.64822138038275,0.324,178.45,TLT,32.194511537929166,0.0,121.68,0,0.0,0.0,0.0,-891.6889095651372,15276,0,189.10299999999998
2019-03-19,QQQ,68.64822138038275,0.0,179.05,TLT,32.194511537929166,0.0,121.41,0,0.0,0.0,0.0,-891.6889095651372,15308,0,189.703
2019-03-20,QQQ,68.64822138038275,0.0,179.76,TLT,32.194511537929166,0.0,122.68,0,0.0,0.0,0.0,-891.6889095651372,15398,0,190.41299999999998
2019-03-21,QQQ,68.64822138038275,0.0,182.57,TLT,32.194511537929166,0.0,122.95,0,0.0,0.0,0.0,-891.6889095651372,15599,0,193.22299999999998
2019-03-22,QQQ,68.64822138038275,0.0,178.56,TLT,32.194511537929166,0.0,124.86,0,0.0,0.0,0.0,-891.6889095651372,15385,0,189.213
2019-03-25,QQQ,68.64822138038275,0.0,178.22,TLT,32.194511537929166,0.0,125.06,0,0.0,0.0,0.0,-891.6889095651372,15369,0,188.873
2019-03-26,QQQ,68.64822138038275,0.0,179.05,TLT,32.194511537929166,0.0,124.97,0,0.0,0.0,0.0,-891.6889095651372,15423,0,189.703
2019-03-27,QQQ,68.64822138038275,0.0,177.9,TLT,32.194511537929166,0.0,126.12,0,0.0,0.0,0.0,-891.6889095651372,15381,0,188.553
2019-03-28,QQQ,68.64822138038275,0.0,178.31,TLT,32.194511537929166,0.0,126.56,0,0.0,0.0,0.0,-891.6889095651372,15423,0,188.963
2019-03-29,QQQ,69.19101900978248,0.0,179.66,TLT,31.95214334444554,0.0,126.44,0,0.0,0.0,0.0,-932.3143856473148,15538,0,190.313
2019-04-01,QQQ,69.19101900978248,0.0,182.04,TLT,31.95214334444554,0.278,124.37,0,0.0,0.0,0.0,-932.3143856473148,15637,0,192.69299999999998
2019-04-02,QQQ,69.19101900978248,0.0,182.73,TLT,31.95214334444554,0.0,124.6,0,0.0,0.0,0.0,-932.3143856473148,15692,0,193.38299999999998
2019-04-03,QQQ,69.19101900978248,0.0,183.78,TLT,31.95214334444554,0.0,123.52,0,0.0,0.0,0.0,-932.3143856473148,15730,0,194.433
2019-04-04,QQQ,69.19101900978248,0.0,183.71,TLT,31.95214334444554,0.0,123.87,0,0.0,0.0,0.0,-932.3143856473148,15736,0,194.363
2019-04-05,QQQ,69.19101900978248,0.0,184.66,TLT,31.95214334444554,0.0,124.03,0,0.0,0.0,0.0,-932.3143856473148,15807,0,195.313
2019-04-08,QQQ,69.19101900978248,0.0,185.13,TLT,31.95214334444554,0.0,123.59,0,0.0,0.0,0.0,-932.3143856473148,15825,0,195.783
2019-04-09,QQQ,69.19101900978248,0.0,184.48,TLT,31.95214334444554,0.0,123.98,0,0.0,0.0,0.0,-932.3143856473148,15793,0,195.13299999999998
2019-04-10,QQQ,69.19101900978248,0.0,185.47,TLT,31.95214334444554,0.0,124.28,0,0.0,0.0,0.0,-932.3143856473148,15871,0,196.123
2019-04-11,QQQ,69.19101900978248,0.0,185.03,TLT,31.95214334444554,0.0,123.55,0,0.0,0.0,0.0,-932.3143856473148,15817,0,195.683
2019-04-12,QQQ,69.19101900978248,0.0,185.83,TLT,31.95214334444554,0.0,122.67,0,0.0,0.0,0.0,-932.3143856473148,15845,0,196.483
2019-04-15,QQQ,69.19101900978248,0.0,185.86,TLT,31.95214334444554,0.0,122.98,0,0.0,0.0,0.0,-932.3143856473148,15857,0,196.513
2019-04-16,QQQ,69.19101900978248,0.0,186.5,TLT,31.95214334444554,0.0,122.21,0,0.0,0.0,0.0,-932.3143856473148,15876,0,197.153
2019-04-17,QQQ,69.19101900978248,0.0,187.15,TLT,31.95214334444554,0.0,122.26,0,0.0,0.0,0.0,-932.3143856473148,15923,0,197.803
2019-04-18,QQQ,69.19101900978248,0.0,187.39,TLT,31.95214334444554,0.0,122.9,0,0.0,0.0,0.0,-932.3143856473148,15960,0,198.04299999999998
2019-04-22,QQQ,69.19101900978248,0.0,187.92,TLT,31.95214334444554,0.0,122.31,0,0.0,0.0,0.0,-932.3143856473148,15978,0,198.57299999999998
2019-04-23,QQQ,69.19101900978248,0.0,190.31,TLT,31.95214334444554,0.0,122.57,0,0.0,0.0,0.0,-932.3143856473148,16151,0,200.963
2019-04-24,QQQ,69.19101900978248,0.0,189.71,TLT,31.95214334444554,0.0,123.57,0,0.0,0.0,0.0,-932.3143856473148,16142,0,200.363
2019-04-25,QQQ,69.19101900978248,0.0,190.48,TLT,31.95214334444554,0.0,123.39,0,0.0,0.0,0.0,-932.3143856473148,16189,0,201.13299999999998
2019-04-26,QQQ,69.19101900978248,0.0,190.65,TLT,31.95214334444554,0.0,123.81,0,0.0,0.0,0.0,-932.3143856473148,16214,0,201.303
2019-04-29,QQQ,69.19101900978248,0.0,191.02,TLT,31.95214334444554,0.0,123.02,0,0.0,0.0,0.0,-932.3143856473148,16215,0,201.673
2019-04-30,QQQ,68.12252108588089,0.0,189.54,TLT,33.937576709670886,0.0,123.65,0,0.0,0.0,0.0,-968.3956984963406,16139,0,200.19299999999998
2019-05-01,QQQ,68.12252108588089,0.0,188.93,TLT,33.937576709670886,0.259,123.9,0,0.0,0.0,0.0,-968.3956984963406,16106,0,199.583
2019-05-02,QQQ,68.12252108588089,0.0,188.11,TLT,33.937576709670886,0.0,123.31,0,0.0,0.0,0.0,-968.3956984963406,16030,0,198.763
2019-05-03,QQQ,68.12252108588089,0.0,191.11,TLT,33.937576709670886,0.0,123.66,0,0.0,0.0,0.0,-968.3956984963406,16247,0,201.763
2019-05-06,QQQ,68.12252108588089,0.0,189.94,TLT,33.937576709670886,0.0,124.0,0,0.0,0.0,0.0,-968.3956984963406,16179,0,200.593
2019-05-07,QQQ,68.12252108588089,0.0,186.24,TLT,33.937576709670886,0.0,124.95,0,0.0,0.0,0.0,-968.3956984963406,15959,0,196.893
2019-05-08,QQQ,68.12252108588089,0.0,185.77,TLT,33.937576709670886,0.0,124.41,0,0.0,0.0,0.0,-968.3956984963406,15908,0,196.423
2019-05-09,QQQ,68.12252108588089,0.0,184.77,TLT,33.937576709670886,0.0,124.92,0,0.0,0.0,0.0,-968.3956984963406,15858,0,195.423
2019-05-10,QQQ,68.12252108588089,0.0,185.0,TLT,33.937576709670886,0.0,124.75,0,0.0,0.0,0.0,-968.3956984963406,15867,0,195.653
2019-05-13,QQQ,68.12252108588089,0.0,178.58,TLT,33.937576709670886,0.0,125.73,0,0.0,0.0,0.0,-968.3956984963406,15463,0,189.233
2019-05-14,QQQ,68.12252108588089,0.0,180.54,TLT,33.937576709670886,0.0,125.36,0,0.0,0.0,0.0,-968.3956984963406,15584,0,191.19299999999998
2019-05-15,QQQ,68.12252108588089,0.0,183.09,TLT,33.937576709670886,0.0,126.13,0,0.0,0.0,0.0,-968.3956984963406,15784,0,193.743
2019-05-16,QQQ,68.12252108588089,0.0,184.93,TLT,33.937576709670886,0.0,125.71,0,0.0,0.0,0.0,-968.3956984963406,15895,0,195.583
2019-05-17,QQQ,68.12252108588089,0.0,183.04,TLT,33.937576709670886,0.0,125.99,0,0.0,0.0,0.0,-968.3956984963406,15776,0,193.69299999999998
2019-05-20,QQQ,68.12252108588089,0.0,179.95,TLT,33.937576709670886,0.0,125.73,0,0.0,0.0,0.0,-968.3956984963406,15557,0,190.60299999999998
2019-05-21,QQQ,68.12252108588089,0.0,181.83,TLT,33.937576709670886,0.0,125.53,0,0.0,0.0,0.0,-968.3956984963406,15678,0,192.483
2019-05-22,QQQ,68.12252108588089,0.0,181.02,TLT,33.937576709670886,0.0,126.25,0,0.0,0.0,0.0,-968.3956984963406,15647,0,191.673
2019-05-23,QQQ,68.12252108588089,0.0,178.25,TLT,33.937576709670886,0.0,127.67,0,0.0,0.0,0.0,-968.3956984963406,15507,0,188.903
2019-05-24,QQQ,68.12252108588089,0.0,178.16,TLT,33.937576709670886,0.0,127.78,0,0.0,0.0,0.0,-968.3956984963406,15504,0,188.813
2019-05-28,QQQ,68.12252108588089,0.0,177.49,TLT,33.937576709670886,0.0,128.7,0,0.0,0.0,0.0,-968.3956984963406,15490,0,188.143
2019-05-29,QQQ,68.12252108588089,0.0,176.03,TLT,33.937576709670886,0.0,129.09,0,0.0,0.0,0.0,-968.3956984963406,15404,0,186.683
2019-05-30,QQQ,68.12252108588089,0.0,176.77,TLT,33.937576709670886,0.0,130.2,0,0.0,0.0,0.0,-968.3956984963406,15492,0,187.423
2019-05-31,TLT,45.44557147957396,0.0,131.83,GLD,48.57771578814753,0.0,123.33,QQQ,35.32456092247101,0.0,173.95,-2765.118317608726,15361,0,184.60299999999998
2019-06-03,TLT,45.44557147957396,0.27,132.44,GLD,48.57771578814753,0.0,125.11,QQQ,35.32456092247101,0.0,170.12,-2765.118317608726,15340,0,180.773
2019-06-04,TLT,45.44557147957396,0.0,130.93,GLD,48.57771578814753,0.0,125.15,QQQ,35.32456092247101,0.0,174.91,-2765.118317608726,15443,0,185.563
2019-06-05,TLT,45.44557147957396,0.0,130.19,GLD,48.57771578814753,0.0,125.47,QQQ,35.32456092247101,0.0,176.21,-2765.118317608726,15471,0,186.863
2019-06-06,TLT,45.44557147957396,0.0,130.61,GLD,48.57771578814753,0.0,125.88,QQQ,35.32456092247101,0.0,177.61,-2765.118317608726,15559,0,188.263
2019-06-07,TLT,45.44557147957396,0.0,131.74,GLD,48.57771578814753,0.0,126.59,QQQ,35.32456092247101,0.0,181.04,-2765.118317608726,15766,0,191.69299999999998
2019-06-10,TLT,45.44557147957396,0.0,130.5,GLD,48.57771578814753,0.0,125.33,QQQ,35.32456092247101,0.0,183.15,-2765.118317608726,15723,0,193.803
2019-06-11,TLT,45.44557147957396,0.0,130.58,GLD,48.57771578814753,0.0,125.18,QQQ,35.32456092247101,0.0,183.4,-2765.118317608726,15728,0,194.053
2019-06-12,TLT,45.44557147957396,0.0,130.68,GLD,48.57771578814753,0.0,125.83,QQQ,35.32456092247101,0.0,182.34,-2765.118317608726,15727,0,192.993
2019-06-13,TLT,45.44557147957396,0.0,131.13,GLD,48.57771578814753,0.0,126.6,QQQ,35.32456092247101,0.0,183.42,-2765.118317608726,15823,0,194.07299999999998
2019-06-14,TLT,45.44557147957396,0.0,131.46,GLD,48.57771578814753,0.0,126.56,QQQ,35.32456092247101,0.0,182.64,-2765.118317608726,15808,0,193.29299999999998
2019-06-17,TLT,45.44557147957396,0.0,131.69,GLD,48.57771578814753,0.0,126.48,QQQ,35.32456092247101,0.0,183.74,-2765.118317608726,15854,0,194.393
2019-06-18,TLT,45.44557147957396,0.0,132.35,GLD,48.57771578814753,0.0,127.12,QQQ,35.32456092247101,0.0,186.41,-2765.118317608726,16009,0,197.063
2019-06-19,TLT,45.44557147957396,0.0,132.54,GLD,48.57771578814753,0.0,127.89,QQQ,35.32456092247101,0.0,187.11,-2765.118317608726,16080,0,197.763
2019-06-20,TLT,45.44557147957396,0.0,132.89,GLD,48.57771578814753,0.0,131.11,QQQ,35.32456092247101,0.0,188.85,-2765.118317608726,16314,0,199.503
2019-06-21,TLT,45.44557147957396,0.0,131.43,GLD,48.57771578814753,0.0,131.98,QQQ,35.32456092247101,0.0,188.57,-2765.118317608726,16280,0,199.22299999999998
2019-06-24,TLT,45.44557147957396,0.0,132.41,GLD,48.57771578814753,0.0,133.94,QQQ,35.32456092247101,0.41600000000000004,188.16,-2765.118317608726,16405,0,199.22899999999998
2019-06-25,TLT,45.44557147957396,0.0,132.82,GLD,48.57771578814753,0.0,134.2,QQQ,35.32456092247101,0.0,184.93,-2765.118317608726,16322,0,195.999
2019-06-26,TLT,45.44557147957396,0.0,131.97,GLD,48.57771578814753,0.0,132.97,QQQ,35.32456092247101,0.0,185.79,-2765.118317608726,16254,0,196.85899999999998
2019-06-27,TLT,45.44557147957396,0.0,132.9,GLD,48.57771578814753,0.0,132.84,QQQ,35.32456092247101,0.0,186.5,-2765.118317608726,16315,0,197.569
2019-06-28,QQQ,70.0875530458001,0.0,186.74,TLT,32.02807498024344,0.0,132.81,0,0.0,0.0,0.0,-981.6112241829542,16360,0,197.809
2019-07-01,QQQ,70.0875530458001,0.0,189.26,TLT,32.02807498024344,0.26,132.24,0,0.0,0.0,0.0,-981.6112241829542,16518,0,200.32899999999998
2019-07-02,QQQ,70.0875530458001,0.0,190.01,TLT,32.02807498024344,0.0,133.26,0,0.0,0.0,0.0,-981.6112241829542,16603,0,201.07899999999998
2019-07-03,QQQ,70.0875530458001,0.0,191.44,TLT,32.02807498024344,0.0,134.21,0,0.0,0.0,0.0,-981.6112241829542,16734,0,202.509
2019-07-05,QQQ,70.0875530458001,0.0,191.05,TLT,32.02807498024344,0.0,132.43,0,0.0,0.0,0.0,-981.6112241829542,16650,0,202.119
2019-07-08,QQQ,70.0875530458001,0.0,189.71,TLT,32.02807498024344,0.0,132.61,0,0.0,0.0,0.0,-981.6112241829542,16561,0,200.779
2019-07-09,QQQ,70.0875530458001,0.0,190.66,TLT,32.02807498024344,0.0,132.56,0,0.0,0.0,0.0,-981.6112241829542,16626,0,201.72899999999998
