Date,On_Price_VYM,On_Shares_VYM,On_Dividend_VYM,Off_Price_IEI,Off_Shares_IEI,Off_Dividend_IEI,Cash,Capital,InOutCash,Bench
2017-06-13,79.31,276.1725127576769,0.0,123.95,0.0,0.0,0.0,21903,0,248.41953999999998
2017-06-14,79.33,276.1725127576769,0.0,124.24,0.0,0.0,0.0,21908,0,248.88953999999998
2017-06-15,79.31,276.1725127576769,0.0,124.06,0.0,0.0,0.0,21903,0,248.73953999999998
2017-06-16,79.53,276.1725127576769,0.0,124.15,0.0,0.0,0.0,21963,0,249.00354
2017-06-19,79.87,276.1725127576769,0.0,123.94,0.0,0.0,0.0,22057,0,250.36353999999997
2017-06-20,79.38,276.1725127576769,0.0,124.06,0.0,0.0,0.0,21922,0,249.84354
2017-06-21,79.03,276.1725127576769,0.0,124.09,0.0,0.0,0.0,21825,0,249.33353999999997
2017-06-22,79.01,276.1725127576769,0.0,124.15,0.0,0.0,0.0,21820,0,249.17353999999997
2017-06-23,78.57,276.1725127576769,0.596,124.18,0.0,0.0,0.0,21698,0,249.18354
2017-06-26,78.69,276.1725127576769,0.0,124.23,0.0,0.0,0.0,21732,0,249.31354
2017-06-27,78.13,276.1725127576769,0.0,123.91,0.0,0.0,0.0,21577,0,248.37354
2017-06-28,78.56,276.1725127576769,0.0,123.98,0.0,0.0,0.0,21696,0,249.68354
2017-06-29,78.02,276.1725127576769,0.0,123.75,0.0,0.0,0.0,21546,0,248.05354
2017-06-30,78.16,278.0537683339719,0.0,123.57,0.0,0.0,0.0,21732,0,248.68354
2017-07-03,78.5,278.0537683339719,0.0,123.18,0.0,0.152,0.0,21827,0,249.93354
2017-07-05,78.49,278.0537683339719,0.0,123.24,0.0,0.0,0.0,21824,0,250.02354
2017-07-06,77.84,278.0537683339719,0.0,123.15,0.0,0.0,0.0,21643,0,248.58353999999997
2017-07-07,78.12,278.0537683339719,0.0,123.1,0.0,0.0,0.0,21721,0,249.49354
2017-07-10,78.07,278.0537683339719,0.0,123.23,0.0,0.0,0.0,21707,0,249.43354
2017-07-11,77.94,278.0537683339719,0.0,123.35,0.0,0.0,0.0,21671,0,249.42353999999997
2017-07-12,78.43,278.0537683339719,0.0,123.57,0.0,0.0,0.0,21807,0,250.67353999999997
2017-07-13,78.52,278.0537683339719,0.0,123.48,0.0,0.0,0.0,21832,0,250.90354
2017-07-14,78.84,278.0537683339719,0.0,123.63,0.0,0.0,0.0,21921,0,251.70353999999998
2017-07-17,78.84,278.0537683339719,0.0,123.67,0.0,0.0,0.0,21921,0,251.66353999999998
2017-07-18,78.81,278.0537683339719,0.0,123.9,0.0,0.0,0.0,21913,0,251.14353999999997
2017-07-19,79.15,278.0537683339719,0.0,123.88,0.0,0.0,0.0,22007,0,251.76353999999998
2017-07-20,79.31,278.0537683339719,0.0,123.88,0.0,0.0,0.0,22052,0,251.63353999999998
2017-07-21,79.16,278.0537683339719,0.0,124.03,0.0,0.0,0.0,22010,0,251.20953999999998
2017-07-24,78.93,278.0537683339719,0.0,123.91,0.0,0.0,0.0,21946,0,250.76953999999998
2017-07-25,79.19,278.0537683339719,0.0,123.56,0.0,0.0,0.0,22019,0,251.53954
2017-07-26,79.17,278.0537683339719,0.0,123.87,0.0,0.0,0.0,22013,0,252.48953999999998
2017-07-27,79.52,278.0537683339719,0.0,123.78,0.0,0.0,0.0,22110,0,253.39953999999997
2017-07-28,79.28,278.0537683339719,0.0,123.92,0.0,0.0,0.0,22044,0,253.69953999999998
2017-07-31,79.42,278.0399179184594,0.0,123.88,0.0,0.0,0.0,22081,0,254.37953999999996
2017-08-01,79.52,278.0399179184594,0.0,123.93,0.0,0.161,0.0,22109,0,255.04953999999998
2017-08-02,79.4,278.0399179184594,0.0,123.83,0.0,0.0,0.0,22076,0,255.56953999999996
2017-08-03,79.38,278.0399179184594,0.0,124.02,0.0,0.0,0.0,22070,0,255.73953999999998
2017-08-04,79.5,278.0399179184594,0.0,123.88,0.0,0.0,0.0,22104,0,256.24953999999997
2017-08-07,79.53,278.0399179184594,0.0,123.91,0.0,0.0,0.0,22112,0,256.52954
2017-08-08,79.4,278.0399179184594,0.0,123.84,0.0,0.0,0.0,22076,0,256.36954
2017-08-09,79.38,278.0399179184594,0.0,123.95,0.0,0.0,0.0,22070,0,256.17954
2017-08-10,78.67,278.0399179184594,0.0,124.18,0.0,0.0,0.0,21873,0,254.27953999999997
2017-08-11,78.59,278.0399179184594,0.0,124.36,0.0,0.0,0.0,21851,0,254.37953999999996
2017-08-14,79.26,278.0399179184594,0.0,124.17,0.0,0.0,0.0,22037,0,255.64953999999997
2017-08-15,79.27,278.0399179184594,0.0,123.94,0.0,0.0,0.0,22040,0,255.83953999999997
2017-08-16,79.33,278.0399179184594,0.0,124.1,0.0,0.0,0.0,22056,0,256.14954
2017-08-17,78.19,278.0399179184594,0.0,124.31,0.0,0.0,0.0,21739,0,253.48953999999998
2017-08-18,78.02,278.0399179184594,0.0,124.31,0.0,0.0,0.0,21692,0,252.73854
2017-08-21,78.16,278.0399179184594,0.0,124.34,0.0,0.0,0.0,21731,0,252.94853999999998
2017-08-22,78.77,278.0399179184594,0.0,124.2,0.0,0.0,0.0,21901,0,254.89853999999997
2017-08-23,78.55,278.0399179184594,0.0,124.45,0.0,0.0,0.0,21840,0,254.12854
2017-08-24,78.53,278.0399179184594,0.0,124.28,0.0,0.0,0.0,21834,0,253.86854
2017-08-25,78.78,278.0399179184594,0.0,124.38,0.0,0.0,0.0,21903,0,254.24854
2017-08-28,78.72,278.0399179184594,0.0,124.46,0.0,0.0,0.0,21887,0,254.14853999999997
2017-08-29,78.74,278.0399179184594,0.0,124.63,0.0,0.0,0.0,21892,0,254.79854
2017-08-30,78.94,278.0399179184594,0.0,124.56,0.0,0.0,0.0,21948,0,255.13853999999998
2017-08-31,79.28,261.8390136278387,0.0,124.66,10.294462475215884,0.0,0.0,22041,0,255.72854
2017-09-01,79.5,261.8390136278387,0.0,124.29,10.294462475215884,0.161,0.0,22095,0,256.12854
2017-09-05,78.91,261.8390136278387,0.0,124.81,10.294462475215884,0.0,0.0,21946,0,253.87854
2017-09-06,79.22,261.8390136278387,0.0,124.52,10.294462475215884,0.0,0.0,22024,0,254.45853999999997
2017-09-07,79.26,261.8390136278387,0.0,124.95,10.294462475215884,0.0,0.0,22039,0,254.31853999999998
2017-09-08,79.25,261.8390136278387,0.0,124.88,10.294462475215884,0.0,0.0,22036,0,254.44853999999998
2017-09-11,80.1,261.8390136278387,0.0,124.56,10.294462475215884,0.0,0.0,22255,0,256.96853999999996
2017-09-12,80.43,261.8390136278387,0.0,124.3,10.294462475215884,0.0,0.0,22339,0,257.62854
2017-09-13,80.52,261.8390136278387,0.0,124.17,10.294462475215884,0.0,0.0,22361,0,257.96853999999996
2017-09-14,80.72,261.8390136278387,0.0,124.17,10.294462475215884,0.0,0.0,22413,0,258.52853999999996
2017-09-15,80.91,261.8390136278387,0.0,124.08,10.294462475215884,0.0,0.0,22462,0,259.11654
2017-09-18,81.2,261.8390136278387,0.0,123.97,10.294462475215884,0.0,0.0,22537,0,259.82653999999997
2017-09-19,81.41,261.8390136278387,0.0,123.91,10.294462475215884,0.0,0.0,22591,0,260.24654
2017-09-20,80.82,261.8390136278387,0.602,123.66,10.294462475215884,0.0,0.0,22434,0,260.56654
2017-09-21,80.62,261.8390136278387,0.0,123.65,10.294462475215884,0.0,0.0,22382,0,260.13653999999997
2017-09-22,80.7,261.8390136278387,0.0,123.78,10.294462475215884,0.0,0.0,22404,0,259.86654
2017-09-25,80.93,261.8390136278387,0.0,123.96,10.294462475215884,0.0,0.0,22466,0,259.48654
2017-09-26,80.82,261.8390136278387,0.0,123.87,10.294462475215884,0.0,0.0,22437,0,259.35654
2017-09-27,80.82,261.8390136278387,0.0,123.62,10.294462475215884,0.0,0.0,22434,0,259.78654
2017-09-28,80.96,261.8390136278387,0.0,123.69,10.294462475215884,0.0,0.0,22471,0,260.26653999999996
2017-09-29,81.07,279.27733983371184,0.0,123.51,0.0,0.0,0.0,22641,0,260.48654
2017-10-02,81.53,279.27733983371184,0.0,123.28,0.0,0.158,0.0,22769,0,261.90654
2017-10-03,81.69,279.27733983371184,0.0,123.44,0.0,0.0,0.0,22814,0,262.90654
2017-10-04,81.78,279.27733983371184,0.0,123.37,0.0,0.0,0.0,22839,0,263.07653999999997
2017-10-05,82.1,279.27733983371184,0.0,123.31,0.0,0.0,0.0,22928,0,264.30654
2017-10-06,81.93,279.27733983371184,0.0,123.22,0.0,0.0,0.0,22881,0,264.21654
2017-10-09,81.93,279.27733983371184,0.0,123.3,0.0,0.0,0.0,22881,0,264.19653999999997
2017-10-10,82.38,279.27733983371184,0.0,123.32,0.0,0.0,0.0,23006,0,264.92654
2017-10-11,82.45,279.27733983371184,0.0,123.35,0.0,0.0,0.0,23026,0,265.27654
2017-10-12,82.34,279.27733983371184,0.0,123.39,0.0,0.0,0.0,22995,0,264.99654
2017-10-13,82.36,279.27733983371184,0.0,123.6,0.0,0.0,0.0,23001,0,265.39653999999996
2017-10-16,82.4,279.27733983371184,0.0,123.4,0.0,0.0,0.0,23012,0,266.11654
2017-10-17,82.48,279.27733983371184,0.0,123.34,0.0,0.0,0.0,23034,0,266.51653999999996
2017-10-18,82.61,279.27733983371184,0.0,123.19,0.0,0.0,0.0,23071,0,268.12654
2017-10-19,82.84,279.27733983371184,0.0,123.3,0.0,0.0,0.0,23135,0,268.31654
2017-10-20,83.25,279.27733983371184,0.0,123.01,0.0,0.0,0.0,23249,0,269.97954
2017-10-23,83.05,279.27733983371184,0.0,123.11,0.0,0.0,0.0,23193,0,269.49953999999997
2017-10-24,83.08,279.27733983371184,0.0,122.96,0.0,0.0,0.0,23202,0,271.13953999999995
2017-10-25,82.57,279.27733983371184,0.0,122.89,0.0,0.0,0.0,23059,0,270.00953999999996
2017-10-26,82.75,279.27733983371184,0.0,122.79,0.0,0.0,0.0,23110,0,270.69953999999996
2017-10-27,83.0,279.27733983371184,0.0,123.02,0.0,0.0,0.0,23180,0,271.01953999999995
2017-10-30,82.46,279.27733983371184,0.0,123.23,0.0,0.0,0.0,23029,0,270.17954
2017-10-31,82.48,279.2640032672715,0.0,123.12,0.0,0.0,0.0,23033,0,270.47954
2017-11-01,82.68,279.2640032672715,0.0,122.97,0.0,0.165,0.0,23089,0,271.03954
2017-11-02,82.79,279.2640032672715,0.0,123.06,0.0,0.0,0.0,23120,0,271.80953999999997
2017-11-03,82.82,279.2640032672715,0.0,123.13,0.0,0.0,0.0,23128,0,272.02954
2017-11-06,82.68,279.2640032672715,0.0,123.2,0.0,0.0,0.0,23089,0,272.25953999999996
2017-11-07,82.72,279.2640032672715,0.0,123.16,0.0,0.0,0.0,23100,0,272.26953999999995
2017-11-08,82.9,279.2640032672715,0.0,123.07,0.0,0.0,0.0,23150,0,272.30953999999997
2017-11-09,82.62,279.2640032672715,0.0,123.08,0.0,0.0,0.0,23072,0,271.56953999999996
2017-11-10,82.52,279.2640032672715,0.0,122.83,0.0,0.0,0.0,23044,0,271.27954
2017-11-13,82.62,279.2640032672715,0.0,122.73,0.0,0.0,0.0,23072,0,271.50953999999996
2017-11-14,82.54,279.2640032672715,0.0,122.81,0.0,0.0,0.0,23050,0,271.12953999999996
2017-11-15,82.1,279.2640032672715,0.0,122.97,0.0,0.0,0.0,22927,0,269.80953999999997
2017-11-16,82.72,279.2640032672715,0.0,122.82,0.0,0.0,0.0,23100,0,271.75953999999996
2017-11-17,82.46,279.2640032672715,0.0,122.88,0.0,0.0,0.0,23028,0,270.80154
2017-11-20,82.63,279.2640032672715,0.0,122.71,0.0,0.0,0.0,23075,0,271.56154
2017-11-21,82.96,279.2640032672715,0.0,122.61,0.0,0.0,0.0,23167,0,273.14153999999996
2017-11-22,82.91,279.2640032672715,0.0,122.93,0.0,0.0,0.0,23153,0,272.58153999999996
2017-11-24,83.02,279.2640032672715,0.0,122.85,0.0,0.0,0.0,23184,0,272.88154
2017-11-27,83.04,279.2640032672715,0.0,122.92,0.0,0.0,0.0,23190,0,273.14153999999996
2017-11-28,84.07,279.2640032672715,0.0,122.9,0.0,0.0,0.0,23477,0,275.75154
2017-11-29,84.5,279.2640032672715,0.0,122.72,0.0,0.0,0.0,23597,0,276.83153999999996
2017-11-30,85.01,279.2510636131132,0.0,122.5,0.0,0.0,0.0,23739,0,280.25154
2017-12-01,84.99,279.2510636131132,0.0,122.52,0.0,0.161,0.0,23733,0,279.86154
2017-12-04,85.19,279.2510636131132,0.0,122.43,0.0,0.0,0.0,23789,0,280.52154
2017-12-05,84.82,279.2510636131132,0.0,122.44,0.0,0.0,0.0,23686,0,279.42154
2017-12-06,84.78,279.2510636131132,0.0,122.58,0.0,0.0,0.0,23674,0,279.03154
2017-12-07,84.85,279.2510636131132,0.0,122.47,0.0,0.0,0.0,23694,0,279.77154
2017-12-08,85.33,279.2510636131132,0.0,122.48,0.0,0.0,0.0,23828,0,281.03154
2017-12-11,85.63,279.2510636131132,0.0,122.39,0.0,0.0,0.0,23912,0,281.58153999999996
2017-12-12,85.83,279.2510636131132,0.0,122.34,0.0,0.0,0.0,23968,0,282.85154
2017-12-13,85.91,279.2510636131132,0.0,122.64,0.0,0.0,0.0,23990,0,283.71154
2017-12-14,85.39,279.2510636131132,0.0,122.54,0.0,0.0,0.0,23845,0,282.98154
2017-12-15,86.1,279.2510636131132,0.0,122.46,0.0,0.0,0.0,24043,0,284.22254
2017-12-18,86.5,279.2510636131132,0.0,122.41,0.0,0.0,0.0,24155,0,285.76253999999994
2017-12-19,86.24,279.2510636131132,0.0,122.12,0.0,0.0,0.0,24082,0,285.37253999999996
2017-12-20,86.17,279.2510636131132,0.0,122.02,0.0,0.0,0.0,24063,0,285.04254
2017-12-21,85.65,279.2510636131132,0.0,121.82,0.0,0.16899999999999998,0.0,23917,0,285.63253999999995
2017-12-22,85.69,279.2510636131132,0.0,121.84,0.0,0.0,0.0,23929,0,285.37253999999996
2017-12-26,85.64,279.2510636131132,0.0,121.85,0.0,0.0,0.0,23915,0,285.22254
2017-12-27,85.73,279.2510636131132,0.0,122.13,0.0,0.0,0.0,23940,0,285.45254
2017-12-28,85.88,279.2510636131132,0.0,122.06,0.0,0.0,0.0,23982,0,286.10254
2017-12-29,85.63,279.2382176479141,0.0,122.16,0.0,0.0,0.0,23911,0,285.35254
2018-01-02,85.92,279.2382176479141,0.0,121.99,0.0,0.0,0.0,23992,0,285.99253999999996
2018-01-03,86.2,279.2382176479141,0.0,122.02,0.0,0.0,0.0,24070,0,286.92253999999997
2018-01-04,86.58,279.2382176479141,0.0,121.9,0.0,0.0,0.0,24176,0,288.57254
2018-01-05,86.97,279.2382176479141,0.0,121.83,0.0,0.0,0.0,24285,0,290.69254
2018-01-08,87.13,279.2382176479141,0.0,121.82,0.0,0.0,0.0,24330,0,290.56254
2018-01-09,87.28,279.2382176479141,0.0,121.57,0.0,0.0,0.0,24371,0,291.79254
2018-01-10,87.13,279.2382176479141,0.0,121.58,0.0,0.0,0.0,24330,0,291.59254
2018-01-11,87.71,279.2382176479141,0.0,121.62,0.0,0.0,0.0,24491,0,293.58254
2018-01-12,88.2,279.2382176479141,0.0,121.55,0.0,0.0,0.0,24628,0,295.88254
2018-01-16,87.95,279.2382176479141,0.0,121.54,0.0,0.0,0.0,24559,0,295.78254
2018-01-17,88.88,279.2382176479141,0.0,121.35,0.0,0.0,0.0,24818,0,299.05253999999996
2018-01-18,88.59,279.2382176479141,0.0,121.22,0.0,0.0,0.0,24737,0,298.13254
2018-01-19,88.88,279.2382176479141,0.0,121.06,0.0,0.0,0.0,24818,0,298.65654
2018-01-22,89.63,279.2382176479141,0.0,121.01,0.0,0.0,0.0,25028,0,300.09654
2018-01-23,89.53,279.2382176479141,0.0,121.24,0.0,0.0,0.0,25000,0,299.98654
2018-01-24,89.49,279.2382176479141,0.0,121.13,0.0,0.0,0.0,24989,0,300.68654
2018-01-25,89.62,279.2382176479141,0.0,121.24,0.0,0.0,0.0,25025,0,301.86654
2018-01-26,90.91,279.2382176479141,0.0,120.98,0.0,0.0,0.0,25385,0,304.02654
2018-01-29,90.32,279.2382176479141,0.0,120.84,0.0,0.0,0.0,25220,0,302.27654
2018-01-30,89.18,279.2382176479141,0.0,120.76,0.0,0.0,0.0,24902,0,298.73654
2018-01-31,89.15,209.23483071640408,0.0,120.67,51.708808692666935,0.0,0.0,24892,0,299.55654
2018-02-01,89.07,209.23483071640408,0.0,120.52,51.708808692666935,0.166,0.0,24868,0,299.73654
2018-02-02,87.18,209.23483071640408,0.0,120.14,51.708808692666935,0.0,0.0,24453,0,293.04654
2018-02-05,83.49,209.23483071640408,0.0,120.73,51.708808692666935,0.0,0.0,23711,0,281.38653999999997
2018-02-06,84.68,209.23483071640408,0.0,120.38,51.708808692666935,0.0,0.0,23942,0,287.07653999999997
2018-02-07,84.51,209.23483071640408,0.0,120.22,51.708808692666935,0.0,0.0,23898,0,286.87654
2018-02-08,81.65,209.23483071640408,0.0,120.38,51.708808692666935,0.0,0.0,23308,0,276.78653999999995
2018-02-09,82.92,209.23483071640408,0.0,120.4,51.708808692666935,0.0,0.0,23575,0,280.14653999999996
2018-02-12,83.89,209.23483071640408,0.0,120.29,51.708808692666935,0.0,0.0,23772,0,284.28653999999995
2018-02-13,84.17,209.23483071640408,0.0,120.4,51.708808692666935,0.0,0.0,23837,0,284.68654
2018-02-14,84.96,209.23483071640408,0.0,119.89,51.708808692666935,0.0,0.0,23975,0,287.41654
2018-02-15,85.97,209.23483071640408,0.0,119.91,51.708808692666935,0.0,0.0,24188,0,290.61654
2018-02-16,86.08,209.23483071640408,0.0,120.06,51.708808692666935,0.0,0.0,24219,0,290.72154
2018-02-20,85.25,209.23483071640408,0.0,119.98,51.708808692666935,0.0,0.0,24041,0,288.11154
2018-02-21,84.62,209.23483071640408,0.0,119.8,51.708808692666935,0.0,0.0,23900,0,286.48154
2018-02-22,84.73,209.23483071640408,0.0,119.95,51.708808692666935,0.0,0.0,23930,0,288.25154
2018-02-23,86.12,209.23483071640408,0.0,120.14,51.708808692666935,0.0,0.0,24231,0,291.67154
2018-02-26,87.14,209.23483071640408,0.0,120.22,51.708808692666935,0.0,0.0,24449,0,295.68154
2018-02-27,86.08,209.23483071640408,0.0,119.97,51.708808692666935,0.0,0.0,24214,0,292.72154
2018-02-28,84.94,74.80780198975988,0.0,120.06,146.86679461235153,0.0,0.0,23987,0,288.96153999999996
2018-03-01,84.01,74.80780198975988,0.0,120.26,146.86679461235153,0.163,0.0,23946,0,284.74154
2018-03-02,84.33,74.80780198975988,0.0,120.02,146.86679461235153,0.0,0.0,23935,0,284.11154
2018-03-05,85.3,74.80780198975988,0.0,119.98,146.86679461235153,0.0,0.0,24002,0,287.60154
2018-03-06,85.35,74.80780198975988,0.0,119.94,146.86679461235153,0.0,0.0,24000,0,287.60154
2018-03-07,85.18,74.80780198975988,0.0,119.94,146.86679461235153,0.0,0.0,23987,0,286.87154
2018-03-08,85.6,74.80780198975988,0.0,120.08,146.86679461235153,0.0,0.0,24039,0,287.90153999999995
2018-03-09,86.89,74.80780198975988,0.0,119.96,146.86679461235153,0.0,0.0,24118,0,292.32153999999997
2018-03-12,86.64,74.80780198975988,0.0,120.08,146.86679461235153,0.0,0.0,24117,0,290.72154
2018-03-13,86.2,74.80780198975988,0.0,120.15,146.86679461235153,0.0,0.0,24094,0,288.98154
2018-03-14,85.6,74.80780198975988,0.0,120.25,146.86679461235153,0.0,0.0,24064,0,286.64153999999996
2018-03-15,85.51,74.80780198975988,0.0,120.23,146.86679461235153,0.0,0.0,24054,0,287.76153999999997
2018-03-16,85.75,74.80780198975988,0.0,120.13,146.86679461235153,0.0,0.0,24057,0,288.31554
2018-03-19,84.69,74.80780198975988,0.0,120.08,146.86679461235153,0.0,0.0,23971,0,285.12554
2018-03-20,84.74,74.80780198975988,0.0,119.9,146.86679461235153,0.0,0.0,23948,0,286.31554
2018-03-21,84.7,74.80780198975988,0.0,120.0,146.86679461235153,0.0,0.0,23960,0,285.83554
2018-03-22,82.56,74.80780198975988,0.0,120.24,146.86679461235153,0.0,0.0,23835,0,278.57554
2018-03-23,80.94,74.80780198975988,0.0,120.37,146.86679461235153,0.0,0.0,23733,0,274.34553999999997
2018-03-26,82.37,74.80780198975988,0.608,120.18,146.86679461235153,0.0,0.0,23812,0,281.03553999999997
2018-03-27,81.44,74.80780198975988,0.0,120.54,146.86679461235153,0.0,0.0,23795,0,277.50554
2018-03-28,81.53,74.80780198975988,0.0,120.49,146.86679461235153,0.0,0.0,23795,0,277.49554
2018-03-29,82.49,118.53497142621814,0.0,120.62,117.47138739302626,0.0,0.0,23947,0,280.61554
2018-04-02,80.64,118.53497142621814,0.0,120.53,117.47138739302626,0.17800000000000002,0.0,23717,0,275.36554
2018-04-03,81.77,118.53497142621814,0.0,120.31,117.47138739302626,0.0,0.0,23825,0,279.36554
2018-04-04,82.72,118.53497142621814,0.0,120.26,117.47138739302626,0.0,0.0,23932,0,281.67554
2018-04-05,83.25,118.53497142621814,0.0,120.12,117.47138739302626,0.0,0.0,23978,0,284.12554
2018-04-06,81.58,118.53497142621814,0.0,120.43,117.47138739302626,0.0,0.0,23817,0,278.34553999999997
2018-04-09,81.89,118.53497142621814,0.0,120.42,117.47138739302626,0.0,0.0,23852,0,278.94554
2018-04-10,83.24,118.53497142621814,0.0,120.26,117.47138739302626,0.0,0.0,23993,0,283.22553999999997
2018-04-11,82.8,118.53497142621814,0.0,120.29,117.47138739302626,0.0,0.0,23945,0,281.09553999999997
2018-04-12,83.35,118.53497142621814,0.0,120.05,117.47138739302626,0.0,0.0,23982,0,284.02554
2018-04-13,83.18,118.53497142621814,0.0,120.04,117.47138739302626,0.0,0.0,23961,0,282.79554
2018-04-16,83.87,118.53497142621814,0.0,120.01,117.47138739302626,0.0,0.0,24039,0,284.83554
2018-04-17,84.4,118.53497142621814,0.0,120.03,117.47138739302626,0.0,0.0,24104,0,287.01554
2018-04-18,84.29,118.53497142621814,0.0,119.75,117.47138739302626,0.0,0.0,24058,0,286.59553999999997
2018-04-19,83.65,118.53497142621814,0.0,119.63,117.47138739302626,0.0,0.0,23968,0,285.78553999999997
2018-04-20,83.13,118.53497142621814,0.0,119.4,117.47138739302626,0.0,0.0,23879,0,283.82754
2018-04-23,83.31,118.53497142621814,0.0,119.32,117.47138739302626,0.0,0.0,23891,0,283.69754
2018-04-24,82.5,118.53497142621814,0.0,119.28,117.47138739302626,0.0,0.0,23791,0,279.43754
2018-04-25,82.67,118.53497142621814,0.0,119.22,117.47138739302626,0.0,0.0,23804,0,280.04753999999997
2018-04-26,83.32,118.53497142621814,0.0,119.36,117.47138739302626,0.0,0.0,23897,0,282.46754
2018-04-27,83.41,118.53497142621814,0.0,119.46,117.47138739302626,0.0,0.0,23920,0,282.29753999999997
2018-04-30,82.6,124.02946322670478,0.0,119.52,113.82240725196338,0.0,0.0,23848,0,280.88753999999994
2018-05-01,82.44,124.02946322670478,0.0,119.18,113.82240725196338,0.191,0.0,23790,0,280.10754
2018-05-02,81.65,124.02946322670478,0.0,119.26,113.82240725196338,0.0,0.0,23701,0,278.45754
2018-05-03,81.63,124.02946322670478,0.0,119.44,113.82240725196338,0.0,0.0,23719,0,278.44754
2018-05-04,82.51,124.02946322670478,0.0,119.44,113.82240725196338,0.0,0.0,23828,0,281.86753999999996
2018-05-07,82.67,124.02946322670478,0.0,119.4,113.82240725196338,0.0,0.0,23843,0,282.76753999999994
2018-05-08,82.5,124.02946322670478,0.0,119.31,113.82240725196338,0.0,0.0,23812,0,282.76753999999994
2018-05-09,83.28,124.02946322670478,0.0,119.17,113.82240725196338,0.0,0.0,23893,0,284.74753999999996
2018-05-10,84.04,124.02946322670478,0.0,119.25,113.82240725196338,0.0,0.0,23996,0,286.80754
2018-05-11,84.28,124.02946322670478,0.0,119.23,113.82240725196338,0.0,0.0,24024,0,287.88753999999994
2018-05-14,84.42,124.02946322670478,0.0,119.16,113.82240725196338,0.0,0.0,24033,0,288.61753999999996
2018-05-15,84.02,124.02946322670478,0.0,118.8,113.82240725196338,0.0,0.0,23943,0,286.65754
2018-05-16,84.39,124.02946322670478,0.0,118.68,113.82240725196338,0.0,0.0,23975,0,287.31754
2018-05-17,84.31,124.02946322670478,0.0,118.73,113.82240725196338,0.0,0.0,23971,0,287.08754
2018-05-18,84.1,124.02946322670478,0.0,118.96,113.82240725196338,0.0,0.0,23971,0,287.04454
2018-05-21,84.78,124.02946322670478,0.0,118.99,113.82240725196338,0.0,0.0,24058,0,289.98454
2018-05-22,84.56,124.02946322670478,0.0,118.98,113.82240725196338,0.0,0.0,24030,0,288.22454
2018-05-23,84.74,124.02946322670478,0.0,119.28,113.82240725196338,0.0,0.0,24086,0,288.67454
2018-05-24,84.52,124.02946322670478,0.0,119.45,113.82240725196338,0.0,0.0,24079,0,287.95453999999995
2018-05-25,84.23,124.02946322670478,0.0,119.78,113.82240725196338,0.0,0.0,24080,0,287.41454
2018-05-29,83.33,124.02946322670478,0.0,120.57,113.82240725196338,0.0,0.0,24058,0,283.49454
2018-05-30,84.57,124.02946322670478,0.0,120.22,113.82240725196338,0.0,0.0,24172,0,286.74454
2018-05-31,83.92,190.3569116473699,0.0,120.21,67.67205869813587,0.0,0.0,24109,0,284.22454
2018-06-01,84.63,190.3569116473699,0.0,119.68,67.67205869813587,0.20600000000000002,0.0,24208,0,286.40454
2018-06-04,84.93,190.3569116473699,0.0,119.4,67.67205869813587,0.0,0.0,24247,0,288.24454
2018-06-05,84.96,190.3569116473699,0.0,119.62,67.67205869813587,0.0,0.0,24267,0,288.19453999999996
2018-06-06,85.56,190.3569116473699,0.0,119.36,67.67205869813587,0.0,0.0,24364,0,291.56453999999997
2018-06-07,85.7,190.3569116473699,0.0,119.64,67.67205869813587,0.0,0.0,24409,0,292.57453999999996
2018-06-08,85.98,190.3569116473699,0.0,119.54,67.67205869813587,0.0,0.0,24456,0,293.31453999999997
2018-06-11,85.99,190.3569116473699,0.0,119.46,67.67205869813587,0.0,0.0,24452,0,293.43453999999997
2018-06-12,85.95,190.3569116473699,0.0,119.4,67.67205869813587,0.0,0.0,24441,0,293.34454
2018-06-13,85.41,190.3569116473699,0.0,119.28,67.67205869813587,0.0,0.0,24330,0,292.22454
2018-06-14,85.42,190.3569116473699,0.0,119.44,67.67205869813587,0.0,0.0,24343,0,292.03454
2018-06-15,85.34,190.3569116473699,0.0,119.48,67.67205869813587,0.0,0.0,24330,0,291.16053999999997
2018-06-18,84.84,190.3569116473699,0.0,119.53,67.67205869813587,0.0,0.0,24238,0,290.15054
2018-06-19,84.65,190.3569116473699,0.0,119.7,67.67205869813587,0.0,0.0,24214,0,287.30053999999996
2018-06-20,84.63,190.3569116473699,0.0,119.52,67.67205869813587,0.0,0.0,24198,0,286.88054
2018-06-21,84.07,190.3569116473699,0.0,119.68,67.67205869813587,0.0,0.0,24102,0,284.92053999999996
2018-06-22,83.86,190.3569116473699,0.63,119.72,67.67205869813587,0.0,0.0,24065,0,286.11053999999996
2018-06-25,83.19,190.3569116473699,0.0,119.83,67.67205869813587,0.0,0.0,23944,0,282.73053999999996
2018-06-26,83.08,190.3569116473699,0.0,119.87,67.67205869813587,0.0,0.0,23926,0,283.09054
2018-06-27,82.62,190.3569116473699,0.0,120.13,67.67205869813587,0.0,0.0,23856,0,281.54053999999996
2018-06-28,82.97,190.3569116473699,0.0,120.03,67.67205869813587,0.0,0.0,23916,0,282.50054
2018-06-29,83.05,289.5745614049015,0.0,120.0,0.0,0.0,0.0,24049,0,283.15054
2018-07-02,83.01,289.5745614049015,0.0,119.7,0.0,0.193,0.0,24037,0,283.15054
