Date,On_Price_QQQ,On_Shares_QQQ,On_Dividend_QQQ,Off_Price_IEI,Off_Shares_IEI,Off_Dividend_IEI,Cash,Capital,InOutCash,Bench
2017-04-24,134.16,165.93626693965152,0.0,123.8,27.16909280652126,0.0,0.0,25625,0,241.82153999999997
2017-04-25,135.13,165.93626693965152,0.0,123.43,27.16909280652126,0.0,0.0,25776,0,244.12153999999998
2017-04-26,134.94,165.93626693965152,0.0,123.61,27.16909280652126,0.0,0.0,25749,0,243.91154
2017-04-27,135.75,165.93626693965152,0.0,123.69,27.16909280652126,0.0,0.0,25886,0,244.00153999999998
2017-04-28,135.99,175.16124593433625,0.0,123.72,17.04879068027286,0.0,0.0,25929,0,243.52154000000002
2017-05-01,137.2,175.16124593433625,0.0,123.48,17.04879068027286,0.14800000000000002,0.0,26137,0,243.36154
2017-05-02,137.43,175.16124593433625,0.0,123.64,17.04879068027286,0.0,0.0,26180,0,243.57153999999997
2017-05-03,136.99,175.16124593433625,0.0,123.42,17.04879068027286,0.0,0.0,26099,0,243.66154
2017-05-04,137.04,175.16124593433625,0.0,123.28,17.04879068027286,0.0,0.0,26105,0,243.63153999999997
2017-05-05,137.54,175.16124593433625,0.0,123.31,17.04879068027286,0.0,0.0,26193,0,244.21154
2017-05-08,137.84,175.16124593433625,0.0,123.14,17.04879068027286,0.0,0.0,26243,0,244.36154
2017-05-09,138.32,175.16124593433625,0.0,123.08,17.04879068027286,0.0,0.0,26326,0,244.06153999999998
2017-05-10,138.4,175.16124593433625,0.0,123.03,17.04879068027286,0.0,0.0,26339,0,243.92154
2017-05-11,138.29,175.16124593433625,0.0,123.14,17.04879068027286,0.0,0.0,26322,0,243.72154
2017-05-12,138.6,175.16124593433625,0.0,123.51,17.04879068027286,0.0,0.0,26383,0,243.45153999999997
2017-05-15,139.04,175.16124593433625,0.0,123.46,17.04879068027286,0.0,0.0,26459,0,244.37153999999998
2017-05-16,139.62,175.16124593433625,0.0,123.53,17.04879068027286,0.0,0.0,26562,0,244.39153999999996
2017-05-17,136.07,175.16124593433625,0.0,124.07,17.04879068027286,0.0,0.0,25949,0,240.91154
2017-05-18,137.26,175.16124593433625,0.0,123.96,17.04879068027286,0.0,0.0,26156,0,241.40154
2017-05-19,137.84,175.16124593433625,0.0,123.96,17.04879068027286,0.0,0.0,26257,0,242.81954
2017-05-22,139.0,175.16124593433625,0.0,123.91,17.04879068027286,0.0,0.0,26459,0,243.69953999999998
2017-05-23,139.14,175.16124593433625,0.0,123.68,17.04879068027286,0.0,0.0,26480,0,244.16953999999998
2017-05-24,139.78,175.16124593433625,0.0,123.93,17.04879068027286,0.0,0.0,26596,0,244.86953999999997
2017-05-25,140.97,175.16124593433625,0.0,123.92,17.04879068027286,0.0,0.0,26805,0,245.62954
2017-05-26,141.22,175.16124593433625,0.0,123.96,17.04879068027286,0.0,0.0,26849,0,245.58953999999997
2017-05-30,141.34,175.16124593433625,0.0,124.11,17.04879068027286,0.0,0.0,26873,0,245.25954
2017-05-31,141.29,121.62669558701695,0.0,124.11,78.00332711965211,0.0,0.0,26865,0,245.04953999999998
2017-06-01,141.84,121.62669558701695,0.0,123.94,78.00332711965211,0.154,0.0,26919,0,246.44953999999998
2017-06-02,143.46,121.62669558701695,0.0,124.22,78.00332711965211,0.0,0.0,27138,0,246.95953999999998
2017-06-05,143.43,121.62669558701695,0.0,124.06,78.00332711965211,0.0,0.0,27122,0,246.90954
2017-06-06,142.86,121.62669558701695,0.0,124.3,78.00332711965211,0.0,0.0,27071,0,246.41953999999998
2017-06-07,143.42,121.62669558701695,0.0,124.12,78.00332711965211,0.0,0.0,27125,0,246.76953999999998
2017-06-08,143.57,121.62669558701695,0.0,124.01,78.00332711965211,0.0,0.0,27135,0,246.90954
2017-06-09,139.98,121.62669558701695,0.0,123.94,78.00332711965211,0.0,0.0,26693,0,247.71953999999997
2017-06-12,139.23,121.62669558701695,0.0,123.93,78.00332711965211,0.0,0.0,26601,0,247.44953999999998
2017-06-13,140.36,121.62669558701695,0.0,123.95,78.00332711965211,0.0,0.0,26740,0,248.41953999999998
2017-06-14,139.75,121.62669558701695,0.0,124.24,78.00332711965211,0.0,0.0,26688,0,248.88953999999998
2017-06-15,139.13,121.62669558701695,0.0,124.06,78.00332711965211,0.0,0.0,26599,0,248.73953999999998
2017-06-16,138.15,121.62669558701695,0.37799999999999995,124.15,78.00332711965211,0.0,0.0,26486,0,249.00354
2017-06-19,140.46,121.62669558701695,0.0,123.94,78.00332711965211,0.0,0.0,26751,0,250.36353999999997
2017-06-20,139.36,121.62669558701695,0.0,124.06,78.00332711965211,0.0,0.0,26626,0,249.84354
2017-06-21,140.74,121.62669558701695,0.0,124.09,78.00332711965211,0.0,0.0,26797,0,249.33353999999997
2017-06-22,140.7,121.62669558701695,0.0,124.15,78.00332711965211,0.0,0.0,26796,0,249.17353999999997
2017-06-23,141.24,121.62669558701695,0.0,124.18,78.00332711965211,0.0,0.0,26865,0,249.18354
2017-06-26,140.58,121.62669558701695,0.0,124.23,78.00332711965211,0.0,0.0,26788,0,249.31354
2017-06-27,138.03,121.62669558701695,0.0,123.91,78.00332711965211,0.0,0.0,26453,0,248.37354
2017-06-28,140.02,121.62669558701695,0.0,123.98,78.00332711965211,0.0,0.0,26701,0,249.68354
2017-06-29,137.59,121.62669558701695,0.0,123.75,78.00332711965211,0.0,0.0,26387,0,248.05354
2017-06-30,137.64,81.42050614695148,0.0,123.57,123.200936389767,0.0,0.0,26430,0,248.68354
2017-07-03,136.19,81.42050614695148,0.0,123.18,123.200936389767,0.152,0.0,26264,0,249.93354
2017-07-05,137.53,81.42050614695148,0.0,123.24,123.200936389767,0.0,0.0,26381,0,250.02354
2017-07-06,136.29,81.42050614695148,0.0,123.15,123.200936389767,0.0,0.0,26268,0,248.58353999999997
2017-07-07,137.76,81.42050614695148,0.0,123.1,123.200936389767,0.0,0.0,26382,0,249.49354
2017-07-10,138.66,81.42050614695148,0.0,123.23,123.200936389767,0.0,0.0,26471,0,249.43354
2017-07-11,139.05,81.42050614695148,0.0,123.35,123.200936389767,0.0,0.0,26518,0,249.42353999999997
2017-07-12,140.7,81.42050614695148,0.0,123.57,123.200936389767,0.0,0.0,26679,0,250.67353999999997
2017-07-13,141.01,81.42050614695148,0.0,123.48,123.200936389767,0.0,0.0,26693,0,250.90354
2017-07-14,142.12,81.42050614695148,0.0,123.63,123.200936389767,0.0,0.0,26802,0,251.70353999999998
2017-07-17,142.19,81.42050614695148,0.0,123.67,123.200936389767,0.0,0.0,26813,0,251.66353999999998
2017-07-18,143.14,81.42050614695148,0.0,123.9,123.200936389767,0.0,0.0,26919,0,251.14353999999997
2017-07-19,143.98,81.42050614695148,0.0,123.88,123.200936389767,0.0,0.0,26985,0,251.76353999999998
2017-07-20,144.17,81.42050614695148,0.0,123.88,123.200936389767,0.0,0.0,27000,0,251.63353999999998
2017-07-21,144.11,81.42050614695148,0.0,124.03,123.200936389767,0.0,0.0,27014,0,251.20953999999998
2017-07-24,144.77,81.42050614695148,0.0,123.91,123.200936389767,0.0,0.0,27053,0,250.76953999999998
2017-07-25,144.4,81.42050614695148,0.0,123.56,123.200936389767,0.0,0.0,26979,0,251.53954
2017-07-26,144.87,81.42050614695148,0.0,123.87,123.200936389767,0.0,0.0,27056,0,252.48953999999998
2017-07-27,143.96,81.42050614695148,0.0,123.78,123.200936389767,0.0,0.0,26971,0,253.39953999999997
2017-07-28,143.84,81.42050614695148,0.0,123.92,123.200936389767,0.0,0.0,26978,0,253.69953999999998
2017-07-31,143.23,131.1216313035,0.0,123.88,65.86368850411698,0.0,0.0,26939,0,254.37953999999996
2017-08-01,143.56,131.1216313035,0.0,123.93,65.86368850411698,0.161,0.0,26986,0,255.04953999999998
2017-08-02,143.95,131.1216313035,0.0,123.83,65.86368850411698,0.0,0.0,27030,0,255.56953999999996
2017-08-03,143.39,131.1216313035,0.0,124.02,65.86368850411698,0.0,0.0,26969,0,255.73953999999998
2017-08-04,143.65,131.1216313035,0.0,123.88,65.86368850411698,0.0,0.0,26994,0,256.24953999999997
2017-08-07,144.56,131.1216313035,0.0,123.91,65.86368850411698,0.0,0.0,27116,0,256.52954
2017-08-08,144.31,131.1216313035,0.0,123.84,65.86368850411698,0.0,0.0,27078,0,256.36954
2017-08-09,144.12,131.1216313035,0.0,123.95,65.86368850411698,0.0,0.0,27061,0,256.17954
2017-08-10,141.03,131.1216313035,0.0,124.18,65.86368850411698,0.0,0.0,26671,0,254.27953999999997
2017-08-11,142.1,131.1216313035,0.0,124.36,65.86368850411698,0.0,0.0,26823,0,254.37953999999996
2017-08-14,143.93,131.1216313035,0.0,124.17,65.86368850411698,0.0,0.0,27050,0,255.64953999999997
2017-08-15,144.03,131.1216313035,0.0,123.94,65.86368850411698,0.0,0.0,27048,0,255.83953999999997
2017-08-16,144.28,131.1216313035,0.0,124.1,65.86368850411698,0.0,0.0,27091,0,256.14954
2017-08-17,141.33,131.1216313035,0.0,124.31,65.86368850411698,0.0,0.0,26718,0,253.48953999999998
2017-08-18,141.23,131.1216313035,0.0,124.31,65.86368850411698,0.0,0.0,26705,0,252.73854
2017-08-21,141.05,131.1216313035,0.0,124.34,65.86368850411698,0.0,0.0,26684,0,252.94853999999998
2017-08-22,143.2,131.1216313035,0.0,124.2,65.86368850411698,0.0,0.0,26956,0,254.89853999999997
2017-08-23,142.69,131.1216313035,0.0,124.45,65.86368850411698,0.0,0.0,26906,0,254.12854
2017-08-24,142.27,131.1216313035,0.0,124.28,65.86368850411698,0.0,0.0,26840,0,253.86854
2017-08-25,141.97,131.1216313035,0.0,124.38,65.86368850411698,0.0,0.0,26807,0,254.24854
2017-08-28,142.41,131.1216313035,0.0,124.46,65.86368850411698,0.0,0.0,26870,0,254.14853999999997
2017-08-29,142.97,131.1216313035,0.0,124.63,65.86368850411698,0.0,0.0,26955,0,254.79854
2017-08-30,144.65,131.1216313035,0.0,124.56,65.86368850411698,0.0,0.0,27170,0,255.13853999999998
2017-08-31,146.2,94.00379029374659,0.0,124.66,109.46285426771553,0.0,0.0,27388,0,255.72854
2017-09-01,146.0,94.00379029374659,0.0,124.29,109.46285426771553,0.161,0.0,27329,0,256.12854
2017-09-05,144.69,94.00379029374659,0.0,124.81,109.46285426771553,0.0,0.0,27263,0,253.87854
2017-09-06,145.13,94.00379029374659,0.0,124.52,109.46285426771553,0.0,0.0,27273,0,254.45853999999997
2017-09-07,145.47,94.00379029374659,0.0,124.95,109.46285426771553,0.0,0.0,27352,0,254.31853999999998
2017-09-08,144.21,94.00379029374659,0.0,124.88,109.46285426771553,0.0,0.0,27226,0,254.44853999999998
2017-09-11,145.87,94.00379029374659,0.0,124.56,109.46285426771553,0.0,0.0,27347,0,256.96853999999996
2017-09-12,146.22,94.00379029374659,0.0,124.3,109.46285426771553,0.0,0.0,27351,0,257.62854
2017-09-13,146.42,94.00379029374659,0.0,124.17,109.46285426771553,0.0,0.0,27356,0,257.96853999999996
2017-09-14,145.56,94.00379029374659,0.0,124.17,109.46285426771553,0.0,0.0,27275,0,258.52853999999996
2017-09-15,146.06,94.00379029374659,0.0,124.08,109.46285426771553,0.0,0.0,27312,0,259.11654
2017-09-18,145.55,94.00379029374659,0.319,123.97,109.46285426771553,0.0,0.0,27252,0,259.82653999999997
2017-09-19,145.8,94.00379029374659,0.0,123.91,109.46285426771553,0.0,0.0,27269,0,260.24654
2017-09-20,145.35,94.00379029374659,0.0,123.66,109.46285426771553,0.0,0.0,27199,0,260.56654
2017-09-21,144.46,94.00379029374659,0.0,123.65,109.46285426771553,0.0,0.0,27114,0,260.13653999999997
2017-09-22,144.32,94.00379029374659,0.0,123.78,109.46285426771553,0.0,0.0,27115,0,259.86654
2017-09-25,142.8,94.00379029374659,0.0,123.96,109.46285426771553,0.0,0.0,26992,0,259.48654
2017-09-26,143.17,94.00379029374659,0.0,123.87,109.46285426771553,0.0,0.0,27017,0,259.35654
2017-09-27,144.46,94.00379029374659,0.0,123.62,109.46285426771553,0.0,0.0,27111,0,259.78654
2017-09-28,144.41,94.00379029374659,0.0,123.69,109.46285426771553,0.0,0.0,27114,0,260.26653999999996
2017-09-29,145.45,138.90343972749804,0.0,123.51,56.92537265195634,0.0,0.0,27234,0,260.48654
2017-10-02,145.58,138.90343972749804,0.0,123.28,56.92537265195634,0.158,0.0,27239,0,261.90654
2017-10-03,145.89,138.90343972749804,0.0,123.44,56.92537265195634,0.0,0.0,27291,0,262.90654
2017-10-04,146.03,138.90343972749804,0.0,123.37,56.92537265195634,0.0,0.0,27306,0,263.07653999999997
2017-10-05,147.46,138.90343972749804,0.0,123.31,56.92537265195634,0.0,0.0,27502,0,264.30654
2017-10-06,147.66,138.90343972749804,0.0,123.22,56.92537265195634,0.0,0.0,27524,0,264.21654
2017-10-09,147.49,138.90343972749804,0.0,123.3,56.92537265195634,0.0,0.0,27505,0,264.19653999999997
2017-10-10,147.6,138.90343972749804,0.0,123.32,56.92537265195634,0.0,0.0,27522,0,264.92654
2017-10-11,148.04,138.90343972749804,0.0,123.35,56.92537265195634,0.0,0.0,27585,0,265.27654
2017-10-12,147.77,138.90343972749804,0.0,123.39,56.92537265195634,0.0,0.0,27549,0,264.99654
2017-10-13,148.34,138.90343972749804,0.0,123.6,56.92537265195634,0.0,0.0,27640,0,265.39653999999996
2017-10-16,148.85,138.90343972749804,0.0,123.4,56.92537265195634,0.0,0.0,27700,0,266.11654
2017-10-17,149.04,138.90343972749804,0.0,123.34,56.92537265195634,0.0,0.0,27723,0,266.51653999999996
2017-10-18,148.86,138.90343972749804,0.0,123.19,56.92537265195634,0.0,0.0,27689,0,268.12654
2017-10-19,148.31,138.90343972749804,0.0,123.3,56.92537265195634,0.0,0.0,27619,0,268.31654
2017-10-20,148.71,138.90343972749804,0.0,123.01,56.92537265195634,0.0,0.0,27658,0,269.97954
2017-10-23,147.74,138.90343972749804,0.0,123.11,56.92537265195634,0.0,0.0,27529,0,269.49953999999997
2017-10-24,147.99,138.90343972749804,0.0,122.96,56.92537265195634,0.0,0.0,27555,0,271.13953999999995
2017-10-25,147.43,138.90343972749804,0.0,122.89,56.92537265195634,0.0,0.0,27474,0,270.00953999999996
2017-10-26,146.96,138.90343972749804,0.0,122.79,56.92537265195634,0.0,0.0,27403,0,270.69953999999996
2017-10-27,151.24,138.90343972749804,0.0,123.02,56.92537265195634,0.0,0.0,28010,0,271.01953999999995
2017-10-30,151.58,138.90343972749804,0.0,123.23,56.92537265195634,0.0,0.0,28069,0,270.17954
2017-10-31,152.15,117.5437349213794,0.0,123.12,83.3782143855663,0.0,0.0,28149,0,270.47954
2017-11-01,152.1,117.5437349213794,0.0,122.97,83.3782143855663,0.165,0.0,28131,0,271.03954
2017-11-02,151.81,117.5437349213794,0.0,123.06,83.3782143855663,0.0,0.0,28104,0,271.80953999999997
2017-11-03,153.27,117.5437349213794,0.0,123.13,83.3782143855663,0.0,0.0,28282,0,272.02954
2017-11-06,153.79,117.5437349213794,0.0,123.2,83.3782143855663,0.0,0.0,28349,0,272.25953999999996
2017-11-07,153.88,117.5437349213794,0.0,123.16,83.3782143855663,0.0,0.0,28356,0,272.26953999999995
2017-11-08,154.5,117.5437349213794,0.0,123.07,83.3782143855663,0.0,0.0,28421,0,272.30953999999997
2017-11-09,153.69,117.5437349213794,0.0,123.08,83.3782143855663,0.0,0.0,28327,0,271.56953999999996
2017-11-10,153.68,117.5437349213794,0.0,122.83,83.3782143855663,0.0,0.0,28305,0,271.27954
2017-11-13,153.87,117.5437349213794,0.0,122.73,83.3782143855663,0.0,0.0,28319,0,271.50953999999996
2017-11-14,153.31,117.5437349213794,0.0,122.81,83.3782143855663,0.0,0.0,28260,0,271.12953999999996
2017-11-15,152.59,117.5437349213794,0.0,122.97,83.3782143855663,0.0,0.0,28189,0,269.80953999999997
2017-11-16,154.54,117.5437349213794,0.0,122.82,83.3782143855663,0.0,0.0,28405,0,271.75953999999996
2017-11-17,153.95,117.5437349213794,0.0,122.88,83.3782143855663,0.0,0.0,28341,0,270.80154
2017-11-20,153.83,117.5437349213794,0.0,122.71,83.3782143855663,0.0,0.0,28313,0,271.56154
2017-11-21,155.5,117.5437349213794,0.0,122.61,83.3782143855663,0.0,0.0,28501,0,273.14153999999996
2017-11-22,155.69,117.5437349213794,0.0,122.93,83.3782143855663,0.0,0.0,28550,0,272.58153999999996
2017-11-24,156.26,117.5437349213794,0.0,122.85,83.3782143855663,0.0,0.0,28610,0,272.88154
2017-11-27,156.19,117.5437349213794,0.0,122.92,83.3782143855663,0.0,0.0,28608,0,273.14153999999996
2017-11-28,156.59,117.5437349213794,0.0,122.9,83.3782143855663,0.0,0.0,28653,0,275.75154
2017-11-29,153.86,117.5437349213794,0.0,122.72,83.3782143855663,0.0,0.0,28317,0,276.83153999999996
2017-11-30,155.15,123.2243078992486,0.0,122.5,76.27569003715693,0.0,0.0,28462,0,280.25154
2017-12-01,154.49,123.2243078992486,0.0,122.52,76.27569003715693,0.161,0.0,28382,0,279.86154
2017-12-04,152.71,123.2243078992486,0.0,122.43,76.27569003715693,0.0,0.0,28156,0,280.52154
2017-12-05,152.81,123.2243078992486,0.0,122.44,76.27569003715693,0.0,0.0,28169,0,279.42154
2017-12-06,153.5,123.2243078992486,0.0,122.58,76.27569003715693,0.0,0.0,28264,0,279.03154
2017-12-07,154.02,123.2243078992486,0.0,122.47,76.27569003715693,0.0,0.0,28320,0,279.77154
2017-12-08,154.7,123.2243078992486,0.0,122.48,76.27569003715693,0.0,0.0,28405,0,281.03154
2017-12-11,155.9,123.2243078992486,0.0,122.39,76.27569003715693,0.0,0.0,28546,0,281.58153999999996
2017-12-12,155.69,123.2243078992486,0.0,122.34,76.27569003715693,0.0,0.0,28516,0,282.85154
2017-12-13,155.99,123.2243078992486,0.0,122.64,76.27569003715693,0.0,0.0,28576,0,283.71154
2017-12-14,155.88,123.2243078992486,0.0,122.54,76.27569003715693,0.0,0.0,28555,0,282.98154
2017-12-15,157.65,123.2243078992486,0.0,122.46,76.27569003715693,0.0,0.0,28767,0,284.22254
2017-12-18,158.64,123.2243078992486,0.32899999999999996,122.41,76.27569003715693,0.0,0.0,28885,0,285.76253999999994
2017-12-19,157.7,123.2243078992486,0.0,122.12,76.27569003715693,0.0,0.0,28747,0,285.37253999999996
2017-12-20,157.53,123.2243078992486,0.0,122.02,76.27569003715693,0.0,0.0,28718,0,285.04254
2017-12-21,157.55,123.2243078992486,0.0,121.82,76.27569003715693,0.16899999999999998,0.0,28705,0,285.63253999999995
2017-12-22,157.37,123.2243078992486,0.0,121.84,76.27569003715693,0.0,0.0,28685,0,285.37253999999996
2017-12-26,156.52,123.2243078992486,0.0,121.85,76.27569003715693,0.0,0.0,28581,0,285.22254
2017-12-27,156.54,123.2243078992486,0.0,122.13,76.27569003715693,0.0,0.0,28605,0,285.45254
2017-12-28,156.73,123.2243078992486,0.0,122.06,76.27569003715693,0.0,0.0,28623,0,286.10254
2017-12-29,155.76,151.3099122467056,0.0,122.16,40.940284539040526,0.0,0.0,28569,0,285.35254
2018-01-02,158.49,151.3099122467056,0.0,121.99,40.940284539040526,0.0,0.0,28975,0,285.99253999999996
2018-01-03,160.03,151.3099122467056,0.0,122.02,40.940284539040526,0.0,0.0,29209,0,286.92253999999997
2018-01-04,160.31,151.3099122467056,0.0,121.9,40.940284539040526,0.0,0.0,29247,0,288.57254
2018-01-05,161.92,151.3099122467056,0.0,121.83,40.940284539040526,0.0,0.0,29487,0,290.69254
2018-01-08,162.55,151.3099122467056,0.0,121.82,40.940284539040526,0.0,0.0,29582,0,290.56254
2018-01-09,162.56,151.3099122467056,0.0,121.57,40.940284539040526,0.0,0.0,29574,0,291.79254
2018-01-10,162.18,151.3099122467056,0.0,121.58,40.940284539040526,0.0,0.0,29516,0,291.59254
2018-01-11,163.29,151.3099122467056,0.0,121.62,40.940284539040526,0.0,0.0,29686,0,293.58254
2018-01-12,164.49,151.3099122467056,0.0,121.55,40.940284539040526,0.0,0.0,29865,0,295.88254
2018-01-16,164.02,151.3099122467056,0.0,121.54,40.940284539040526,0.0,0.0,29793,0,295.78254
2018-01-17,165.79,151.3099122467056,0.0,121.35,40.940284539040526,0.0,0.0,30053,0,299.05253999999996
2018-01-18,165.82,151.3099122467056,0.0,121.22,40.940284539040526,0.0,0.0,30052,0,298.13254
2018-01-19,166.34,151.3099122467056,0.0,121.06,40.940284539040526,0.0,0.0,30125,0,298.65654
2018-01-22,168.12,151.3099122467056,0.0,121.01,40.940284539040526,0.0,0.0,30392,0,300.09654
2018-01-23,169.51,151.3099122467056,0.0,121.24,40.940284539040526,0.0,0.0,30612,0,299.98654
2018-01-24,168.41,151.3099122467056,0.0,121.13,40.940284539040526,0.0,0.0,30441,0,300.68654
2018-01-25,168.35,151.3099122467056,0.0,121.24,40.940284539040526,0.0,0.0,30436,0,301.86654
2018-01-26,170.93,151.3099122467056,0.0,120.98,40.940284539040526,0.0,0.0,30816,0,304.02654
2018-01-29,170.1,151.3099122467056,0.0,120.84,40.940284539040526,0.0,0.0,30685,0,302.27654
2018-01-30,168.7,151.3099122467056,0.0,120.76,40.940284539040526,0.0,0.0,30469,0,298.73654
2018-01-31,169.4,113.15877393916739,0.0,120.67,94.48882874470041,0.0,0.0,30571,0,299.55654
2018-02-01,167.96,113.15877393916739,0.0,120.52,94.48882874470041,0.166,0.0,30393,0,299.73654
2018-02-02,164.61,113.15877393916739,0.0,120.14,94.48882874470041,0.0,0.0,29978,0,293.04654
2018-02-05,158.12,113.15877393916739,0.0,120.73,94.48882874470041,0.0,0.0,29300,0,281.38653999999997
2018-02-06,162.31,113.15877393916739,0.0,120.38,94.48882874470041,0.0,0.0,29741,0,287.07653999999997
2018-02-07,160.21,113.15877393916739,0.0,120.22,94.48882874470041,0.0,0.0,29488,0,286.87654
2018-02-08,153.45,113.15877393916739,0.0,120.38,94.48882874470041,0.0,0.0,28738,0,276.78653999999995
2018-02-09,156.1,113.15877393916739,0.0,120.4,94.48882874470041,0.0,0.0,29040,0,280.14653999999996
2018-02-12,158.87,113.15877393916739,0.0,120.29,94.48882874470041,0.0,0.0,29343,0,284.28653999999995
2018-02-13,159.69,113.15877393916739,0.0,120.4,94.48882874470041,0.0,0.0,29446,0,284.68654
2018-02-14,162.68,113.15877393916739,0.0,119.89,94.48882874470041,0.0,0.0,29736,0,287.41654
2018-02-15,165.7,113.15877393916739,0.0,119.91,94.48882874470041,0.0,0.0,30080,0,290.61654
2018-02-16,164.96,113.15877393916739,0.0,120.06,94.48882874470041,0.0,0.0,30011,0,290.72154
2018-02-20,165.29,113.15877393916739,0.0,119.98,94.48882874470041,0.0,0.0,30040,0,288.11154
