Date,On_Price_DIA,On_Shares_DIA,On_Dividend_DIA,Off_Price_IEI,Off_Shares_IEI,Off_Dividend_IEI,Cash,Capital,InOutCash,Bench
2016-05-05,176.44,79.63584607682351,0.0,126.03,38.41744642107062,0.0,0.0,18892,0,206.28053999999997
2016-05-06,177.34,79.63584607682351,0.0,125.88,38.41744642107062,0.0,0.0,18958,0,207.18053999999998
2016-05-09,176.98,79.63584607682351,0.0,126.09,38.41744642107062,0.0,0.0,18938,0,206.82053999999997
2016-05-10,179.2,79.63584607682351,0.0,126.07,38.41744642107062,0.0,0.0,19114,0,209.04053999999996
2016-05-11,177.3,79.63584607682351,0.0,126.06,38.41744642107062,0.0,0.0,18962,0,207.14054
2016-05-12,177.42,79.63584607682351,0.0,125.91,38.41744642107062,0.0,0.0,18966,0,207.26053999999996
2016-05-13,175.48,79.63584607682351,0.0,126.05,38.41744642107062,0.0,0.0,18817,0,205.32053999999997
2016-05-16,177.26,79.63584607682351,0.0,125.8,38.41744642107062,0.0,0.0,18949,0,207.10053999999997
2016-05-17,175.56,79.63584607682351,0.0,125.65,38.41744642107062,0.0,0.0,18808,0,205.40053999999998
2016-05-18,175.63,79.63584607682351,0.0,125.08,38.41744642107062,0.0,0.0,18791,0,205.47053999999997
2016-05-19,174.68,79.63584607682351,0.0,125.14,38.41744642107062,0.0,0.0,18718,0,204.52053999999998
2016-05-20,174.76,79.63584607682351,0.612,125.25,38.41744642107062,0.0,0.0,18728,0,205.21254
2016-05-23,174.78,79.63584607682351,0.0,125.24,38.41744642107062,0.0,0.0,18730,0,205.23253999999997
2016-05-24,176.86,79.63584607682351,0.0,125.07,38.41744642107062,0.0,0.0,18889,0,207.31254
2016-05-25,178.28,79.63584607682351,0.0,125.03,38.41744642107062,0.0,0.0,19000,0,208.73253999999997
2016-05-26,178.08,79.63584607682351,0.0,125.36,38.41744642107062,0.0,0.0,18997,0,208.53253999999998
2016-05-27,178.5,79.63584607682351,0.0,125.1,38.41744642107062,0.0,0.0,19021,0,208.95254
2016-05-31,177.65,66.33686290000257,0.0,125.22,57.66436570095283,0.0,0.0,19005,0,208.10253999999998
2016-06-01,177.73,66.33686290000257,0.0,125.01,57.66436570095283,0.14,0.0,18998,0,208.18253999999996
2016-06-02,178.28,66.33686290000257,0.0,125.2,57.66436570095283,0.0,0.0,19046,0,208.73253999999997
2016-06-03,178.06,66.33686290000257,0.0,125.94,57.66436570095283,0.0,0.0,19074,0,208.51254
2016-06-06,179.18,66.33686290000257,0.0,125.79,57.66436570095283,0.0,0.0,19139,0,209.63254
2016-06-07,179.38,66.33686290000257,0.0,125.92,57.66436570095283,0.0,0.0,19160,0,209.83254
2016-06-08,180.06,66.33686290000257,0.0,125.94,57.66436570095283,0.0,0.0,19206,0,210.51254
2016-06-09,179.88,66.33686290000257,0.0,126.03,57.66436570095283,0.0,0.0,19200,0,210.33254
2016-06-10,178.71,66.33686290000257,0.0,126.28,57.66436570095283,0.0,0.0,19136,0,209.16253999999998
2016-06-13,177.36,66.33686290000257,0.0,126.51,57.66436570095283,0.0,0.0,19060,0,207.81254
2016-06-14,176.81,66.33686290000257,0.0,126.49,57.66436570095283,0.0,0.0,19022,0,207.26254
2016-06-15,176.57,66.33686290000257,0.0,126.83,57.66436570095283,0.0,0.0,19026,0,207.02254
2016-06-16,177.46,66.33686290000257,0.0,126.79,57.66436570095283,0.0,0.0,19083,0,207.91253999999998
2016-06-17,176.52,66.33686290000257,0.355,126.67,57.66436570095283,0.0,0.0,19014,0,207.32754
2016-06-20,177.8,66.33686290000257,0.0,126.32,57.66436570095283,0.0,0.0,19078,0,208.60754
2016-06-21,178.06,66.33686290000257,0.0,126.18,57.66436570095283,0.0,0.0,19088,0,208.86754
2016-06-22,177.57,66.33686290000257,0.0,126.33,57.66436570095283,0.0,0.0,19064,0,208.37753999999998
2016-06-23,179.81,66.33686290000257,0.0,125.97,57.66436570095283,0.0,0.0,19192,0,210.61754
2016-06-24,173.62,66.33686290000257,0.0,126.92,57.66436570095283,0.0,0.0,18836,0,204.42754
2016-06-27,171.2,66.33686290000257,0.0,127.44,57.66436570095283,0.0,0.0,18705,0,202.00753999999998
2016-06-28,173.82,66.33686290000257,0.0,127.45,57.66436570095283,0.0,0.0,18879,0,204.62753999999998
2016-06-29,176.64,66.33686290000257,0.0,127.21,57.66436570095283,0.0,0.0,19053,0,207.44753999999998
2016-06-30,179.0,43.40882447875547,0.0,127.35,90.10629122257124,0.0,0.0,19245,0,209.80754
2016-07-01,179.31,43.40882447875547,0.0,127.41,90.10629122257124,0.134,0.0,19264,0,210.11754
2016-07-05,178.21,43.40882447875547,0.0,127.67,90.10629122257124,0.0,0.0,19239,0,209.01754
2016-07-06,178.98,43.40882447875547,0.0,127.62,90.10629122257124,0.0,0.0,19268,0,209.78753999999998
2016-07-07,178.79,43.40882447875547,0.0,127.59,90.10629122257124,0.0,0.0,19257,0,209.59753999999998
2016-07-08,181.3,43.40882447875547,0.0,127.62,90.10629122257124,0.0,0.0,19369,0,212.10754
2016-07-11,182.12,43.40882447875547,0.0,127.18,90.10629122257124,0.0,0.0,19365,0,212.92754
2016-07-12,183.39,43.40882447875547,0.0,126.85,90.10629122257124,0.0,0.0,19390,0,214.19753999999998
2016-07-13,183.6,43.40882447875547,0.0,126.97,90.10629122257124,0.0,0.0,19410,0,214.40753999999998
2016-07-14,184.96,43.40882447875547,0.0,126.76,90.10629122257124,0.0,0.0,19450,0,215.76754
2016-07-15,184.88,43.40882447875547,0.135,126.52,90.10629122257124,0.0,0.0,19425,0,215.82253999999998
2016-07-18,185.08,43.40882447875547,0.0,126.55,90.10629122257124,0.0,0.0,19437,0,216.02254
2016-07-19,185.42,43.40882447875547,0.0,126.73,90.10629122257124,0.0,0.0,19468,0,216.36253999999997
2016-07-20,185.78,43.40882447875547,0.0,126.58,90.10629122257124,0.0,0.0,19470,0,216.72253999999998
2016-07-21,184.98,43.40882447875547,0.0,126.8,90.10629122257124,0.0,0.0,19455,0,215.92253999999997
2016-07-22,185.51,43.40882447875547,0.0,126.68,90.10629122257124,0.0,0.0,19467,0,216.45253999999997
2016-07-25,184.81,43.40882447875547,0.0,126.55,90.10629122257124,0.0,0.0,19425,0,215.75253999999998
2016-07-26,184.6,43.40882447875547,0.0,126.58,90.10629122257124,0.0,0.0,19418,0,215.54253999999997
2016-07-27,184.58,43.40882447875547,0.0,126.89,90.10629122257124,0.0,0.0,19445,0,215.52254
2016-07-28,184.38,43.40882447875547,0.0,126.97,90.10629122257124,0.0,0.0,19444,0,215.32253999999998
2016-07-29,184.13,102.16608353603698,0.0,127.29,5.229764242277168,0.0,0.0,19477,0,215.07253999999998
2016-08-01,183.87,102.16608353603698,0.0,126.96,5.229764242277168,0.135,0.0,19449,0,214.81253999999998
2016-08-02,182.97,102.16608353603698,0.0,126.83,5.229764242277168,0.0,0.0,19356,0,213.91253999999998
2016-08-03,183.36,102.16608353603698,0.0,126.94,5.229764242277168,0.0,0.0,19397,0,214.30254
2016-08-04,183.45,102.16608353603698,0.0,127.12,5.229764242277168,0.0,0.0,19407,0,214.39253999999997
2016-08-05,185.26,102.16608353603698,0.0,126.54,5.229764242277168,0.0,0.0,19589,0,216.20253999999997
2016-08-08,185.28,102.16608353603698,0.0,126.48,5.229764242277168,0.0,0.0,19590,0,216.22253999999998
2016-08-09,185.35,102.16608353603698,0.0,126.75,5.229764242277168,0.0,0.0,19599,0,216.29253999999997
2016-08-10,185.12,102.16608353603698,0.0,126.93,5.229764242277168,0.0,0.0,19576,0,216.06253999999998
2016-08-11,186.3,102.16608353603698,0.0,126.52,5.229764242277168,0.0,0.0,19695,0,217.24254
2016-08-12,185.9,102.16608353603698,0.0,126.83,5.229764242277168,0.0,0.0,19655,0,216.84253999999999
2016-08-15,186.52,102.16608353603698,0.0,126.62,5.229764242277168,0.0,0.0,19718,0,217.46254
2016-08-16,185.76,102.16608353603698,0.0,126.44,5.229764242277168,0.0,0.0,19639,0,216.70253999999997
2016-08-17,186.1,102.16608353603698,0.0,126.56,5.229764242277168,0.0,0.0,19674,0,217.04253999999997
2016-08-18,186.34,102.16608353603698,0.0,126.73,5.229764242277168,0.0,0.0,19700,0,217.28253999999998
2016-08-19,185.32,102.16608353603698,0.6559999999999999,126.43,5.229764242277168,0.0,0.0,19594,0,216.91853999999998
2016-08-22,185.12,102.16608353603698,0.0,126.61,5.229764242277168,0.0,0.0,19575,0,216.71854
2016-08-23,185.3,102.16608353603698,0.0,126.62,5.229764242277168,0.0,0.0,19593,0,216.89854
2016-08-24,184.66,102.16608353603698,0.0,126.62,5.229764242277168,0.0,0.0,19528,0,216.25853999999998
2016-08-25,184.37,102.16608353603698,0.0,126.43,5.229764242277168,0.0,0.0,19497,0,215.96854
2016-08-26,183.82,102.16608353603698,0.0,126.07,5.229764242277168,0.0,0.0,19439,0,215.41853999999998
2016-08-29,184.83,102.16608353603698,0.0,126.38,5.229764242277168,0.0,0.0,19544,0,216.42854
2016-08-30,184.51,102.16608353603698,0.0,126.37,5.229764242277168,0.0,0.0,19511,0,216.10853999999998
2016-08-31,183.94,106.08072803978921,0.0,126.24,0.0,0.0,0.0,19512,0,215.53853999999998
2016-09-01,184.1,106.08072803978921,0.0,126.26,0.0,0.133,0.0,19529,0,215.69853999999998
2016-09-02,184.86,106.08072803978921,0.0,126.15,0.0,0.0,0.0,19610,0,216.45854
2016-09-06,185.32,106.08072803978921,0.0,126.57,0.0,0.0,0.0,19658,0,216.91853999999998
2016-09-07,185.32,106.08072803978921,0.0,126.54,0.0,0.0,0.0,19658,0,216.91853999999998
2016-09-08,184.82,106.08072803978921,0.0,126.21,0.0,0.0,0.0,19605,0,216.41853999999998
2016-09-09,180.91,106.08072803978921,0.0,125.95,0.0,0.0,0.0,19191,0,212.50853999999998
2016-09-12,183.3,106.08072803978921,0.0,126.05,0.0,0.0,0.0,19444,0,214.89854
2016-09-13,180.8,106.08072803978921,0.0,125.87,0.0,0.0,0.0,19179,0,212.39854
2016-09-14,180.43,106.08072803978921,0.0,126.05,0.0,0.0,0.0,19140,0,212.02854
2016-09-15,182.26,106.08072803978921,0.0,126.2,0.0,0.0,0.0,19334,0,213.85853999999998
2016-09-16,180.97,106.08072803978921,0.354,126.19,0.0,0.0,0.0,19197,0,212.92253999999997
2016-09-19,180.98,106.08072803978921,0.0,126.09,0.0,0.0,0.0,19198,0,212.93253999999996
2016-09-20,181.05,106.08072803978921,0.0,126.15,0.0,0.0,0.0,19205,0,213.00254
2016-09-21,182.66,106.08072803978921,0.0,126.21,0.0,0.0,0.0,19376,0,214.61253999999997
2016-09-22,183.66,106.08072803978921,0.0,126.31,0.0,0.0,0.0,19482,0,215.61253999999997
2016-09-23,182.42,106.08072803978921,0.0,126.4,0.0,0.0,0.0,19351,0,214.37253999999996
2016-09-26,180.75,106.08072803978921,0.0,126.61,0.0,0.0,0.0,19174,0,212.70254
2016-09-27,182.0,106.08072803978921,0.0,126.7,0.0,0.0,0.0,19306,0,213.95254
2016-09-28,183.1,106.08072803978921,0.0,126.61,0.0,0.0,0.0,19423,0,215.05253999999996
2016-09-29,181.22,106.08072803978921,0.0,126.71,0.0,0.0,0.0,19223,0,213.17253999999997
2016-09-30,182.78,54.14929534251085,0.0,126.54,75.27046458323072,0.0,0.0,19422,0,214.73253999999997
2016-10-03,182.32,54.14929534251085,0.0,126.26,75.27046458323072,0.13,0.0,19376,0,214.27254
2016-10-04,181.48,54.14929534251085,0.0,125.98,75.27046458323072,0.0,0.0,19309,0,213.43253999999996
2016-10-05,182.66,54.14929534251085,0.0,125.85,75.27046458323072,0.0,0.0,19363,0,214.61253999999997
2016-10-06,182.52,54.14929534251085,0.0,125.62,75.27046458323072,0.0,0.0,19338,0,214.47253999999998
2016-10-07,182.22,54.14929534251085,0.0,125.74,75.27046458323072,0.0,0.0,19331,0,214.17253999999997
2016-10-10,183.12,54.14929534251085,0.0,125.55,75.27046458323072,0.0,0.0,19366,0,215.07254
2016-10-11,181.2,54.14929534251085,0.0,125.52,75.27046458323072,0.0,0.0,19259,0,213.15254
2016-10-12,181.37,54.14929534251085,0.0,125.54,75.27046458323072,0.0,0.0,19270,0,213.32254
2016-10-13,180.84,54.14929534251085,0.0,125.75,75.27046458323072,0.0,0.0,19257,0,212.79253999999997
2016-10-14,181.29,54.14929534251085,0.0,125.62,75.27046458323072,0.0,0.0,19272,0,213.24253999999996
2016-10-17,180.72,54.14929534251085,0.0,125.78,75.27046458323072,0.0,0.0,19253,0,212.67253999999997
2016-10-18,181.37,54.14929534251085,0.0,125.93,75.27046458323072,0.0,0.0,19299,0,213.32254
2016-10-19,182.0,54.14929534251085,0.0,125.95,75.27046458323072,0.0,0.0,19335,0,213.95254
2016-10-20,181.54,54.14929534251085,0.0,125.85,75.27046458323072,0.0,0.0,19303,0,213.49253999999996
2016-10-21,181.22,54.14929534251085,0.18,125.88,75.27046458323072,0.0,0.0,19287,0,213.35253999999998
2016-10-24,181.96,54.14929534251085,0.0,125.77,75.27046458323072,0.0,0.0,19319,0,214.09253999999999
2016-10-25,181.48,54.14929534251085,0.0,125.77,75.27046458323072,0.0,0.0,19293,0,213.61253999999997
2016-10-26,181.77,54.14929534251085,0.0,125.65,75.27046458323072,0.0,0.0,19300,0,213.90254
2016-10-27,181.53,54.14929534251085,0.0,125.44,75.27046458323072,0.0,0.0,19271,0,213.66253999999998
2016-10-28,181.36,54.14929534251085,0.0,125.56,75.27046458323072,0.0,0.0,19271,0,213.49254
2016-10-31,181.17,106.43143140889694,0.0,125.62,0.0,0.0,0.0,19282,0,213.30253999999996
2016-11-01,180.12,106.43143140889694,0.0,125.59,0.0,0.135,0.0,19170,0,212.25253999999998
2016-11-02,179.35,106.43143140889694,0.0,125.79,0.0,0.0,0.0,19088,0,211.48253999999997
2016-11-03,179.11,106.43143140889694,0.0,125.81,0.0,0.0,0.0,19062,0,211.24254
2016-11-04,178.71,106.43143140889694,0.0,126.02,0.0,0.0,0.0,19020,0,210.84253999999999
2016-11-07,182.36,106.43143140889694,0.0,125.7,0.0,0.0,0.0,19408,0,214.49254
2016-11-08,183.38,106.43143140889694,0.0,125.41,0.0,0.0,0.0,19517,0,215.51253999999997
2016-11-09,185.96,106.43143140889694,0.0,124.56,0.0,0.0,0.0,19791,0,218.09253999999999
2016-11-10,188.13,106.43143140889694,0.0,124.24,0.0,0.0,0.0,20022,0,220.26253999999997
2016-11-11,188.47,106.43143140889694,0.0,124.03,0.0,0.0,0.0,20059,0,220.60253999999998
2016-11-14,188.77,106.43143140889694,0.0,123.61,0.0,0.0,0.0,20091,0,220.90254
2016-11-15,189.34,106.43143140889694,0.0,123.55,0.0,0.0,0.0,20151,0,221.47253999999998
2016-11-16,188.98,106.43143140889694,0.0,123.55,0.0,0.0,0.0,20113,0,221.11253999999997
2016-11-17,189.3,106.43143140889694,0.0,123.3,0.0,0.0,0.0,20147,0,221.43254
2016-11-18,188.46,106.43143140889694,0.5329999999999999,123.0,0.0,0.0,0.0,20058,0,221.12554
2016-11-21,189.34,106.43143140889694,0.0,123.02,0.0,0.0,0.0,20151,0,222.00554
2016-11-22,190.02,106.43143140889694,0.0,123.14,0.0,0.0,0.0,20224,0,222.68554
2016-11-23,190.59,106.43143140889694,0.0,122.77,0.0,0.0,0.0,20284,0,223.25554
2016-11-25,191.3,106.43143140889694,0.0,122.79,0.0,0.0,0.0,20360,0,223.96554
2016-11-28,190.78,106.43143140889694,0.0,123.04,0.0,0.0,0.0,20304,0,223.44554
2016-11-29,191.19,106.43143140889694,0.0,123.12,0.0,0.0,0.0,20348,0,223.85554
2016-11-30,191.4,74.06873486031681,0.0,122.74,50.873189482198846,0.0,0.0,20420,0,224.06554
2016-12-01,191.9,74.06873486031681,0.0,122.39,50.873189482198846,0.131,0.0,20440,0,224.56554
2016-12-02,191.74,74.06873486031681,0.0,122.76,50.873189482198846,0.0,0.0,20447,0,224.40554
2016-12-05,192.22,74.06873486031681,0.0,122.67,50.873189482198846,0.0,0.0,20478,0,224.88554
2016-12-06,192.49,74.06873486031681,0.0,122.77,50.873189482198846,0.0,0.0,20503,0,225.15554
2016-12-07,195.48,74.06873486031681,0.0,123.0,50.873189482198846,0.0,0.0,20736,0,228.14553999999998
2016-12-08,196.28,74.06873486031681,0.0,122.81,50.873189482198846,0.0,0.0,20785,0,228.94554
2016-12-09,197.69,74.06873486031681,0.0,122.5,50.873189482198846,0.0,0.0,20874,0,230.35554
2016-12-12,198.08,74.06873486031681,0.0,122.52,50.873189482198846,0.0,0.0,20904,0,230.74554
2016-12-13,199.23,74.06873486031681,0.0,122.49,50.873189482198846,0.0,0.0,20988,0,231.89553999999998
2016-12-14,198.14,74.06873486031681,0.0,121.78,50.873189482198846,0.0,0.0,20871,0,230.80553999999998
2016-12-15,198.66,74.06873486031681,0.0,121.52,50.873189482198846,0.0,0.0,20896,0,231.32554
2016-12-16,198.19,74.06873486031681,0.43200000000000005,121.66,50.873189482198846,0.0,0.0,20868,0,231.28753999999998
2016-12-19,198.6,74.06873486031681,0.0,121.99,50.873189482198846,0.0,0.0,20916,0,231.69753999999998
2016-12-20,199.42,74.06873486031681,0.0,121.89,50.873189482198846,0.0,0.0,20971,0,232.51753999999997
2016-12-21,199.16,74.06873486031681,0.0,121.97,50.873189482198846,0.0,0.0,20956,0,232.25753999999998
2016-12-22,198.97,74.06873486031681,0.0,121.83,50.873189482198846,0.125,0.0,20935,0,232.06753999999998
2016-12-23,199.05,74.06873486031681,0.0,121.94,50.873189482198846,0.0,0.0,20946,0,232.14754
2016-12-27,199.21,74.06873486031681,0.0,121.78,50.873189482198846,0.0,0.0,20950,0,232.30754
2016-12-28,198.08,74.06873486031681,0.0,122.04,50.873189482198846,0.0,0.0,20880,0,231.17754
2016-12-29,197.99,74.06873486031681,0.0,122.33,50.873189482198846,0.0,0.0,20888,0,231.08754
2016-12-30,197.51,101.74460485995311,0.0,122.51,6.5760547449710955,0.0,0.0,20901,0,230.60753999999997
2017-01-03,198.42,101.74460485995311,0.0,122.48,6.5760547449710955,0.0,0.0,20993,0,231.51753999999997
2017-01-04,199.15,101.74460485995311,0.0,122.56,6.5760547449710955,0.0,0.0,21068,0,232.24754
2017-01-05,198.75,101.74460485995311,0.0,122.93,6.5760547449710955,0.0,0.0,21030,0,231.84753999999998
2017-01-06,199.51,101.74460485995311,0.0,122.59,6.5760547449710955,0.0,0.0,21105,0,232.60753999999997
2017-01-09,198.76,101.74460485995311,0.0,122.83,6.5760547449710955,0.0,0.0,21030,0,231.85753999999997
2017-01-10,198.4,101.74460485995311,0.0,122.85,6.5760547449710955,0.0,0.0,20993,0,231.49754
2017-01-11,199.33,101.74460485995311,0.0,122.85,6.5760547449710955,0.0,0.0,21088,0,232.42754
2017-01-12,198.75,101.74460485995311,0.0,122.97,6.5760547449710955,0.0,0.0,21030,0,231.84753999999998
2017-01-13,198.7,101.74460485995311,0.0,122.78,6.5760547449710955,0.0,0.0,21024,0,231.79753999999997
2017-01-17,198.09,101.74460485995311,0.0,123.2,6.5760547449710955,0.0,0.0,20964,0,231.18753999999998
2017-01-18,197.95,101.74460485995311,0.0,122.66,6.5760547449710955,0.0,0.0,20946,0,231.04753999999997
2017-01-19,197.28,101.74460485995311,0.0,122.47,6.5760547449710955,0.0,0.0,20877,0,230.37753999999998
2017-01-20,197.96,101.74460485995311,0.193,122.61,6.5760547449710955,0.0,0.0,20947,0,231.25054
2017-01-23,197.78,101.74460485995311,0.0,122.99,6.5760547449710955,0.0,0.0,20931,0,231.07054
2017-01-24,198.84,101.74460485995311,0.0,122.73,6.5760547449710955,0.0,0.0,21037,0,232.13054
2017-01-25,200.42,101.74460485995311,0.0,122.43,6.5760547449710955,0.0,0.0,21196,0,233.71053999999998
2017-01-26,200.72,101.74460485995311,0.0,122.54,6.5760547449710955,0.0,0.0,21228,0,234.01054
2017-01-27,200.63,101.74460485995311,0.0,122.6,6.5760547449710955,0.0,0.0,21219,0,233.92054
2017-01-30,199.38,101.74460485995311,0.0,122.63,6.5760547449710955,0.0,0.0,21092,0,232.67054
2017-01-31,198.36,105.90155628352024,0.0,122.87,0.0,0.0,0.0,21006,0,231.65054
2017-02-01,198.63,105.90155628352024,0.0,122.57,0.0,0.141,0.0,21035,0,231.92054
2017-02-02,198.61,105.90155628352024,0.0,122.62,0.0,0.0,0.0,21033,0,231.90054
2017-02-03,200.38,105.90155628352024,0.0,122.67,0.0,0.0,0.0,21220,0,233.67054
2017-02-06,200.28,105.90155628352024,0.0,123.04,0.0,0.0,0.0,21209,0,233.57054
2017-02-07,200.58,105.90155628352024,0.0,123.09,0.0,0.0,0.0,21241,0,233.87054
2017-02-08,200.51,105.90155628352024,0.0,123.37,0.0,0.0,0.0,21234,0,233.80053999999998
2017-02-09,201.72,105.90155628352024,0.0,123.0,0.0,0.0,0.0,21362,0,235.01054
2017-02-10,202.74,105.90155628352024,0.0,122.94,0.0,0.0,0.0,21470,0,236.03054
2017-02-13,204.2,105.90155628352024,0.0,122.83,0.0,0.0,0.0,21625,0,237.49053999999998
2017-02-14,205.17,105.90155628352024,0.0,122.48,0.0,0.0,0.0,21727,0,238.46053999999998
2017-02-15,206.38,105.90155628352024,0.0,122.36,0.0,0.0,0.0,21855,0,239.67054
2017-02-16,206.48,105.90155628352024,0.0,122.7,0.0,0.0,0.0,21866,0,239.77053999999998
2017-02-17,205.88,105.90155628352024,0.561,122.91,0.0,0.0,0.0,21803,0,239.73154
2017-02-21,207.07,105.90155628352024,0.0,122.85,0.0,0.0,0.0,21929,0,240.92154
2017-02-22,207.45,105.90155628352024,0.0,122.96,0.0,0.0,0.0,21969,0,241.30154
2017-02-23,207.82,105.90155628352024,0.0,123.16,0.0,0.0,0.0,22008,0,241.67154
2017-02-24,207.93,105.90155628352024,0.0,123.46,0.0,0.0,0.0,22020,0,241.78154
2017-02-27,208.29,105.90155628352024,0.0,123.16,0.0,0.0,0.0,22058,0,242.14153999999996
2017-02-28,207.98,106.15335787870991,0.0,123.05,0.0,0.0,0.0,22077,0,241.83153999999996
2017-03-01,211.02,106.15335787870991,0.0,122.37,0.0,0.132,0.0,22400,0,244.87153999999998
2017-03-02,209.89,106.15335787870991,0.0,122.17,0.0,0.0,0.0,22280,0,243.74154
2017-03-03,209.91,106.15335787870991,0.0,122.27,0.0,0.0,0.0,22282,0,243.76153999999997
2017-03-06,209.48,106.15335787870991,0.0,122.29,0.0,0.0,0.0,22237,0,243.33153999999996
2017-03-07,209.17,106.15335787870991,0.0,122.13,0.0,0.0,0.0,22204,0,243.02153999999996
2017-03-08,208.61,106.15335787870991,0.0,121.93,0.0,0.0,0.0,22144,0,242.46154
2017-03-09,208.67,106.15335787870991,0.0,121.7,0.0,0.0,0.0,22151,0,242.52153999999996
2017-03-10,209.15,106.15335787870991,0.0,121.89,0.0,0.0,0.0,22201,0,243.00153999999998
2017-03-13,208.94,106.15335787870991,0.0,121.74,0.0,0.0,0.0,22179,0,242.79154
2017-03-14,208.54,106.15335787870991,0.0,121.8,0.0,0.0,0.0,22137,0,242.39153999999996
2017-03-15,209.58,106.15335787870991,0.0,122.44,0.0,0.0,0.0,22247,0,243.43153999999998
2017-03-16,209.44,106.15335787870991,0.0,122.22,0.0,0.0,0.0,22232,0,243.29154
2017-03-17,208.86,106.15335787870991,0.408,122.41,0.0,0.0,0.0,22171,0,243.11954
2017-03-20,208.81,106.15335787870991,0.0,122.58,0.0,0.0,0.0,22165,0,243.06954
2017-03-21,206.35,106.15335787870991,0.0,122.83,0.0,0.0,0.0,21904,0,240.60953999999998
2017-03-22,206.41,106.15335787870991,0.0,122.92,0.0,0.0,0.0,21911,0,240.66953999999998
2017-03-23,206.31,106.15335787870991,0.0,122.87,0.0,0.0,0.0,21900,0,240.56954
2017-03-24,205.75,106.15335787870991,0.0,122.88,0.0,0.0,0.0,21841,0,240.00954
2017-03-27,205.23,106.15335787870991,0.0,123.04,0.0,0.0,0.0,21785,0,239.48953999999998
2017-03-28,206.75,106.15335787870991,0.0,122.79,0.0,0.0,0.0,21947,0,241.00954
2017-03-29,206.31,106.15335787870991,0.0,123.01,0.0,0.0,0.0,21900,0,240.56954
2017-03-30,206.96,106.15335787870991,0.0,122.85,0.0,0.0,0.0,21969,0,241.21954
2017-03-31,206.34,95.75185937273389,0.0,123.05,17.749896097002487,0.0,0.0,21941,0,240.59954
2017-04-03,206.25,95.75185937273389,0.0,123.23,17.749896097002487,0.14400000000000002,0.0,21936,0,240.50954
2017-04-04,206.65,95.75185937273389,0.0,123.14,17.749896097002487,0.0,0.0,21972,0,240.90954
2017-04-05,206.26,95.75185937273389,0.0,123.39,17.749896097002487,0.0,0.0,21939,0,240.51953999999998
2017-04-06,206.45,95.75185937273389,0.0,123.28,17.749896097002487,0.0,0.0,21956,0,240.70953999999998
2017-04-07,206.38,95.75185937273389,0.0,122.97,17.749896097002487,0.0,0.0,21943,0,240.63953999999998
2017-04-10,206.39,95.75185937273389,0.0,123.12,17.749896097002487,0.0,0.0,21947,0,240.64953999999997
2017-04-11,206.33,95.75185937273389,0.0,123.46,17.749896097002487,0.0,0.0,21947,0,240.58954
2017-04-12,205.67,95.75185937273389,0.0,123.69,17.749896097002487,0.0,0.0,21888,0,239.92953999999997
2017-04-13,204.37,95.75185937273389,0.0,123.91,17.749896097002487,0.0,0.0,21768,0,238.62954
2017-04-17,206.17,95.75185937273389,0.0,123.83,17.749896097002487,0.0,0.0,21939,0,240.42953999999997
2017-04-18,205.08,95.75185937273389,0.0,124.25,17.749896097002487,0.0,0.0,21842,0,239.33954
2017-04-19,203.85,95.75185937273389,0.0,124.03,17.749896097002487,0.0,0.0,21720,0,238.10953999999998
2017-04-20,205.7,95.75185937273389,0.0,123.9,17.749896097002487,0.0,0.0,21895,0,239.95953999999998
2017-04-21,205.25,95.75185937273389,0.182,123.99,17.749896097002487,0.0,0.0,21853,0,239.69153999999997
2017-04-24,207.38,95.75185937273389,0.0,123.8,17.749896097002487,0.0,0.0,22054,0,241.82153999999997
2017-04-25,209.68,95.75185937273389,0.0,123.43,17.749896097002487,0.0,0.0,22268,0,244.12153999999998
2017-04-26,209.47,95.75185937273389,0.0,123.61,17.749896097002487,0.0,0.0,22251,0,243.91154
2017-04-27,209.56,95.75185937273389,0.0,123.69,17.749896097002487,0.0,0.0,22261,0,244.00153999999998
2017-04-28,209.08,87.66180423600254,0.0,123.72,31.558118446559675,0.0,0.0,22232,0,243.52154000000002
2017-05-01,208.92,87.66180423600254,0.0,123.48,31.558118446559675,0.14800000000000002,0.0,22211,0,243.36154
2017-05-02,209.13,87.66180423600254,0.0,123.64,31.558118446559675,0.0,0.0,22234,0,243.57153999999997
2017-05-03,209.22,87.66180423600254,0.0,123.42,31.558118446559675,0.0,0.0,22235,0,243.66154
2017-05-04,209.19,87.66180423600254,0.0,123.28,31.558118446559675,0.0,0.0,22228,0,243.63153999999997
2017-05-05,209.77,87.66180423600254,0.0,123.31,31.558118446559675,0.0,0.0,22280,0,244.21154
2017-05-08,209.92,87.66180423600254,0.0,123.14,31.558118446559675,0.0,0.0,22288,0,244.36154
2017-05-09,209.62,87.66180423600254,0.0,123.08,31.558118446559675,0.0,0.0,22259,0,244.06153999999998
2017-05-10,209.48,87.66180423600254,0.0,123.03,31.558118446559675,0.0,0.0,22245,0,243.92154
2017-05-11,209.28,87.66180423600254,0.0,123.14,31.558118446559675,0.0,0.0,22231,0,243.72154
2017-05-12,209.01,87.66180423600254,0.0,123.51,31.558118446559675,0.0,0.0,22219,0,243.45153999999997
2017-05-15,209.93,87.66180423600254,0.0,123.46,31.558118446559675,0.0,0.0,22299,0,244.37153999999998
2017-05-16,209.95,87.66180423600254,0.0,123.53,31.558118446559675,0.0,0.0,22302,0,244.39153999999996
