Date,On_Price_SPY,On_Shares_SPY,On_Dividend_SPY,On_Price_DIA,On_Shares_DIA,On_Dividend_DIA,Off_Price_TLT,Off_Shares_TLT,Off_Dividend_TLT,Cash_x,Capital_x,InOutCash_x,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash_y,Capital_y,InOutCash_y,Capital,Bench
2016-11-28,220.48,186.34501485645154,0.0,190.78,327.9320492444012,0.0,121.71,0.0,0.0,0.0,103648,0,DIA,765.1914653330526,0.0,190.78,XLP,1750.375476949358,0.0,51.33,0.0,235830,0,339478,114.143
2016-11-29,220.91,186.34501485645154,0.0,191.19,327.9320492444012,0.0,122.22,0.0,0.0,0.0,103862,0,DIA,765.1914653330526,0.0,191.19,XLP,1750.375476949358,0.0,51.4,0.0,236266,0,340128,115.90299999999999
2016-11-30,220.38,166.45518747285854,0.0,191.4,287.48741548016113,0.0,120.24,83.95325909262992,0.0,0.0,101803,0,QQQ,1212.858942209866,0.0,117.5,FBT,1004.6239167435712,0.0,94.57,0.0,237518,0,339321,115.65299999999999
2016-12-01,219.57,166.45518747285854,0.0,191.9,287.48741548016113,0.0,118.73,83.95325909262992,0.243,0.0,101685,0,QQQ,1212.858942209866,0.0,115.47,FBT,1004.6239167435712,0.0,92.61,0.0,233087,0,334772,114.993
2016-12-02,219.68,166.45518747285854,0.0,191.74,287.48741548016113,0.0,119.6,83.95325909262992,0.0,0.0,101730,0,QQQ,1212.858942209866,0.0,115.7,FBT,1004.6239167435712,0.0,93.08,0.0,233838,0,335568,115.363
2016-12-05,221.0,166.45518747285854,0.0,192.22,287.48741548016113,0.0,119.47,83.95325909262992,0.0,0.0,102077,0,QQQ,1212.858942209866,0.0,116.6,FBT,1004.6239167435712,0.0,93.88,0.0,235733,0,337810,115.01299999999999
2016-12-06,221.7,166.45518747285854,0.0,192.49,287.48741548016113,0.0,119.38,83.95325909262992,0.0,0.0,102263,0,QQQ,1212.858942209866,0.0,116.88,FBT,1004.6239167435712,0.0,94.85,0.0,237047,0,339310,115.343
2016-12-07,224.6,166.45518747285854,0.0,195.48,287.48741548016113,0.0,120.4,83.95325909262992,0.0,0.0,103691,0,QQQ,1212.858942209866,0.0,118.36,FBT,1004.6239167435712,0.0,92.0,0.0,235979,0,339670,114.503
2016-12-08,225.15,166.45518747285854,0.0,196.28,287.48741548016113,0.0,118.98,83.95325909262992,0.0,0.0,103894,0,QQQ,1212.858942209866,0.0,118.57,FBT,1004.6239167435712,0.0,92.84,0.0,237077,0,340971,114.243
2016-12-09,226.51,166.45518747285854,0.0,197.69,287.48741548016113,0.0,117.5,83.95325909262992,0.0,0.0,104401,0,QQQ,1212.858942209866,0.0,119.5,FBT,1004.6239167435712,0.0,93.05,0.0,238416,0,342817,113.133
2016-12-12,226.25,166.45518747285854,0.0,198.08,287.48741548016113,0.0,117.72,83.95325909262992,0.0,0.0,104488,0,QQQ,1212.858942209866,0.0,118.96,FBT,1004.6239167435712,0.0,92.56,0.0,237269,0,341757,112.953
2016-12-13,227.76,166.45518747285854,0.0,199.23,287.48741548016113,0.0,118.14,83.95325909262992,0.0,0.0,105106,0,QQQ,1212.858942209866,0.0,120.46,FBT,1004.6239167435712,0.0,92.9,0.0,239430,0,344536,114.43299999999999
2016-12-14,225.88,166.45518747285854,0.0,198.14,287.48741548016113,0.0,116.82,83.95325909262992,0.0,0.0,104369,0,QQQ,1212.858942209866,0.0,120.21,FBT,1004.6239167435712,0.0,93.16,0.0,239388,0,343757,114.593
2016-12-15,226.81,166.45518747285854,0.0,198.66,287.48741548016113,0.0,117.41,83.95325909262992,0.0,0.0,104722,0,QQQ,1212.858942209866,0.0,120.4,FBT,1004.6239167435712,0.0,95.19,0.0,241658,0,346380,113.693
2016-12-16,225.04,166.45518747285854,1.32893,198.19,287.48741548016113,0.43246999999999997,117.14,83.95325909262992,0.0,0.0,104270,0,QQQ,1212.858942209866,0.355,119.6,FBT,1004.6239167435712,0.0,94.48,0.0,239974,0,344244,113.15299999999999
2016-12-19,225.53,166.45518747285854,0.0,198.6,287.48741548016113,0.0,118.4,83.95325909262992,0.0,0.0,104575,0,QQQ,1212.858942209866,0.0,120.09,FBT,1004.6239167435712,0.0,93.31,0.0,239393,0,343968,113.743
2016-12-20,226.4,166.45518747285854,0.0,199.42,287.48741548016113,0.0,117.81,83.95325909262992,0.0,0.0,104906,0,QQQ,1212.858942209866,0.0,120.55,FBT,1004.6239167435712,0.0,94.44,0.0,241086,0,345992,114.04299999999999
2016-12-21,225.77,166.45518747285854,0.0,199.16,287.48741548016113,0.0,118.33,83.95325909262992,0.0,0.0,104770,0,QQQ,1212.858942209866,0.0,120.46,FBT,1004.6239167435712,0.0,92.6,0.0,239129,0,343899,115.633
2016-12-22,225.38,166.45518747285854,0.0,198.97,287.48741548016113,0.0,117.81,83.95325909262992,0.309,0.0,104607,0,QQQ,1212.858942209866,0.0,120.12,FBT,1004.6239167435712,0.0,91.97,0.0,238083,0,342690,115.087
2016-12-23,225.71,166.45518747285854,0.0,199.05,287.48741548016113,0.0,118.05,83.95325909262992,0.0,0.0,104705,0,QQQ,1212.858942209866,0.0,120.2,FBT,1004.6239167435712,0.0,94.03,0.0,240250,0,344955,115.897
2016-12-27,226.27,166.45518747285854,0.0,199.21,287.48741548016113,0.0,117.67,83.95325909262992,0.0,0.0,104812,0,QQQ,1212.858942209866,0.0,120.82,FBT,1004.6239167435712,0.0,93.4,0.0,240369,0,345181,115.98700000000001
2016-12-28,224.4,166.45518747285854,0.0,198.08,287.48741548016113,0.0,118.53,83.95325909262992,0.0,0.0,104249,0,QQQ,1212.858942209866,0.0,119.88,FBT,1004.6239167435712,0.0,92.04,0.0,237863,0,342112,115.417
2016-12-29,224.35,166.45518747285854,0.0,197.99,287.48741548016113,0.0,118.95,83.95325909262992,0.0,0.0,104250,0,QQQ,1212.858942209866,0.0,119.71,FBT,1004.6239167435712,0.0,91.52,0.0,237134,0,341384,115.197
2016-12-30,223.53,182.37829443468456,0.0,197.51,309.6072615689208,0.0,119.13,0.0,0.0,0.0,101917,0,QQQ,1204.306385402157,0.0,118.48,FBT,1046.7005614909597,0.0,90.88,0.0,237810,0,339727,114.467
2017-01-03,225.24,182.37829443468456,0.0,198.42,309.6072615689208,0.0,119.64,0.0,0.0,0.0,102511,0,QQQ,1204.306385402157,0.0,119.54,FBT,1046.7005614909597,0.0,92.08,0.0,240342,0,342853,111.887
2017-01-04,226.58,182.37829443468456,0.0,199.15,309.6072615689208,0.0,120.1,0.0,0.0,0.0,102981,0,QQQ,1204.306385402157,0.0,120.19,FBT,1046.7005614909597,0.0,95.55,0.0,244757,0,347738,112.267
2017-01-05,226.4,182.37829443468456,0.0,198.75,309.6072615689208,0.0,121.98,0.0,0.0,0.0,102824,0,QQQ,1204.306385402157,0.0,120.87,FBT,1046.7005614909597,0.0,95.56,0.0,245587,0,348411,113.117
2017-01-06,227.21,182.37829443468456,0.0,199.51,309.6072615689208,0.0,120.86,0.0,0.0,0.0,103207,0,QQQ,1204.306385402157,0.0,121.93,FBT,1046.7005614909597,0.0,97.08,0.0,248454,0,351661,113.147
2017-01-09,226.46,182.37829443468456,0.0,198.76,309.6072615689208,0.0,121.83,0.0,0.0,0.0,102838,0,QQQ,1204.306385402157,0.0,122.33,FBT,1046.7005614909597,0.0,97.72,0.0,249606,0,352444,112.897
2017-01-10,226.46,182.37829443468456,0.0,198.4,309.6072615689208,0.0,121.75,0.0,0.0,0.0,102727,0,QQQ,1204.306385402157,0.0,122.6,FBT,1046.7005614909597,0.0,98.29,0.0,250528,0,353255,113.167
2017-01-11,227.1,182.37829443468456,0.0,199.33,309.6072615689208,0.0,122.16,0.0,0.0,0.0,103132,0,QQQ,1204.306385402157,0.0,122.93,FBT,1046.7005614909597,0.0,94.8,0.0,247272,0,350404,111.287
2017-01-12,226.53,182.37829443468456,0.0,198.75,309.6072615689208,0.0,121.89,0.0,0.0,0.0,102848,0,QQQ,1204.306385402157,0.0,122.74,FBT,1046.7005614909597,0.0,95.87,0.0,248163,0,351011,111.227
2017-01-13,227.05,182.37829443468456,0.0,198.7,309.6072615689208,0.0,121.31,0.0,0.0,0.0,102927,0,QQQ,1204.306385402157,0.0,123.16,FBT,1046.7005614909597,0.0,96.0,0.0,248805,0,351732,112.84700000000001
2017-01-17,226.25,182.37829443468456,0.0,198.09,309.6072615689208,0.0,122.58,0.0,0.0,0.0,102593,0,QQQ,1204.306385402157,0.0,122.79,FBT,1046.7005614909597,0.0,93.88,0.0,246141,0,348734,114.73700000000001
2017-01-18,226.75,182.37829443468456,0.0,197.95,309.6072615689208,0.0,121.01,0.0,0.0,0.0,102641,0,QQQ,1204.306385402157,0.0,123.04,FBT,1046.7005614909597,0.0,95.05,0.0,247666,0,350307,115.45700000000001
2017-01-19,225.91,182.37829443468456,0.0,197.28,309.6072615689208,0.0,120.18,0.0,0.0,0.0,102280,0,QQQ,1204.306385402157,0.0,122.98,FBT,1046.7005614909597,0.0,94.35,0.0,246861,0,349141,115.577
2017-01-20,226.74,182.37829443468456,0.0,197.96,309.6072615689208,0.19297999999999998,119.94,0.0,0.0,0.0,102642,0,QQQ,1204.306385402157,0.0,123.25,FBT,1046.7005614909597,0.0,93.84,0.0,246653,0,349295,117.137
2017-01-23,226.15,182.37829443468456,0.0,197.78,309.6072615689208,0.0,121.14,0.0,0.0,0.0,102478,0,QQQ,1204.306385402157,0.0,123.35,FBT,1046.7005614909597,0.0,92.64,0.0,245517,0,347995,118.787
2017-01-24,227.6,182.37829443468456,0.0,198.84,309.6072615689208,0.0,120.31,0.0,0.0,0.0,103071,0,QQQ,1204.306385402157,0.0,124.18,FBT,1046.7005614909597,0.0,92.65,0.0,246527,0,349598,119.177
2017-01-25,229.57,182.37829443468456,0.0,200.42,309.6072615689208,0.0,118.8,0.0,0.0,0.0,103920,0,QQQ,1204.306385402157,0.0,125.43,FBT,1046.7005614909597,0.0,93.5,0.0,248922,0,352842,119.107
2017-01-26,229.33,182.37829443468456,0.0,200.72,309.6072615689208,0.0,119.2,0.0,0.0,0.0,103969,0,QQQ,1204.306385402157,0.0,125.56,FBT,1046.7005614909597,0.0,92.87,0.0,248419,0,352388,117.81700000000001
2017-01-27,228.97,182.37829443468456,0.0,200.63,309.6072615689208,0.0,119.63,0.0,0.0,0.0,103875,0,QQQ,1204.306385402157,0.0,125.8,FBT,1046.7005614909597,0.0,94.13,0.0,250027,0,353902,117.397
2017-01-30,227.55,182.37829443468456,0.0,199.38,309.6072615689208,0.0,119.27,0.0,0.0,0.0,103229,0,QQQ,1204.306385402157,0.0,124.82,FBT,1046.7005614909597,0.0,92.56,0.0,247204,0,350433,116.297
2017-01-31,227.53,186.43910058510644,0.0,198.36,320.78409373963444,0.0,120.1,0.0,0.0,0.0,106051,0,QQQ,1191.8869707510028,0.0,124.57,FBT,1030.6355681414161,0.0,96.04,0.0,247455,0,353506,115.37700000000001
2017-02-01,227.62,186.43910058510644,0.0,198.63,320.78409373963444,0.0,119.1,0.0,0.259,0.0,106154,0,QQQ,1191.8869707510028,0.0,125.43,FBT,1030.6355681414161,0.0,96.57,0.0,249026,0,355180,116.327
2017-02-02,227.77,186.43910058510644,0.0,198.61,320.78409373963444,0.0,119.05,0.0,0.0,0.0,106176,0,QQQ,1191.8869707510028,0.0,125.32,FBT,1030.6355681414161,0.0,96.37,0.0,248689,0,354865,116.747
2017-02-03,229.34,186.43910058510644,0.0,200.38,320.78409373963444,0.0,119.0,0.0,0.0,0.0,107036,0,QQQ,1191.8869707510028,0.0,125.68,FBT,1030.6355681414161,0.0,97.48,0.0,250262,0,357298,117.277
2017-02-06,228.93,186.43910058510644,0.0,200.28,320.78409373963444,0.0,119.72,0.0,0.0,0.0,106928,0,QQQ,1191.8869707510028,0.0,125.83,FBT,1030.6355681414161,0.0,97.9,0.0,250874,0,357802,117.147
2017-02-07,228.94,186.43910058510644,0.0,200.58,320.78409373963444,0.0,120.6,0.0,0.0,0.0,107026,0,QQQ,1191.8869707510028,0.0,126.29,FBT,1030.6355681414161,0.0,97.24,0.0,250742,0,357768,116.797
2017-02-08,229.24,186.43910058510644,0.0,200.51,320.78409373963444,0.0,122.24,0.0,0.0,0.0,107059,0,QQQ,1191.8869707510028,0.0,126.5,FBT,1030.6355681414161,0.0,97.27,0.0,251023,0,358082,116.587
2017-02-09,230.6,186.43910058510644,0.0,201.72,320.78409373963444,0.0,120.83,0.0,0.0,0.0,107701,0,QQQ,1191.8869707510028,0.0,126.96,FBT,1030.6355681414161,0.0,98.65,0.0,252994,0,360695,117.447
2017-02-10,231.51,186.43910058510644,0.0,202.74,320.78409373963444,0.0,120.76,0.0,0.0,0.0,108198,0,QQQ,1191.8869707510028,0.0,127.38,FBT,1030.6355681414161,0.0,98.53,0.0,253371,0,361569,115.647
2017-02-13,232.77,186.43910058510644,0.0,204.2,320.78409373963444,0.0,120.38,0.0,0.0,0.0,108901,0,QQQ,1191.8869707510028,0.0,128.1,FBT,1030.6355681414161,0.0,99.29,0.0,255012,0,363913,115.507
2017-02-14,233.7,186.43910058510644,0.0,205.17,320.78409373963444,0.0,119.51,0.0,0.0,0.0,109386,0,QQQ,1191.8869707510028,0.0,128.53,FBT,1030.6355681414161,0.0,100.99,0.0,257277,0,366663,116.767
2017-02-15,234.92,186.43910058510644,0.0,206.38,320.78409373963444,0.0,118.96,0.0,0.0,0.0,110001,0,QQQ,1191.8869707510028,0.0,129.29,FBT,1030.6355681414161,0.0,102.13,0.0,259357,0,369358,115.337
2017-02-16,234.72,186.43910058510644,0.0,206.48,320.78409373963444,0.0,119.61,0.0,0.0,0.0,109996,0,QQQ,1191.8869707510028,0.0,129.25,FBT,1030.6355681414161,0.0,101.45,0.0,258609,0,368605,115.717
2017-02-17,235.09,186.43910058510644,0.0,205.88,320.78409373963444,0.561,120.32,0.0,0.0,0.0,109872,0,QQQ,1191.8869707510028,0.0,129.81,FBT,1030.6355681414161,0.0,102.23,0.0,260080,0,369952,115.537
2017-02-21,236.49,186.43910058510644,0.0,207.07,320.78409373963444,0.0,120.11,0.0,0.0,0.0,110515,0,QQQ,1191.8869707510028,0.0,130.45,FBT,1030.6355681414161,0.0,101.73,0.0,260328,0,370843,115.70700000000001
2017-02-22,236.28,186.43910058510644,0.0,207.45,320.78409373963444,0.0,120.31,0.0,0.0,0.0,110598,0,QQQ,1191.8869707510028,0.0,130.5,FBT,1030.6355681414161,0.0,100.48,0.0,259099,0,369697,116.62700000000001
2017-02-23,236.44,186.43910058510644,0.0,207.82,320.78409373963444,0.0,120.67,0.0,0.0,0.0,110747,0,QQQ,1191.8869707510028,0.0,130.01,FBT,1030.6355681414161,0.0,99.75,0.0,257763,0,368510,116.057
2017-02-24,236.74,186.43910058510644,0.0,207.93,320.78409373963444,0.0,122.01,0.0,0.0,0.0,110838,0,QQQ,1191.8869707510028,0.0,130.26,FBT,1030.6355681414161,0.0,99.96,0.0,258277,0,369115,115.327
2017-02-27,237.11,186.43910058510644,0.0,208.29,320.78409373963444,0.0,121.29,0.0,0.0,0.0,111022,0,QQQ,1191.8869707510028,0.0,130.42,FBT,1030.6355681414161,0.0,103.72,0.0,262343,0,373365,112.277
2017-02-28,236.47,189.49963759349782,0.0,207.98,323.18717642370245,0.0,121.74,0.0,0.0,0.0,112027,0,DIA,754.0371786237924,0.0,207.98,XLP,1897.4549595907604,0.0,55.1,0.0,261374,0,373401,107.59700000000001
2017-03-01,239.78,189.49963759349782,0.0,211.02,323.18717642370245,0.0,119.47,0.0,0.234,0.0,113637,0,DIA,754.0371786237924,0.0,211.02,XLP,1897.4549595907604,0.0,55.36,0.0,264160,0,377797,103.657
2017-03-02,238.27,189.49963759349782,0.0,209.89,323.18717642370245,0.0,119.04,0.0,0.0,0.0,112985,0,DIA,754.0371786237924,0.0,209.89,XLP,1897.4549595907604,0.0,55.35,0.0,263288,0,376273,103.287
2017-03-03,238.42,189.49963759349782,0.0,209.91,323.18717642370245,0.0,119.35,0.0,0.0,0.0,113020,0,DIA,754.0371786237924,0.0,209.91,XLP,1897.4549595907604,0.0,55.14,0.0,262905,0,375925,108.227
2017-03-06,237.71,189.49963759349782,0.0,209.48,323.18717642370245,0.0,118.78,0.0,0.0,0.0,112747,0,DIA,754.0371786237924,0.0,209.48,XLP,1897.4549595907604,0.0,54.9,0.0,262125,0,374872,110.837
2017-03-07,237.0,189.49963759349782,0.0,209.17,323.18717642370245,0.0,118.42,0.0,0.0,0.0,112512,0,DIA,754.0371786237924,0.0,209.17,XLP,1897.4549595907604,0.0,54.83,0.0,261759,0,374271,110.81700000000001
2017-03-08,236.56,189.49963759349782,0.0,208.61,323.18717642370245,0.0,117.78,0.0,0.0,0.0,112248,0,DIA,754.0371786237924,0.0,208.61,XLP,1897.4549595907604,0.0,54.71,0.0,261109,0,373357,109.507
2017-03-09,236.86,189.49963759349782,0.0,208.67,323.18717642370245,0.0,116.84,0.0,0.0,0.0,112324,0,DIA,754.0371786237924,0.0,208.67,XLP,1897.4549595907604,0.0,54.8,0.0,261325,0,373649,106.247
2017-03-10,237.69,189.49963759349782,0.0,209.15,323.18717642370245,0.0,117.25,0.0,0.0,0.0,112636,0,DIA,754.0371786237924,0.0,209.15,XLP,1897.4549595907604,0.0,55.05,0.0,262161,0,374797,109.09700000000001
2017-03-13,237.81,189.49963759349782,0.0,208.94,323.18717642370245,0.0,116.51,0.0,0.0,0.0,112591,0,DIA,754.0371786237924,0.0,208.94,XLP,1897.4549595907604,0.0,55.09,0.0,262079,0,374670,108.587
2017-03-14,236.9,189.49963759349782,0.0,208.54,323.18717642370245,0.0,117.07,0.0,0.0,0.0,112289,0,DIA,754.0371786237924,0.0,208.54,XLP,1897.4549595907604,0.0,54.93,0.0,261474,0,373763,107.357
2017-03-15,238.95,189.49963759349782,0.0,209.58,323.18717642370245,0.0,118.5,0.0,0.0,0.0,113014,0,DIA,754.0371786237924,0.0,209.58,XLP,1897.4549595907604,0.0,55.34,0.0,263036,0,376050,110.23700000000001
2017-03-16,238.48,189.49963759349782,0.0,209.44,323.18717642370245,0.0,117.9,0.0,0.0,0.0,112880,0,DIA,754.0371786237924,0.0,209.44,XLP,1897.4549595907604,0.0,55.42,0.0,263082,0,375962,109.057
2017-03-17,237.03,189.49963759349782,1.033,208.86,323.18717642370245,0.408,118.64,0.0,0.0,0.0,112417,0,DIA,754.0371786237924,0.408,208.86,XLP,1897.4549595907604,0.29,54.98,0.0,261810,0,374227,110.187
2017-03-20,236.77,189.49963759349782,0.0,208.81,323.18717642370245,0.0,119.15,0.0,0.0,0.0,112352,0,DIA,754.0371786237924,0.0,208.81,XLP,1897.4549595907604,0.0,55.09,0.0,261981,0,374333,110.767
2017-03-21,233.73,189.49963759349782,0.0,206.35,323.18717642370245,0.0,120.14,0.0,0.0,0.0,110981,0,DIA,754.0371786237924,0.0,206.35,XLP,1897.4549595907604,0.0,55.04,0.0,260031,0,371012,110.447
2017-03-22,234.28,189.49963759349782,0.0,206.41,323.18717642370245,0.0,120.62,0.0,0.0,0.0,111105,0,DIA,754.0371786237924,0.0,206.41,XLP,1897.4549595907604,0.0,54.93,0.0,259868,0,370973,111.687
2017-03-23,234.03,189.49963759349782,0.0,206.31,323.18717642370245,0.0,120.45,0.0,0.0,0.0,111025,0,DIA,754.0371786237924,0.0,206.31,XLP,1897.4549595907604,0.0,54.81,0.0,259564,0,370589,112.287
2017-03-24,233.86,189.49963759349782,0.0,205.75,323.18717642370245,0.0,120.88,0.0,0.0,0.0,110812,0,DIA,754.0371786237924,0.0,205.75,XLP,1897.4549595907604,0.0,54.7,0.0,258933,0,369745,112.327
2017-03-27,233.62,189.49963759349782,0.0,205.23,323.18717642370245,0.0,121.43,0.0,0.0,0.0,110598,0,DIA,754.0371786237924,0.0,205.23,XLP,1897.4549595907604,0.0,54.65,0.0,258446,0,369044,110.80699999999999
2017-03-28,235.32,189.49963759349782,0.0,206.75,323.18717642370245,0.0,120.62,0.0,0.0,0.0,111412,0,DIA,754.0371786237924,0.0,206.75,XLP,1897.4549595907604,0.0,54.75,0.0,259782,0,371194,111.137
2017-03-29,235.54,189.49963759349782,0.0,206.31,323.18717642370245,0.0,121.34,0.0,0.0,0.0,111311,0,DIA,754.0371786237924,0.0,206.31,XLP,1897.4549595907604,0.0,54.85,0.0,259640,0,370951,109.55699999999999
2017-03-30,236.29,189.49963759349782,0.0,206.96,323.18717642370245,0.0,120.36,0.0,0.0,0.0,111663,0,DIA,754.0371786237924,0.0,206.96,XLP,1897.4549595907604,0.0,54.74,0.0,259922,0,371585,109.637
2017-03-31,235.74,189.1431305787489,0.0,206.34,324.13929632621597,0.0,120.71,0.0,0.0,0.0,111471,0,DIA,756.333021271784,0.0,206.34,XLP,1906.2141884599969,0.0,54.58,0.0,260102,0,371573,109.257
2017-04-03,235.33,189.1431305787489,0.0,206.25,324.13929632621597,0.0,121.67,0.0,0.255,0.0,111364,0,DIA,756.333021271784,0.0,206.25,XLP,1906.2141884599969,0.0,54.49,0.0,259863,0,371227,108.37700000000001
2017-04-04,235.48,189.1431305787489,0.0,206.65,324.13929632621597,0.0,121.01,0.0,0.0,0.0,111522,0,DIA,756.333021271784,0.0,206.65,XLP,1906.2141884599969,0.0,54.65,0.0,260470,0,371992,105.447
2017-04-05,234.78,189.1431305787489,0.0,206.26,324.13929632621597,0.0,121.38,0.0,0.0,0.0,111263,0,DIA,756.333021271784,0.0,206.26,XLP,1906.2141884599969,0.0,54.55,0.0,259985,0,371248,104.92699999999999
2017-04-06,235.44,189.1431305787489,0.0,206.45,324.13929632621597,0.0,121.2,0.0,0.0,0.0,111450,0,DIA,756.333021271784,0.0,206.45,XLP,1906.2141884599969,0.0,54.55,0.0,260128,0,371578,107.21700000000001
2017-04-07,235.2,189.1431305787489,0.0,206.38,324.13929632621597,0.0,120.71,0.0,0.0,0.0,111382,0,DIA,756.333021271784,0.0,206.38,XLP,1906.2141884599969,0.0,54.7,0.0,260361,0,371743,107.67699999999999
2017-04-10,235.34,189.1431305787489,0.0,206.39,324.13929632621597,0.0,121.27,0.0,0.0,0.0,111412,0,DIA,756.333021271784,0.0,206.39,XLP,1906.2141884599969,0.0,54.86,0.0,260674,0,372086,109.46700000000001
2017-04-11,235.06,189.1431305787489,0.0,206.33,324.13929632621597,0.0,122.42,0.0,0.0,0.0,111339,0,DIA,756.333021271784,0.0,206.33,XLP,1906.2141884599969,0.0,54.88,0.0,260667,0,372006,110.957
2017-04-12,234.03,189.1431305787489,0.0,205.67,324.13929632621597,0.0,123.09,0.0,0.0,0.0,110930,0,DIA,756.333021271784,0.0,205.67,XLP,1906.2141884599969,0.0,55.09,0.0,260568,0,371498,110.457
2017-04-13,232.51,189.1431305787489,0.0,204.37,324.13929632621597,0.0,123.47,0.0,0.0,0.0,110222,0,DIA,756.333021271784,0.0,204.37,XLP,1906.2141884599969,0.0,54.84,0.0,259108,0,369330,111.08699999999999
2017-04-17,234.57,189.1431305787489,0.0,206.17,324.13929632621597,0.0,123.09,0.0,0.0,0.0,111195,0,DIA,756.333021271784,0.0,206.17,XLP,1906.2141884599969,0.0,55.23,0.0,261213,0,372408,111.507
2017-04-18,233.87,189.1431305787489,0.0,205.08,324.13929632621597,0.0,124.7,0.0,0.0,0.0,110709,0,DIA,756.333021271784,0.0,205.08,XLP,1906.2141884599969,0.0,55.48,0.0,260865,0,371574,111.987
2017-04-19,233.44,189.1431305787489,0.0,203.85,324.13929632621597,0.0,124.02,0.0,0.0,0.0,110229,0,DIA,756.333021271784,0.0,203.85,XLP,1906.2141884599969,0.0,55.27,0.0,259534,0,369763,112.24700000000001
2017-04-20,235.34,189.1431305787489,0.0,205.7,324.13929632621597,0.0,123.54,0.0,0.0,0.0,111188,0,DIA,756.333021271784,0.0,205.7,XLP,1906.2141884599969,0.0,55.16,0.0,260724,0,371912,111.55699999999999
2017-04-21,234.59,189.1431305787489,0.0,205.25,324.13929632621597,0.182,123.54,0.0,0.0,0.0,110900,0,DIA,756.333021271784,0.182,205.25,XLP,1906.2141884599969,0.0,55.0,0.0,260079,0,370979,111.387
2017-04-24,237.17,189.1431305787489,0.0,207.38,324.13929632621597,0.0,122.93,0.0,0.0,0.0,112079,0,DIA,756.333021271784,0.0,207.38,XLP,1906.2141884599969,0.0,55.5,0.0,262643,0,374722,113.12700000000001
2017-04-25,238.55,189.1431305787489,0.0,209.68,324.13929632621597,0.0,121.45,0.0,0.0,0.0,113085,0,DIA,756.333021271784,0.0,209.68,XLP,1906.2141884599969,0.0,55.72,0.0,264802,0,377887,113.577
2017-04-26,238.4,189.1431305787489,0.0,209.47,324.13929632621597,0.0,122.12,0.0,0.0,0.0,112989,0,DIA,756.333021271784,0.0,209.47,XLP,1906.2141884599969,0.0,55.27,0.0,263785,0,376774,114.197
2017-04-27,238.6,189.1431305787489,0.0,209.56,324.13929632621597,0.0,122.08,0.0,0.0,0.0,113056,0,DIA,756.333021271784,0.0,209.56,XLP,1906.2141884599969,0.0,55.2,0.0,263720,0,376776,113.637
2017-04-28,238.08,189.66367387924572,0.0,209.08,323.95586003327065,0.0,122.35,0.0,0.0,0.0,112887,0,DIA,755.9048984603877,0.0,209.08,XLP,1909.4429886444111,0.0,55.18,0.0,263407,0,376294,112.977
2017-05-01,238.68,189.66367387924572,0.0,208.92,323.95586003327065,0.0,121.08,0.0,0.255,0.0,112949,0,DIA,755.9048984603877,0.0,208.92,XLP,1909.4429886444111,0.0,54.97,0.0,262885,0,375834,115.167
2017-05-02,238.77,189.66367387924572,0.0,209.13,323.95586003327065,0.0,121.7,0.0,0.0,0.0,113034,0,DIA,755.9048984603877,0.0,209.13,XLP,1909.4429886444111,0.0,54.6,0.0,262337,0,375371,118.237
2017-05-03,238.48,189.66367387924572,0.0,209.22,323.95586003327065,0.0,121.78,0.0,0.0,0.0,113009,0,DIA,755.9048984603877,0.0,209.22,XLP,1909.4429886444111,0.0,54.65,0.0,262501,0,375510,118.30699999999999
2017-05-04,238.76,189.66367387924572,0.0,209.19,323.95586003327065,0.0,121.18,0.0,0.0,0.0,113052,0,DIA,755.9048984603877,0.0,209.19,XLP,1909.4429886444111,0.0,55.07,0.0,263280,0,376332,118.537
2017-05-05,239.7,189.66367387924572,0.0,209.77,323.95586003327065,0.0,121.29,0.0,0.0,0.0,113418,0,DIA,755.9048984603877,0.0,209.77,XLP,1909.4429886444111,0.0,55.22,0.0,264005,0,377423,119.477
2017-05-08,239.66,189.66367387924572,0.0,209.92,323.95586003327065,0.0,120.63,0.0,0.0,0.0,113459,0,DIA,755.9048984603877,0.0,209.92,XLP,1909.4429886444111,0.0,55.2,0.0,264080,0,377539,119.297
2017-05-09,239.44,189.66367387924572,0.0,209.62,323.95586003327065,0.0,120.62,0.0,0.0,0.0,113320,0,DIA,755.9048984603877,0.0,209.62,XLP,1909.4429886444111,0.0,55.0,0.0,263472,0,376792,118.787
2017-05-10,239.87,189.66367387924572,0.0,209.48,323.95586003327065,0.0,120.48,0.0,0.0,0.0,113356,0,DIA,755.9048984603877,0.0,209.48,XLP,1909.4429886444111,0.0,55.04,0.0,263442,0,376798,120.06700000000001
2017-05-11,239.38,189.66367387924572,0.0,209.28,323.95586003327065,0.0,120.48,0.0,0.0,0.0,113199,0,DIA,755.9048984603877,0.0,209.28,XLP,1909.4429886444111,0.0,55.12,0.0,263444,0,376643,120.46700000000001
2017-05-12,238.98,189.66367387924572,0.0,209.01,323.95586003327065,0.0,121.39,0.0,0.0,0.0,113035,0,DIA,755.9048984603877,0.0,209.01,XLP,1909.4429886444111,0.0,54.96,0.0,262934,0,375969,120.477
