Date,Open,High,Low,Close,Volume,Dividend,Momentum_1,Momentum_3,Momentum_6
2014-06-24,27.17,27.17,27.17,27.17,0,0.0,,,
2014-06-25,27.2,27.2,27.2,27.2,0,0.0,,,
2014-06-26,27.28,27.28,27.28,27.28,0,0.0,,,
2014-06-27,27.29,27.29,27.29,27.29,0,0.0,,,
2014-06-30,27.34,27.34,27.34,27.34,0,0.0,1.0205300485255693,1.0638132295719844,1.05723124516628
2014-07-01,27.47,27.47,27.47,27.47,0,0.0,1.0223297357647934,1.0610274237157202,1.0802202123476208
2014-07-02,27.63,27.63,27.63,27.63,0,0.0,,,
2014-07-03,27.77,27.77,27.77,27.77,0,0.0,,,
2014-07-07,27.81,27.81,27.81,27.81,0,0.0,,,
2014-07-08,27.8,27.8,27.8,27.8,0,0.0,,,
2014-07-09,27.81,27.81,27.81,27.81,0,0.0,,,
2014-07-10,27.81,27.81,27.81,27.81,0,0.0,,,
2014-07-11,27.77,27.77,27.77,27.77,0,0.0,,,
