Date,Open,High,Low,Close,Volume,Dividend,SMA_175,Momentum_2,Momentum_1,Momentum_3,Momentum_4,Momentum_5,Momentum_6,Momentum_7,Momentum_8,Momentum_9,Momentum_10
2016-10-04,182.62,182.93,180.94,181.48,2811200,0.0,177.29,,,,,,,,,,
2016-10-05,182.16,183.02,182.11,182.66,1818200,0.0,177.43,,,,,,,,,,
2016-10-06,182.34,182.74,181.47,182.52,2368100,0.0,177.55,,,,,,,,,,
2016-10-07,182.8,182.99,181.32,182.22,2527700,0.0,177.65,,,,,,,,,,
2016-10-10,182.22,183.85,182.22,183.12,1878000,0.0,177.76,,,,,,,,,,
2016-10-11,182.86,182.89,180.45,181.2,3949800,0.0,177.87,,,,,,,,,,
2016-10-12,181.0,181.8,180.66,181.37,1920200,0.0,177.98,,,,,,,,,,
2016-10-13,180.13,181.22,179.43,180.84,3460100,0.0,178.07,,,,,,,,,,
2016-10-14,182.0,182.46,181.21,181.29,2698100,0.0,178.18,,,,,,,,,,
2016-10-17,181.17,181.51,180.45,180.72,1801800,0.0,178.3,,,,,,,,,,
2016-10-18,181.94,182.1,181.12,181.37,1714600,0.0,178.42,,,,,,,,,,
2016-10-19,181.85,182.41,181.57,182.0,1503700,0.0,178.55,,,,,,,,,,
2016-10-20,181.72,182.45,181.22,181.54,2359600,0.0,178.69,,,,,,,,,,
2016-10-21,180.6,181.45,180.23,181.22,5607600,0.18036,178.81,,,,,,,,,,
2016-10-24,182.36,182.5,181.65,181.96,1905700,0.0,178.93,,,,,,,,,,
2016-10-25,181.82,182.17,181.25,181.48,3351100,0.0,179.02,,,,,,,,,,
2016-10-26,180.6,182.12,180.35,181.77,5375400,0.0,179.12,,,,,,,,,,
2016-10-27,182.3,182.35,181.23,181.53,2027100,0.0,179.22,,,,,,,,,,
2016-10-28,181.82,182.32,180.67,181.36,3726600,0.0,179.31,,,,,,,,,,
2016-10-31,181.58,181.7,181.05,181.17,1415600,0.0,179.41,0.9849407415461564,0.9911915964547544,0.9839244012382556,1.0121229050279328,1.019814241486068,1.0201587927248157,1.0256453804347827,1.0982662463627544,1.102208432195656,1.0412667394677857
2016-11-01,181.52,181.52,179.14,180.12,3622300,0.0,179.49,0.9879714798889676,0.995666721518293,0.984648765934364,1.0153260991162325,1.0256526161148154,1.0193171608265947,1.033065847134483,1.093428106740558,1.1109615031519675,1.0612101724641918
2016-11-02,179.66,180.21,179.05,179.35,3552700,0.0,179.57,,,,,,,,,,
2016-11-03,179.7,179.89,178.84,179.11,1966900,0.0,179.64,,,,,,,,,,
2016-11-04,179.11,179.67,178.64,178.71,4337500,0.0,179.72,,,,,,,,,,
2016-11-07,181.17,182.45,181.05,182.36,3402400,0.0,179.8,,,,,,,,,,
2016-11-08,182.2,184.04,182.02,183.38,3428500,0.0,179.88,,,,,,,,,,
2016-11-09,181.93,186.55,181.75,185.96,8363900,0.0,179.97,,,,,,,,,,
2016-11-10,186.83,188.82,186.35,188.13,8748100,0.0,180.08,,,,,,,,,,
2016-11-11,187.95,188.63,187.41,188.47,5003800,0.0,180.18,,,,,,,,,,
2016-11-14,189.11,189.39,188.2,188.77,4794400,0.0,180.29,,,,,,,,,,
2016-11-15,188.76,189.35,188.14,189.34,3750000,0.0,180.4,,,,,,,,,,
2016-11-16,188.79,189.18,188.53,188.98,2948100,0.0,180.51,,,,,,,,,,
2016-11-17,189.09,189.33,188.74,189.3,4211200,0.0,180.61,,,,,,,,,,
2016-11-18,188.9,188.96,188.32,188.46,4359200,0.5329999999999999,180.7,,,,,,,,,,
2016-11-21,188.88,189.41,188.6,189.34,2999100,0.0,180.79,,,,,,,,,,
2016-11-22,189.92,190.25,189.42,190.02,2756300,0.0,180.89,,,,,,,,,,
2016-11-23,189.93,190.64,189.87,190.59,2462700,0.0,180.98,,,,,,,,,,
2016-11-25,191.09,191.34,190.98,191.3,1547100,0.0,181.07,,,,,,,,,,
2016-11-28,190.93,191.21,190.52,190.78,3159600,0.0,181.15,,,,,,,,,,
2016-11-29,190.83,191.42,190.68,191.19,2264900,0.0,181.24,,,,,,,,,,
2016-11-30,191.97,192.25,191.34,191.4,4774600,0.0,181.33,1.0471605208447314,1.0564663023679421,1.0405567032728065,1.039482973985771,1.0692737430167598,1.0773993808049536,1.0777633875781294,1.0835597826086958,1.1602812803103784,1.164446066800511
2016-12-01,191.84,192.16,191.57,191.9,8323900,0.0,181.43,1.0522735999122377,1.0568532393124723,1.0441408588689929,1.040629237862761,1.0730506768094863,1.0839642897502544,1.0772686433063792,1.0917989869671618,1.1555930365640623,1.1741232633576106
2016-12-02,191.91,191.98,191.43,191.74,2773600,0.0,181.53,,,,,,,,,,
2016-12-05,192.48,192.78,191.89,192.22,2925600,0.0,181.62,,,,,,,,,,
2016-12-06,192.16,192.57,191.87,192.49,2669400,0.0,181.71,,,,,,,,,,
2016-12-07,192.47,195.69,192.42,195.48,7241300,0.0,181.81,,,,,,,,,,
2016-12-08,195.83,196.8,195.41,196.28,7032100,0.0,181.92,,,,,,,,,,
2016-12-09,196.44,197.72,196.37,197.69,4392300,0.0,182.04,,,,,,,,,,
2016-12-12,197.84,198.39,197.68,198.08,3791700,0.0,182.17,,,,,,,,,,
2016-12-13,198.96,199.72,198.64,199.23,5357500,0.0,182.29,,,,,,,,,,
2016-12-14,198.97,199.83,197.61,198.14,7456100,0.0,182.42,,,,,,,,,,
2016-12-15,198.54,199.68,198.34,198.66,6033000,0.0,182.55,,,,,,,,,,
2016-12-16,198.7,198.97,197.94,198.19,4454100,0.43247,182.68,,,,,,,,,,
2016-12-19,198.3,198.9,198.21,198.6,2729400,0.0,182.81,,,,,,,,,,
2016-12-20,199.16,199.61,199.06,199.42,3062600,0.0,182.92,,,,,,,,,,
2016-12-21,199.43,199.61,199.14,199.16,2523500,0.0,183.04,,,,,,,,,,
2016-12-22,199.1,199.17,198.58,198.97,2250900,0.0,183.16,,,,,,,,,,
2016-12-23,198.96,199.06,198.73,199.05,1368000,0.0,183.27,,,,,,,,,,
2016-12-27,199.16,199.54,199.13,199.21,2340700,0.0,183.37,,,,,,,,,,
2016-12-28,199.52,199.56,198.0,198.08,3818100,0.0,183.47,,,,,,,,,,
2016-12-29,197.99,198.52,197.63,197.99,3017200,0.0,183.58,,,,,,,,,,
2016-12-30,198.25,198.27,196.92,197.51,4277400,0.0,183.68,1.0901915328144836,1.0319226750261232,1.0805886858518436,1.0737740567576384,1.0726660511595068,1.10340782122905,1.1117928511117363,1.1121684779548398,1.1181499094202898,1.1973205625606207
2017-01-03,198.91,199.1,197.48,198.42,6669800,0.0,183.79,1.0958021154693698,1.0368536280233531,1.0910536997421971,1.0826212376857345,1.0789802007051803,1.1125964873028302,1.1239123064753078,1.1169699011680143,1.1320357407091228,1.1981808324799712
2017-01-04,198.76,199.36,198.6,199.15,4823200,0.0,183.9,,,,,,,,,,
2017-01-05,198.95,199.27,197.9,198.75,4124500,0.0,184.0,,,,,,,,,,
2017-01-06,198.73,199.83,198.17,199.51,4322600,0.0,184.12,,,,,,,,,,
2017-01-09,199.09,199.27,198.75,198.76,2299500,0.0,184.25,,,,,,,,,,
2017-01-10,198.72,199.41,198.21,198.4,3029200,0.0,184.36,,,,,,,,,,
2017-01-11,198.63,199.57,198.15,199.33,5209800,0.0,184.48,,,,,,,,,,
2017-01-12,198.88,198.91,197.53,198.75,3865200,0.0,184.61,,,,,,,,,,
2017-01-13,198.91,199.35,198.32,198.7,3468900,0.0,184.74,,,,,,,,,,
2017-01-17,198.27,198.65,197.59,198.09,3321600,0.0,184.86,,,,,,,,,,
2017-01-18,198.08,198.23,197.3,197.95,4634800,0.0,184.98,,,,,,,,,,
2017-01-19,198.03,198.16,196.69,197.28,3050900,0.0,185.08,,,,,,,,,,
2017-01-20,197.53,198.2,197.31,197.96,6999000,0.19298,185.2,,,,,,,,,,
2017-01-23,197.86,198.11,197.04,197.78,3249700,0.0,185.32,,,,,,,,,,
2017-01-24,197.79,199.22,197.62,198.84,5205800,0.0,185.45,,,,,,,,,,
2017-01-25,200.01,200.55,199.75,200.42,4880800,0.0,185.58,,,,,,,,,,
2017-01-26,200.6,200.97,200.42,200.72,3999700,0.0,185.72,,,,,,,,,,
2017-01-27,200.69,200.87,200.45,200.63,3576500,0.0,185.87,,,,,,,,,,
2017-01-30,199.83,199.9,198.42,199.38,4718000,0.0,186.01,,,,,,,,,,
2017-01-31,198.72,198.89,197.56,198.36,4628100,0.0,186.14,1.0363636363636364,1.0043035795655917,1.0948832588176851,1.0852390852390854,1.0783951288463631,1.0772823548579809,1.1081564245810056,1.1165775401069522,1.1169547834900615,1.1229619565217392
2017-02-01,199.13,199.4,198.2,198.63,3676900,0.0,186.28,1.0380004170141783,1.0011060278517925,1.0970141031291316,1.0922604355219132,1.0838186469275568,1.0801735828586927,1.1138270500055931,1.1251553847892417,1.1182053009883195,1.1332878037675715
2017-02-02,198.16,198.97,198.02,198.61,2640600,0.0,186.4,,,,,,,,,,
2017-02-03,199.58,200.57,199.44,200.38,4857300,0.0,186.53,,,,,,,,,,
2017-02-06,200.03,200.7,199.78,200.28,2770900,0.0,186.66,,,,,,,,,,
2017-02-07,200.89,201.3,200.43,200.58,2606300,0.0,186.78,,,,,,,,,,
2017-02-08,200.5,200.69,200.15,200.51,2291500,0.0,186.91,,,,,,,,,,
2017-02-09,200.82,202.11,200.77,201.72,3487600,0.0,187.05,,,,,,,,,,
2017-02-10,202.3,203.0,202.07,202.74,2880300,0.0,187.19,,,,,,,,,,
2017-02-13,203.32,204.47,203.32,204.2,2637400,0.0,187.34,,,,,,,,,,
2017-02-14,204.06,205.18,203.95,205.17,3539900,0.0,187.49,,,,,,,,,,
2017-02-15,205.39,206.49,205.29,206.38,3646000,0.0,187.64,,,,,,,,,,
2017-02-16,206.55,206.72,205.85,206.48,4589600,0.0,187.79,,,,,,,,,,
2017-02-17,205.03,205.92,205.02,205.88,5747700,0.561,187.94,,,,,,,,,,
2017-02-21,206.56,207.3,206.42,207.07,3076400,0.0,188.1,,,,,,,,,,
2017-02-22,206.73,207.53,206.64,207.45,2254400,0.0,188.28,,,,,,,,,,
2017-02-23,208.06,208.15,207.21,207.82,3179900,0.0,188.45,,,,,,,,,,
2017-02-24,207.08,207.95,207.07,207.93,3703900,0.0,188.63,,,,,,,,,,
2017-02-27,207.73,208.37,207.61,208.29,3433700,0.0,188.81,,,,,,,,,,
2017-02-28,208.11,208.31,207.68,207.98,2821900,0.0,188.99,1.0530099741785226,1.0484976809840691,1.08662486938349,1.1479825578186234,1.1378706641864536,1.1306947917799282,1.12952805083365,1.1618994413407822,1.1707289614410357,1.1711245002533923
2017-03-01,209.92,211.59,209.88,211.02,7846100,0.0,189.18,1.0553516665828766,1.0541857078290564,1.0942452043369473,1.1564565888056408,1.1514453403543414,1.1425461274696564,1.1387035530241387,1.1741805571092965,1.1861227257317208,1.178796046720575
2017-03-02,211.19,211.19,209.84,209.89,3336900,0.0,189.36,,,,,,,,,,
2017-03-03,210.06,210.32,209.41,209.91,2589000,0.0,189.55,,,,,,,,,,
2017-03-06,209.26,209.77,209.02,209.48,2524700,0.0,189.71,,,,,,,,,,
2017-03-07,209.21,209.66,208.98,209.17,2741000,0.0,189.92,,,,,,,,,,
2017-03-08,209.58,209.61,208.43,208.61,3173100,0.0,190.13,,,,,,,,,,
2017-03-09,208.74,209.09,207.87,208.67,4430100,0.0,190.33,,,,,,,,,,
2017-03-10,209.69,209.7,208.36,209.15,3004000,0.0,190.52,,,,,,,,,,
2017-03-13,209.13,209.34,208.59,208.94,2261800,0.0,190.69,,,,,,,,,,
2017-03-14,208.57,208.88,207.98,208.54,4433000,0.0,190.85,,,,,,,,,,
2017-03-15,208.83,209.91,208.71,209.58,5737000,0.0,191.03,,,,,,,,,,
2017-03-16,210.17,210.17,209.05,209.44,3018400,0.0,191.21,,,,,,,,,,
2017-03-17,209.53,209.53,208.83,208.86,2873200,0.408,191.38,,,,,,,,,,
2017-03-20,208.85,209.27,208.56,208.81,3308600,0.0,191.54,,,,,,,,,,
2017-03-21,209.33,209.43,206.25,206.35,6192400,0.0,191.68,,,,,,,,,,
2017-03-22,205.96,206.57,205.5,206.41,3898500,0.0,191.81,,,,,,,,,,
2017-03-23,206.03,207.3,205.91,206.31,3840000,0.0,191.94,,,,,,,,,,
2017-03-24,206.58,206.9,205.0,205.75,4052700,0.0,192.06,,,,,,,,,,
2017-03-27,204.18,205.51,203.81,205.23,4559600,0.0,192.17,,,,,,,,,,
2017-03-28,205.08,207.07,204.91,206.75,3538000,0.0,192.3,,,,,,,,,,
2017-03-29,206.53,206.56,205.95,206.31,2323900,0.0,192.42,,,,,,,,,,
2017-03-30,206.3,207.26,206.15,206.96,2849200,0.0,192.54,,,,,,,,,,
2017-03-31,206.72,206.93,206.3,206.34,4179600,0.0,192.66,1.0402298850574712,0.9921146264063851,1.0447065971343223,1.0780564263322885,1.1389302864712705,1.1288981288981292,1.1217788409263891,1.1206213001683594,1.152737430167598,1.1614973262032084
2017-04-03,206.52,206.63,204.88,206.25,4436100,0.0,192.78,1.037111434741124,0.9838033536585368,1.0382585088733598,1.0765221017514597,1.1377258704275008,1.1327957873950962,1.1240407119142222,1.120260374288039,1.1551627698847746,1.166911515425472
2017-04-04,206.02,206.77,205.81,206.65,2555400,0.0,192.9,,,,,,,,,,
2017-04-05,207.59,208.65,206.16,206.26,4110400,0.0,193.03,,,,,,,,,,
2017-04-06,206.45,207.29,205.92,206.45,3186900,0.0,193.15,,,,,,,,,,
2017-04-07,206.19,207.07,205.89,206.38,2609300,0.0,193.28,,,,,,,,,,
2017-04-10,206.49,207.32,205.95,206.39,2395200,0.0,193.4,,,,,,,,,,
2017-04-11,206.22,206.42,204.94,206.33,3511500,0.0,193.53,,,,,,,,,,
2017-04-12,206.3,206.3,205.35,205.67,2181700,0.0,193.66,,,,,,,,,,
2017-04-13,205.34,205.94,204.36,204.37,3605200,0.0,193.78,,,,,,,,,,
2017-04-17,204.93,206.26,204.86,206.17,2260900,0.0,193.91,,,,,,,,,,
2017-04-18,205.36,205.81,204.42,205.08,2497900,0.0,194.02,,,,,,,,,,
2017-04-19,205.26,205.3,203.64,203.85,3606400,0.0,194.13,,,,,,,,,,
2017-04-20,204.35,206.21,204.17,205.7,3873700,0.0,194.25,,,,,,,,,,
2017-04-21,205.51,205.73,204.77,205.25,3034800,0.182,194.36,,,,,,,,,,
2017-04-24,207.33,207.63,207.03,207.38,3220200,0.0,194.48,,,,,,,,,,
2017-04-25,208.95,209.98,208.84,209.68,3483600,0.0,194.62,,,,,,,,,,
2017-04-26,209.81,210.43,209.44,209.47,2865300,0.0,194.75,,,,,,,,,,
2017-04-27,209.73,209.77,209.06,209.56,1951700,0.0,194.89,,,,,,,,,,
2017-04-28,209.63,209.63,208.97,209.08,1745600,0.0,195.02,1.0052889700932783,1.0132790539885626,1.0540431538616657,1.0585793124398766,1.0923719958202718,1.1540542032345311,1.1438888280993544,1.1366750027182777,1.1355020909140283,1.1680446927374302
2017-05-01,209.49,209.49,208.7,208.92,1886000,0.0,195.15,0.9979516006097562,1.0143811737361998,1.0520263144679356,1.0531898848725554,1.0920037531276063,1.1540877038342885,1.1490867204212605,1.1402057366788223,1.1363710333604558,1.1717753663720774
2017-05-02,209.1,209.3,208.75,209.13,1359700,0.0,195.28,,,,,,,,,,
2017-05-03,209.13,209.47,208.47,209.22,1829400,0.0,195.42,,,,,,,,,,
2017-05-04,209.65,209.65,208.2,209.19,2640100,0.0,195.56,,,,,,,,,,
2017-05-05,209.07,209.78,208.76,209.77,1673800,0.0,195.7,,,,,,,,,,
2017-05-08,209.7,210.02,209.53,209.92,2311000,0.0,195.85,,,,,,,,,,
2017-05-09,210.14,210.32,209.22,209.62,1570100,0.0,195.99,,,,,,,,,,
2017-05-10,209.19,209.81,208.9,209.48,1394300,0.0,196.13,,,,,,,,,,
2017-05-11,209.14,209.45,208.1,209.28,3093700,0.0,196.28,,,,,,,,,,
2017-05-12,208.97,209.28,208.82,209.01,1575100,0.0,196.42,,,,,,,,,,
2017-05-15,209.4,210.13,209.4,209.93,1818500,0.0,196.57,,,,,,,,,,
2017-05-16,210.32,210.46,209.46,209.95,1746600,0.0,196.71,,,,,,,,,,
2017-05-17,208.12,208.59,206.37,206.47,5717400,0.0,196.83,,,,,,,,,,
2017-05-18,206.03,207.96,205.86,206.96,6653800,0.0,196.95,,,,,,,,,,
2017-05-19,206.75,208.31,206.58,207.77,4892800,0.608,197.09,,,,,,,,,,
2017-05-22,208.32,208.87,208.32,208.65,2246200,0.0,197.24,,,,,,,,,,
2017-05-23,209.1,209.35,208.69,209.12,3457500,0.0,197.39,,,,,,,,,,
2017-05-24,209.32,209.96,209.08,209.82,3479500,0.0,197.56,,,,,,,,,,
2017-05-25,210.52,210.92,210.3,210.58,2198200,0.0,197.73,,,,,,,,,,
2017-05-26,210.54,210.72,210.32,210.54,1152200,0.0,197.89,,,,,,,,,,
2017-05-30,210.21,210.52,209.97,210.21,1066600,0.0,198.06,,,,,,,,,,
2017-05-31,210.41,210.41,209.32,210.0,1577500,0.0,198.22,1.0177377144518756,1.0044002295771952,1.009712472353111,1.0586811857229281,1.0632373044402816,1.09717868338558,1.1591323066732904,1.1489222015537806,1.1416766336848974,1.1404985607994351
2017-06-01,210.27,211.4,209.91,211.4,1827900,0.0,198.4,1.0181580476467171,1.003723328082486,1.0016673018292683,1.0559433535881084,1.0571112563470917,1.0960696413678066,1.1583847509916263,1.1533651472766169,1.1444510967180102,1.1406021155410904
2017-06-02,211.45,212.21,211.27,211.91,2314000,0.0,198.56,,,,,,,,,,
2017-06-05,211.86,212.21,211.64,211.86,1923000,0.0,198.73,,,,,,,,,,
2017-06-06,211.33,211.78,211.17,211.37,2094800,0.0,198.89,,,,,,,,,,
2017-06-07,211.69,211.92,211.14,211.72,1545800,0.0,199.07,,,,,,,,,,
2017-06-08,211.62,212.7,211.39,211.86,2022000,0.0,199.24,,,,,,,,,,
2017-06-09,212.15,213.07,211.59,212.67,4271100,0.0,199.41,,,,,,,,,,
2017-06-12,212.46,212.78,211.88,212.4,3682300,0.0,199.59,,,,,,,,,,
2017-06-13,212.8,213.39,212.75,213.37,2426500,0.0,199.76,,,,,,,,,,
2017-06-14,213.78,214.0,212.98,213.84,5423100,0.0,199.94,,,,,,,,,,
2017-06-15,212.89,213.8,212.75,213.69,2571800,0.0,200.12,,,,,,,,,,
2017-06-16,213.33,213.58,212.82,213.56,2372000,0.394,200.3,,,,,,,,,,
2017-06-19,214.36,215.01,214.08,214.92,2103300,0.0,200.49,,,,,,,,,,
2017-06-20,214.89,215.07,214.37,214.4,1762100,0.0,200.67,,,,,,,,,,
2017-06-21,214.65,214.65,213.64,213.89,2129400,0.0,200.85,,,,,,,,,,
2017-06-22,214.08,214.29,213.66,213.73,2697100,0.0,201.03,,,,,,,,,,
2017-06-23,213.44,213.95,213.06,213.74,1346800,0.0,201.22,,,,,,,,,,
2017-06-26,214.29,214.76,213.53,213.87,1940400,0.0,201.41,,,,,,,,,,
2017-06-27,213.71,214.13,212.87,212.93,1981600,0.0,201.59,,,,,,,,,,
2017-06-28,212.93,214.53,212.93,214.24,4693700,0.0,201.78,,,,,,,,,,
2017-06-29,214.52,214.55,211.7,212.61,4372600,0.0,201.96,,,,,,,,,,
2017-06-30,213.15,213.99,212.97,213.24,2216600,0.0,202.14,1.0198966902621007,1.0154285714285716,1.0334399534748473,1.0252908933551304,1.0750151240169388,1.0796415371373602,1.1141065830721004,1.177016062261964,1.1666484298063249,1.1592910731760355
2017-07-03,213.95,215.38,213.88,214.49,2134700,0.0,202.32,1.0212897990357537,1.017501307842298,1.0359771450706952,1.0191977896341464,1.0744237432832822,1.0756120858679803,1.1152522935779816,1.1786579991185544,1.173550545773682,1.1644804876721275
2017-07-05,214.74,214.83,213.83,214.58,1799000,0.0,202.51,,,,,,,,,,
2017-07-06,214.09,214.25,212.94,213.14,2297500,0.0,202.69,,,,,,,,,,
2017-07-07,213.54,214.16,213.42,214.05,1326500,0.0,202.88,,,,,,,,,,
2017-07-10,213.68,214.35,213.54,213.99,1156300,0.0,203.06,,,,,,,,,,
2017-07-11,213.91,214.29,212.68,213.98,1577600,0.0,203.25,,,,,,,,,,
2017-07-12,214.98,215.7,214.89,215.23,2103300,0.0,203.44,,,,,,,,,,
2017-07-13,215.3,215.56,215.0,215.46,1587400,0.0,203.64,,,,,,,,,,
2017-07-14,215.3,216.68,215.11,216.26,2395500,0.0,203.84,,,,,,,,,,
2017-07-17,216.32,216.49,216.04,216.22,2291000,0.0,204.05,,,,,,,,,,
2017-07-18,215.66,215.81,214.63,215.7,2247500,0.0,204.26,,,,,,,,,,
2017-07-19,215.89,216.34,215.66,216.32,1785800,0.0,204.48,,,,,,,,,,
2017-07-20,216.57,216.58,215.71,216.19,1372000,0.0,204.67,,,,,,,,,,
2017-07-21,215.19,215.55,214.76,215.53,2217300,0.236,204.86,,,,,,,,,,
2017-07-24,215.51,215.51,214.68,215.09,1459600,0.0,205.02,,,,,,,,,,
2017-07-25,216.5,216.52,215.49,215.86,1924200,0.0,205.18,,,,,,,,,,
2017-07-26,216.81,217.16,216.56,216.81,2041000,0.0,205.34,,,,,,,,,,
2017-07-27,217.28,217.75,216.63,217.72,3202400,0.0,205.51,,,,,,,,,,
2017-07-28,217.53,218.16,217.3,218.02,2305000,0.0,205.67,,,,,,,,,,
2017-07-31,218.65,219.03,218.49,218.7,1765000,0.0,205.84,1.0414285714285714,1.0256049521665729,1.0460110962311076,1.059901134050596,1.0515434176363112,1.1025408348457348,1.1072857070528077,1.1426332288401253,1.2071535022354696,1.1965204070467228
2017-08-01,219.74,219.8,219.15,219.37,2307100,0.0,206.01,1.0450373329528702,1.0270623977564852,1.0489283498018998,1.0640131706372264,1.0467797256097562,1.1035002259830262,1.1047207279674225,1.1454336947456214,1.2105553107095637,1.20530963743075
2017-08-02,219.83,220.13,219.44,219.89,3063300,0.0,206.19,,,,,,,,,,
2017-08-03,219.93,220.23,219.72,220.06,2496400,0.0,206.37,,,,,,,,,,
2017-08-04,220.64,220.67,220.03,220.57,1877700,0.0,206.54,,,,,,,,,,
2017-08-07,220.75,220.98,220.6,220.85,1902800,0.0,206.72,,,,,,,,,,
2017-08-08,220.8,221.68,220.44,220.69,3623900,0.0,206.88,,,,,,,,,,
2017-08-09,220.33,220.61,219.96,220.5,3555800,0.0,207.05,,,,,,,,,,
2017-08-10,219.81,219.9,218.55,218.6,7832600,0.0,207.21,,,,,,,,,,
2017-08-11,218.76,219.22,218.52,218.7,4944500,0.0,207.37,,,,,,,,,,
2017-08-14,219.88,220.29,219.81,219.97,2605000,0.0,207.53,,,,,,,,,,
2017-08-15,220.58,220.58,219.86,220.16,1835700,0.0,207.69,,,,,,,,,,
2017-08-16,220.7,221.1,220.28,220.47,2476100,0.0,207.85,,,,,,,,,,
2017-08-17,220.0,220.07,217.77,217.81,3535800,0.0,208.0,,,,,,,,,,
2017-08-18,216.99,217.66,216.15,216.53,4468500,0.529,208.12,,,,,,,,,,
2017-08-21,216.46,216.92,215.73,216.74,3467200,0.0,208.23,,,,,,,,,,
2017-08-22,217.41,218.85,217.3,218.69,2423200,0.0,208.35,,,,,,,,,,
2017-08-23,218.01,218.46,217.84,217.92,3660200,0.0,208.47,,,,,,,,,,
2017-08-24,218.55,218.55,217.46,217.66,1934400,0.0,208.57,,,,,,,,,,
2017-08-25,218.26,218.93,218.0,218.04,2373300,0.0,208.69,,,,,,,,,,
2017-08-28,218.5,218.58,217.53,217.94,1425000,0.0,208.8,,,,,,,,,,
2017-08-29,216.68,218.76,216.62,218.59,2013300,0.0,208.91,,,,,,,,,,
2017-08-30,218.75,219.16,218.39,218.93,1804100,0.0,209.03,,,,,,,,,,
2017-08-31,219.53,219.89,219.12,219.52,2173000,0.0,209.14,1.0294503845432377,1.0037494284407866,1.0453333333333334,1.0499330399846951,1.0638751575070269,1.0554861044331187,1.106674732809034,1.1114373955749075,1.1469174503657262,1.2116796379091463
2017-09-01,220.13,220.41,219.83,219.92,2150200,0.0,209.26,1.0288852535639168,1.001774824792937,1.0468920911209396,1.0507900138431427,1.065901607592485,1.048637576219512,1.1054587455431126,1.1066814137046903,1.1474666388657209,1.2127038342882326
2017-09-05,219.53,219.53,217.18,217.67,3828600,0.0,209.37,,,,,,,,,,
2017-09-06,218.54,218.62,218.04,218.25,1915500,0.0,209.48,,,,,,,,,,
2017-09-07,218.47,218.72,217.68,218.11,1982800,0.0,209.59,,,,,,,,,,
2017-09-08,217.61,218.66,217.52,218.24,2135800,0.0,209.7,,,,,,,,,,
2017-09-11,219.58,220.89,219.58,220.76,3019300,0.0,209.83,,,,,,,,,,
2017-09-12,221.33,221.57,221.07,221.42,2072900,0.0,209.97,,,,,,,,,,
2017-09-13,221.35,221.79,221.2,221.76,1720800,0.0,210.1,,,,,,,,,,
2017-09-14,221.65,222.43,221.62,222.32,1893700,0.0,210.23,,,,,,,,,,
2017-09-15,222.13,222.57,221.91,222.45,2377700,0.458,210.37,,,,,,,,,,
2017-09-18,222.92,223.39,222.67,223.16,1827300,0.0,210.5,,,,,,,,,,
2017-09-19,223.37,223.67,223.23,223.58,2042800,0.0,210.65,,,,,,,,,,
2017-09-20,223.57,223.95,222.95,223.9,1819900,0.0,210.79,,,,,,,,,,
2017-09-21,223.9,223.97,223.39,223.47,1741400,0.0,210.93,,,,,,,,,,
2017-09-22,223.22,223.46,222.82,223.2,2448400,0.0,211.07,,,,,,,,,,
2017-09-25,223.11,223.43,221.99,222.82,2844300,0.0,211.21,,,,,,,,,,
2017-09-26,223.06,223.5,222.62,222.69,1314500,0.0,211.35,,,,,,,,,,
2017-09-27,223.4,223.52,222.35,223.12,2381500,0.0,211.49,,,,,,,,,,
2017-09-28,222.97,223.77,222.7,223.6,1462800,0.0,211.64,,,,,,,,,,
2017-09-29,223.39,223.87,223.13,223.82,2415800,0.0,211.79,1.023411065386374,1.019588192419825,1.0496154567623337,1.0658095238095238,1.0704993303998471,1.0847145488029466,1.076161169343206,1.1283524904214561,1.133208445142018,1.1693834900731452
2017-10-02,224.19,225.39,224.02,225.24,2611200,0.0,211.95,1.0202512059706923,1.0184436469359015,1.0478616499182052,1.066200599229562,1.0701704138622368,1.0855607205113305,1.0679782774390243,1.1258474363481143,1.1270926549695843,1.1686301084236863
2017-10-03,225.74,226.28,225.61,226.24,2510000,0.0,212.1,,,,,,,,,,
2017-10-04,226.39,226.68,226.18,226.41,1746900,0.0,212.25,,,,,,,,,,
2017-10-05,226.61,227.66,226.45,227.64,2258500,0.0,212.41,,,,,,,,,,
2017-10-06,227.34,227.63,227.23,227.55,2090300,0.0,212.56,,,,,,,,,,
2017-10-09,227.89,227.96,227.34,227.53,1006800,0.0,212.72,,,,,,,,,,
2017-10-10,228.21,228.43,227.64,228.26,1417700,0.0,212.89,,,,,,,,,,
2017-10-11,228.32,228.64,228.17,228.61,1423600,0.0,213.06,,,,,,,,,,
2017-10-12,228.49,228.81,228.15,228.33,1307300,0.0,213.23,,,,,,,,,,
2017-10-13,228.71,228.97,228.51,228.73,1744300,0.0,213.39,,,,,,,,,,
2017-10-16,229.07,229.53,228.81,229.45,2373400,0.0,213.56,,,,,,,,,,
2017-10-17,229.71,229.96,229.52,229.85,1838000,0.0,213.73,,,,,,,,,,
2017-10-18,231.0,231.68,230.91,231.46,2720500,0.0,213.91,,,,,,,,,,
2017-10-19,230.84,231.66,230.52,231.65,2305400,0.0,214.08,,,,,,,,,,
2017-10-20,232.47,233.13,231.89,233.13,3275700,0.183,214.25,,,,,,,,,,
2017-10-23,233.58,233.58,232.61,232.65,2325100,0.0,214.41,,,,,,,,,,
